canonical_name,father_name,cnic,account_number,annual_credit_card_expense,avg_balance,account_open_date,account_status,avg_expenditure
Shoaib Ali,S/O Baig Syed,21301-5110468-7,PK0011955675121,0.0,18861180.0,2021-01-03,Dormant,37481.0
Sobia Mirza,S/O Raja Baig,35202-2453844-5,PK0003221393557,0.0,75481810.0,2000-12-14,Active,186695.0
Mehwish Raja,S/O Nadia Zaidi,44000-7980239-8,PK0003847506709,0.0,61867120.0,2015-12-17,Dormant,203549.0
Uzma Cheema,S/O Hashmi Akhtar,13302-4789586-5,PK0012162971085,0.0,2722950.0,2009-03-28,Active,32093.0
Shazia Raja,S/O Tahir Rizvi,44000-6352982-3,PK0014271149511,0.0,103094080.0,2004-09-30,Active,152761.0
Zainab Gondal,S/O Rizwan Malik,54000-6020319-6,PK0002546706352,0.0,38274290.0,2014-04-05,Active,103338.0
Naeem Qureshi,S/O Ahmed Gondal,42101-6135140-1,PK0015734313309,0.0,11175040.0,2004-08-12,Active,19373.0
Fatima Chaudhry,S/O Qureshi Ahmed,35202-3517534-7,PK0008961425250,4116685.0,589800000.0,2010-11-29,Active,1341773.0
Fatima Hameed,S/O S/O Tahir Abbasi,21301-8109132-5,PK0010828419083,0.0,2373580.0,2014-08-24,Active,21914.0
Uzma Khan,S/O عمر شیخ,42101-8426997-8,PK0008294627041,759902.0,140357210.0,2007-06-14,Active,286157.0
Asma Hashmi,S/O Ayesha Chaudhry,61101-6530256-8,PK0010507754288,0.0,61099550.0,2013-12-20,Active,71331.0
Noor Tarar,S/O Asma Zaidi,44000-8412854-2,PK0013485042651,7136315.0,346501530.0,2011-07-08,Dormant,628595.0
Ali Mirza,S/O Qureshi Gondal,54000-2632397-4,PK0010130941191,0.0,17261110.0,2013-03-30,Frozen,28346.0
Hassn Aslam,S/O Mehwish Tarar,35202-5235884-8,PK0014834937767,573771.0,118894000.0,2015-08-03,Active,379522.0
Imran Aslam,S/O Sana Gondal,54000-9729201-2,PK0015880909484,0.0,28977730.0,2005-04-12,Dormant,58709.0
Maryam Gondal,S/O Waseem Malik,42101-4594642-6,PK0015240290090,0.0,1806760.0,2022-08-26,Active,20178.0
Sana Bhatti,S/O Iqra Mirza,44000-5540241-9,PK0008624117847,1517918.0,166117440.0,2014-05-22,Active,410809.0
,S/O Ayesha Butt,61101-1728773-9,PK0002541613113,422483.0,32166970.0,2003-04-28,Active,203125.0
Ibrahim Chaudhry,S/O Zainab Bukhari,13302-1476523-8,PK0008149362414,0.0,2039170.0,2013-09-06,Active,5609.0
Muhammad Ahmed,S/O Sobia Sandhu,35202-9421664-5,PK0002380904676,0.0,19514160.0,2013-08-21,Active,48165.0
Tarriq Rana,S/O Sobia Rana,42101-7241224-7,PK0011437410428,0.0,5333430.0,2014-01-24,Active,28825.0
Bilal Butt,S/O Hussain Syed,61101-7786416-5,PK0001856524312,0.0,51643530.0,2007-01-26,Active,132512.0
Adnan Gilani,S/O Sobia Karim,13302-6452832-3,PK0014827920634,3584137.0,47800570.0,2008-08-15,Active,449840.0
Bushra Sandhu,S/O S/O Usman Syed,61101-2007511-1,PK0009924127682,0.0,882770.0,2003-03-07,Active,15721.0
Ahmed Cheema,S/O Bilal Raza,54000-6973457-9,PK0012719172154,0.0,24146250.0,2016-01-24,Dormant,60212.0
Aamir Nawaz,S/O Ali Raja,21301-5234273-6,PK0012706677256,0.0,2984740.0,2022-12-30,Dormant,12874.0
Mohammad Syed,S/O Asma Gujjar,54000-7502921-1,PK0004819239897,0.0,16521130.0,2000-03-11,Active,46938.0
Malik Gujjar,,13302-5970532-1,PK0014463247548,0.0,15145610.0,2021-09-27,Active,78712.0
Faisal Chaduhry,S/O Salman Latif,21301-1403608-9,PK0009661677752,0.0,19304160.0,2012-03-20,Dormant,25109.0
Salman Sandhu,S/O Sidra Zaidi,61101-6267145-8,PK0012852242243,1338411.0,0.0,2014-02-19,Dormant,277008.0
Baig Ahmed,S/O Bushra Sandhu,35202-9488562-7,PK0010202265468,0.0,11749550.0,2009-03-13,Active,26272.0
Muhammad Cheema,S/O Naeem Ansari,54000-3490769-9,PK0007810509206,0.0,410950.0,2000-03-14,Active,11944.0
Naeem Butt,S/O Bilal Nawaz,44000-9511546-9,PK0012366907512,0.0,6237900.0,2014-07-27,Active,13181.0
Shazia Hameed,S/O Mohammad Chaudhry,13302-1834876-2,PK0008471245687,0.0,2945540.0,2013-09-16,Active,23903.0
Ahmed Virk,,61101-1800747-9,PK0011826166835,0.0,666880.0,2013-10-04,Active,11443.0
Zainab Gondal,S/O Syed Khan,13302-1002647-1,PK0011513258121,0.0,18163340.0,2018-11-13,Active,75969.0
Iqra Raja,S/O Hina Rizvi,21301-7848323-6,PK0003987380851,0.0,7936180.0,2021-04-03,Active,55930.0
Naeem Ali,S/O Ali Gilani,13302-4481959-3,PK0009758111412,0.0,12516450.0,2014-08-15,Active,29347.0
Bushra Gondal,S/O Shazia Syed,54000-3288888-8,PK0001112503578,0.0,786090.0,2013-07-06,Active,14762.0
Adnan Virk,S/O نادیہ رضا,44000-6754960-8,PK0011268499484,0.0,3707700.0,2020-03-19,Dormant,32927.0
Ahmed Sandhu,S/O Iqra Ali,35202-6054323-7,PK0009603895158,0.0,10841400.0,2021-04-27,Active,13477.0
Omar Baig,S/O Fatima Zaidi,44000-9439984-5,PK0014632398698,3999040.0,195660600.0,2011-09-02,Active,672650.0
Sana Hameed,S/O Sobia Gondal,21301-3221223-1,PK0014277601056,0.0,724260.0,2012-09-10,Active,12051.0
Nadia Ansari,S/O Sobia Gilani,54000-7269002-7,PK0002906841821,0.0,38030170.0,2020-05-19,Active,49510.0
Malik Gilani,S/O نادیہ رضا,21301-2508997-6,PK0008444277942,0.0,15583210.0,2012-03-18,Active,119913.0
Maryam Raza,S/O Muhammad Naqvi,21301-4676232-8,PK0004455295629,0.0,1394740.0,2008-01-15,Active,6802.0
Zainab Tarar,S/O Nadia Tarar,61101-9196832-6,PK0005154063666,0.0,10159050.0,2006-06-13,Active,24590.0
Zainab Mirza,S/O Omar Ali,44000-1996541-2,PK0009339129305,0.0,5583360.0,2001-10-03,Active,7739.0
Tahir Qureshi,S/O Noor Hameed,42101-2504043-6,PK0009790756707,0.0,5323500.0,2008-04-24,Dormant,11899.0
Ibrahim Virk,S/O S/O Sana Karim,35202-7806281-2,PK0007533015368,0.0,5115260.0,2003-01-01,Active,61742.0
Ibrahim Gondal,S/O Shoaib Bukhari,42101-2375290-5,PK0014352329335,0.0,6426900.0,2006-09-01,Active,20591.0
Hashmi Karim,S/O Malik Naqvi,54000-2877401-1,PK0002592949064,0.0,48886580.0,2014-05-01,Active,63599.0
Kamran Hameed,S/O Mirza Nawaz,61101-3670819-1,PK0008960347752,2613226.0,236284970.0,2016-12-14,Active,399666.0
Noor Tarar,S/O Imran Malik,35202-3426881-5,PK0010581142194,0.0,22853030.0,2010-11-29,Active,88971.0
Kamran Tarar,S/O Syed Khan,42101-3797651-4,PK0002635213213,0.0,52252280.0,2003-11-11,Active,269074.0
Tahir Jafri,S/O صنا ملک,21301-6109570-5,PK0008439368482,0.0,4448060.0,2001-11-23,Dormant,13081.0
Hashmi Abbasi,S/O Noor Latif,54000-5481292-3,PK0002634050562,0.0,15731030.0,2007-02-09,Dormant,101190.0
Rukhsar Nawaz,S/O Hamid Latif,42101-2891460-5,PK0012801553920,0.0,10000480.0,2001-11-02,Active,35436.0
Amna Akhtar,S/O Chaudhry Ahmed,35202-8247864-4,PK0001210212429,0.0,36456740.0,2014-06-26,Active,129849.0
Sana Jafri,S/O Hussain Akhtar,54000-9642144-3,PK0007542745150,0.0,10657950.0,2022-10-10,Active,27243.0
Bushra Nawaz,S/O Raja Gilani,54000-5510178-3,PK0001698214865,0.0,6424190.0,2009-12-22,Frozen,73617.0
Rizwan Mirza,S/O Ibrahim Ahmed,54000-7188870-3,PK0009100182231,0.0,47157940.0,2003-11-05,Active,108016.0
Hamid Chaudhry,S/O Shazia Cheema,35202-3869830-6,PK0014197598351,0.0,41564650.0,2006-11-23,Active,163996.0
Asma Bhatti,S/O Faisal Cheema,13302-4580392-4,PK0013748758323,0.0,7101630.0,2008-10-17,Active,27445.0
Bilal Bhatti,S/O Shazia Syed,42101-6406324-1,PK0010784551346,0.0,18142160.0,2008-11-14,Active,67302.0
Bilal Rafiq,S/O Qureshi Jafri,13302-6937143-8,PK0005645823493,0.0,2594100.0,2014-01-13,Active,23213.0
Iqra Bukhari,S/O Hussain Virk,42101-3412422-8,PK0009322104833,0.0,2480170.0,2007-11-06,Dormant,18247.0
Sidra Syed,S/O S/O Hassan Khan,42101-9797610-8,PK0011820990117,0.0,1660490.0,2008-08-07,Active,4597.0
ابراہیم ملک,S/O Qureshi Raja,13302-7957788-4,PK0008465989408,1861899.0,46983390.0,2014-07-21,Dormant,558254.0
Amna Gilani,S/O Maryam Rafiq,42101-6910964-4,PK0006986170931,0.0,3876310.0,2000-09-17,Active,5318.0
Shoaib Khan,S/O Faisal Qureshi,42101-5318214-2,PK0001976805431,0.0,15571520.0,2014-08-13,Active,83004.0
Salman Rana,S/O Sobia Butt,21301-5272206-8,PK0004587972689,0.0,11068130.0,2022-03-13,Active,54647.0
Shazia Chaudhry,S/O Sajid Gondal,44000-9140818-7,PK0006701457391,0.0,35440250.0,2000-09-09,Active,121384.0
Sidra Hussain,S/O Sobia Qureshi,35202-8663461-4,PK0013765460052,0.0,14721700.0,2003-03-26,Dormant,54878.0
Bushra Hameed,S/O Sana Chattha,54000-8950885-1,PK0010608023421,0.0,23062190.0,2012-07-30,Active,64334.0
Kamran Chaudhry,S/O Chaudhry Malik,21301-4510498-5,PK0012805627914,0.0,6778100.0,2016-06-26,Dormant,25094.0
Noor Tarar,S/O Arif Bukhari,21301-6749973-9,PK0006868706268,0.0,18267410.0,2007-11-06,Active,45591.0
Aamir Ali,S/O احمد خان,42101-7456436-6,PK0008222431652,0.0,1796230.0,2008-10-28,Active,6848.0
Shoaib Jafri,S/O Hina Jafri,35202-4373270-9,PK0002915313588,0.0,35703230.0,2003-12-02,Active,196560.0
Salman Chaudhry,S/O Salman Gondal,44000-8682043-1,PK0011338099150,0.0,25621290.0,2018-10-22,Active,85037.0
Ibrahim Sheikh,S/O Qureshi Chaudhry,13302-6798183-3,PK0001466529415,0.0,3742230.0,2011-05-01,Active,15838.0
,S/O Zainab Bukhari,13302-1453449-8,PK0006991081037,0.0,9622980.0,2017-03-27,Active,30306.0
Ahmed Syed,S/O Hussain Sheikh,35202-5442642-5,PK0011958899743,0.0,1411770.0,2000-12-02,Active,11081.0
Asma Naqvi,S/O مریم چودھری,61101-9482371-5,PK0005688078280,0.0,24600690.0,2015-11-20,Active,79662.0
Shoaib Hashmi,S/O S/O Rabia Aslam,13302-8719145-6,PK0009501461715,0.0,19044980.0,2003-05-16,Active,31798.0
Ayesha Syed,S/O Zubair Cheema,21301-1695824-4,PK0012214162630,0.0,1661730.0,2012-04-06,Active,39991.0
Shoaib Aslam,S/O Adnan Nawaz,13302-5668463-2,PK0001276260482,0.0,4257970.0,2022-10-28,Active,52525.0
Salman Ansari,S/O S/O Tahir Akhtar,35202-2685524-3,PK0008250806165,0.0,0.0,2003-08-29,Active,3254.0
Sheikh Ahmed,S/O Nadia Abbasi,42101-6615431-2,PK0014869718389,3329576.0,324048200.0,2019-02-07,Frozen,685519.0
Zainab Ahmed,,54000-9449836-5,PK0012874768179,0.0,18931480.0,2005-10-31,Active,63853.0
Asma Karim,S/O Naveed Nawaz,61101-4772246-9,PK0007214849044,0.0,2521050.0,2020-11-30,Active,6121.0
Mohammad Hussain,S/O Bushra Qureshi,21301-3879445-4,PK0005755897094,0.0,28251820.0,2022-08-27,Active,216154.0
Ahmed Jafri,S/O Naveed Latif,,PK0004301373196,0.0,9256330.0,2014-01-08,Active,18625.0
Naveed Baig,S/O Ibrahim Aslam,35202-9756341-9,PK0002521869399,0.0,16839000.0,2013-08-28,Active,42251.0
Adnan Butt,S/O Hassan Ahmed,13302-1327658-7,PK0004590749409,0.0,7388760.0,2018-10-20,Dormant,154786.0
Tahri Chaudhry,S/O عمر شیخ,42101-8768334-3,PK0014939043773,0.0,44548370.0,2004-03-20,Active,44787.0
Amna Baig,S/O Ali Chattha,35202-4659331-1,PK0004869645166,0.0,35975150.0,2015-06-03,Active,75276.0
Hassan Raja,S/O Salman Nawaz,54000-8033690-1,PK0006215712585,0.0,655200.0,2000-12-14,Active,9497.0
Chaudhry Bhatti,S/O Hina Sandhu,61101-4042447-9,PK0013545034151,0.0,3038600.0,2008-11-22,Active,14440.0
Muhammad Chattha,S/O Tahir Butt,,PK0001779936769,6020312.0,225827620.0,2008-01-15,Active,779394.0
Adnan Raza,S/O Shazia Gondal,42101-4722264-5,PK0014821706730,0.0,3471510.0,2000-12-09,Active,42224.0
Rukhsar Chattha,S/O Aamir Malik,42101-7356509-2,PK0010232305596,0.0,26896990.0,2007-09-07,Active,66872.0
Shazia Hameed,S/O Shoaib Tarar,35202-9080319-1,PK0013583725630,0.0,9205670.0,2001-09-09,Active,41916.0
Tahir Iqbal,S/O Shazia Abbasi,61101-5166092-5,PK0008807012492,0.0,3373570.0,2006-12-14,Active,12381.0
Maryam Jafri,S/O Fatima Gujjar,21301-3297477-6,PK0010641378026,0.0,7022360.0,2019-10-23,Active,33748.0
Rizwan Zaidi,S/O Ibrahim Aslam,35202-1492091-1,PK0003635613177,0.0,23544840.0,2021-11-26,Dormant,98057.0
Ayesha Ahmed,S/O Shazia Jafri,21301-8530042-1,PK0001669474377,0.0,0.0,2018-12-30,Active,120239.0
Noor Jafri,S/O Shoaib Latif,44000-6343290-5,PK0012152153364,0.0,11143360.0,2000-05-31,Active,88698.0
Sidra Bhatti,S/O Rizwan Raza,54000-7317699-9,PK0009564726604,0.0,19723350.0,2005-09-11,Active,56012.0
Naveed Jafri,S/O Syed Ali,54000-3590801-8,PK0014728268579,0.0,16201130.0,2000-11-26,Active,15188.0
Rabia Gilani,S/O Noor Syed,13302-4284560-5,PK0008645818292,0.0,21904000.0,2012-12-12,Active,28796.0
Hussain Tarar,S/O Shazia Baig,13302-6700324-6,PK0013290269669,0.0,21612900.0,2013-05-22,Dormant,32430.0
Zubair Gujjar,S/O Tariq Mirza,21301-6973542-9,PK0012721218046,0.0,6856700.0,2008-05-21,Dormant,29240.0
Sajid Latif,S/O Sana Sandhu,35202-3363965-5,PK0003884362665,0.0,9689980.0,2012-02-19,Dormant,54566.0
Sana Jafri,S/O Syed Sandhu,35202-3783829-6,PK0014237848895,0.0,0.0,2019-11-05,Active,9748.0
Usman Syed,S/O S/O Salman Hussain,61101-1113537-7,PK0002515973568,0.0,1872940.0,2007-03-14,Active,7672.0
Hamid Hashmi,S/O Maryam Malik,44000-7372760-7,PK0011744831376,0.0,3076620.0,2010-11-19,Active,179367.0
Qureshi Ali,S/O Arif Bukhari,42101-8589125-5,PK0010445577110,0.0,5334540.0,2017-08-19,Active,200026.0
Salman Hameed,S/O Hussain Gondal,44000-2851370-6,PK0009513028367,0.0,1327890.0,2004-08-28,Active,22255.0
Sajid Latif,S/O Noor Butt,13302-3804755-7,PK0007753901994,0.0,118282370.0,2003-03-23,Active,240582.0
Shoaib Aslam,S/O Rabia Sandhu,54000-9006818-5,PK0015843582889,0.0,5817960.0,2006-06-20,Dormant,51013.0
SyedMirza,S/O Khalid Raza,44000-6665078-5,PK0013366544373,0.0,15981410.0,2001-06-02,Active,27169.0
Noor Latif,S/O Zainab Hashmi,42101-2242387-8,PK0005527209652,0.0,14886610.0,2022-05-30,Active,22364.0
Usman Qureshi,S/O Adnan Malik,21301-7419206-6,PK0006415866432,3179906.0,60818440.0,2002-12-28,Active,272229.0
Salman Cheema,S/O Ahmed Akhtar,54000-6916056-7,PK0008964144020,0.0,7539120.0,2004-10-02,Active,32927.0
Tariq Hussain,S/O Sheikh Abbasi,13302-1940574-2,PK0003248369653,0.0,29680690.0,2016-06-05,Active,53480.0
Shazia Zaidi,S/O Naveed Raza,21301-8387014-8,PK0007746955700,0.0,3237650.0,2010-03-31,Active,10453.0
Zainab Karim,S/O Salman Raja,35202-8729138-4,PK0012903617229,0.0,28929730.0,2013-07-23,Active,106609.0
Syed Karim,S/O Noor Rizvi,44000-5560942-1,PK0009420955532,0.0,1749640.0,2019-07-07,Active,18103.0
Sobia Sheikh,S/O Rukhsar Abbasi,61101-2731726-8,PK0014853223780,0.0,1016860.0,2005-09-14,Active,10037.0
Waseem Hameed,S/O Fatima Sandhu,35202-2848975-1,PK0009437059145,0.0,6255860.0,2002-04-11,Active,13898.0
Iqqra Virk,S/O Salman Naqvi,42101-1583606-8,PK0012891152995,0.0,20667960.0,2018-12-16,Active,88355.0
Hamidd Syed,S/O Amna Gujjar,44000-2363526-9,PK0015694403676,0.0,6438870.0,2019-01-06,Active,47310.0
Arif Mirza,S/O Imran Baig,,PK0011333369794,0.0,21311280.0,2005-07-12,Active,103346.0
Amna Cheema,S/O مریم چودھری,54000-8772927-5,PK0004325177291,0.0,29904870.0,2014-05-31,Active,32228.0
Bilal Chaudhry,S/O Sheikh Latif,21301-4797132-2,PK0010867064555,0.0,3857340.0,2008-02-16,Dormant,35996.0
Ahmed Abbasi,S/O Uzma Hameed,21301-9412028-4,PK0005837243267,0.0,3559650.0,2009-12-05,Dormant,5227.0
Hina Sheikh,S/O Sajid Aslam,21301-9741022-5,PK0006821955780,0.0,643650.0,2022-02-01,Active,6783.0
Zuubair Tarar,S/O Zainab Virk,42101-3499028-1,PK0003862782374,0.0,55827580.0,2003-06-18,Active,83566.0
Imran Hashmi,S/O Faisal Jafri,42101-3264143-4,PK0011290924932,0.0,4980590.0,2022-03-09,Active,34589.0
Mehwish Tarar,S/O Hassan Bukhari,42101-3343078-8,PK0009682495784,0.0,10922450.0,2002-03-25,Dormant,28705.0
Hina Cheema,S/O Ahmed Sandhu,61101-2081652-6,PK0012783841942,1210887.0,112327300.0,2001-09-21,Dormant,180851.0
Baig Rafiq,S/O Ahmed Syed,35202-7055334-9,PK0006862735437,5056108.0,123272500.0,2018-11-28,Dormant,868394.0
Uzma Hashmi,S/O Hina Sandhu,21301-1032723-4,PK0002916875967,0.0,18517200.0,2009-05-29,Dormant,36335.0
Uzma Aslam,S/O Tariq Chaudhry,13302-4731908-7,PK0006703743777,0.0,25960260.0,2005-11-01,Active,88143.0
Hina Rizvi,S/O Tariq Iqbal,42101-6625183-3,PK0008725783470,0.0,8334870.0,2017-04-18,Active,106041.0
,S/O Baig Naqvi,61101-4412110-9,PK0010816354624,0.0,64407240.0,2014-08-29,Dormant,110981.0
صنا ملک,S/O Bilal Cheema,21301-9397813-8,PK0012548263514,0.0,3141150.0,2014-04-06,Active,25552.0
Adnan Sheikh,S/O Iqra Aslam,21301-9424230-6,PK0011903017927,0.0,16206040.0,2022-11-15,Dormant,128458.0
Nadia Latif,S/O Qureshi Raza,61101-3586645-6,PK0015673273772,3665479.0,49364280.0,2017-07-30,Active,670878.0
Khalid Hashmi,S/O Naveed Khan,13302-5242442-4,PK0005553533911,0.0,46681420.0,2009-07-20,Dormant,0.0
Zainab Mirza,S/O Asif Sandhu,42101-3916757-1,PK0013113712236,0.0,12125840.0,2007-05-14,Active,32901.0
Iqra Qureshi,S/O Rizwan Malik,13302-6688907-9,PK0009214321799,3852803.0,165798310.0,2008-10-03,Active,385680.0
Malik Bhatti,S/O Bilal Jafri,,PK0001508956386,0.0,20291360.0,2021-03-03,Dormant,21481.0
Faisal Bhatti,S/O Uzma Baig,61101-3805539-4,PK0003156978109,1714213.0,49019730.0,2002-09-29,Active,394949.0
Ibrahim Ansari,S/O Hina Gondal,,PK0011160778918,0.0,3903180.0,2001-06-15,Active,38515.0
Kamran Rana,S/O زینب علی,54000-1535484-8,PK0004386665729,0.0,12915900.0,2011-02-13,Active,28955.0
Chaudhry Latif,S/O Omar Naqvi,35202-1782511-6,PK0013943458769,0.0,19451620.0,2017-11-12,Active,22706.0
Bilal Akhtar,S/O Fatima Tarar,44000-9385512-6,PK0003407751103,0.0,17112390.0,2007-06-18,Active,26873.0
Sajid Tarar,S/O Mehwish Zaidi,54000-8127778-5,PK0011369037833,0.0,5330090.0,2012-06-25,Active,12618.0
Sheikh Hashmi,S/O Faisal Butt,54000-1434120-9,PK0003166607238,0.0,19401500.0,2020-04-16,Active,76023.0
Bushra Abbasi,S/O Arif Gujjar,54000-8873233-8,PK0012942197348,0.0,21103920.0,2020-03-11,Active,102701.0
Rabia Khan,S/O Rukhsar Rizvi,42101-6282522-2,PK0005319044298,0.0,10878300.0,2001-11-14,Active,20276.0
Mohammad Khan,S/O Noor Rafiq,21301-5857385-1,PK0013681079105,0.0,13481200.0,2014-02-28,Active,27652.0
Qureshi Hashmi,S/O Qureshi Gujjar,,PK0001485132332,0.0,0.0,2009-08-26,Active,5131.0
Zubair Latif,S/O صنا ملک,42101-7590409-6,PK0014585969649,0.0,22782120.0,2013-05-11,Dormant,178661.0
Hashmi Jafri,S/O Nadia Gilani,42101-6771143-2,PK0002761541819,0.0,4138860.0,2013-10-18,Active,113911.0
Faisal Rizvi,S/O Fatima Naqvi,54000-1759669-1,PK0014825340529,0.0,25774680.0,2021-09-09,Active,56354.0
Sidra Aslam,S/O Naveed Gujjar,35202-7579467-7,PK0012703319400,0.0,5881220.0,2022-11-26,Active,10553.0
Syed Gujjar,S/O Iqra Tarar,61101-8098339-3,PK0014340848222,871875.0,70753340.0,2011-06-06,Active,306836.0
Rizwan Chaudhry,S/O Asif Jafri,44000-4352595-1,PK0012794839215,0.0,8891230.0,2021-03-04,Dormant,26156.0
Hussain Bhatti,S/O Saira Virk,54000-2410568-6,PK0009517563874,0.0,38140120.0,2005-05-15,Active,136562.0
Rabia Gilani,S/O Noor Syed,13302-4284560-5,PK0004648598641,0.0,19221330.0,2014-10-02,Dormant,33669.0
Muhammad Hussain,S/O Shazia Bukhari,42101-2533209-1,PK0013955593612,0.0,1446100.0,2007-06-16,Active,2903.0
Faisal Zaidi,S/O Bushra Chaudhry,21301-1175422-5,PK0013847462287,0.0,22458750.0,2003-08-11,Dormant,74844.0
Neaem Mirza,S/O Naeem Gilani,,PK0005844034445,2564520.0,36920360.0,2020-03-23,Dormant,637322.0
,S/O Salman Rizvi,61101-2965397-1,PK0011150444260,0.0,5704470.0,2018-01-11,Active,5482.0
Waseem Akhtar,S/O نادیہ رضا,21301-6968044-7,PK0015509721231,0.0,10785690.0,2021-12-22,Frozen,23031.0
Saira Malik,S/O Shazia Rizvi,13302-1566326-5,PK0007547284589,0.0,39407080.0,2012-10-11,Active,333486.0
Naeem Rizvi,S/O Baig Gujjar,54000-7007810-3,PK0013835672883,0.0,37841780.0,2015-07-01,Active,46155.0
عمر شیخ,S/O Sheikh Naqvi,44000-9162300-8,PK0006692839277,0.0,13626780.0,2007-12-30,Dormant,17433.0
Amna Latif,S/O Rukhsar Aslam,42101-3181407-5,PK0001113921319,0.0,12844980.0,2004-07-10,Active,0.0
Mohammad Bukhari,S/O محمد احمد,35202-5012736-4,PK0012369875484,559267.0,26416110.0,2017-08-29,Active,479666.0
Imran Ali,S/O Hussain Gilani,61101-6571308-9,PK0004766323040,0.0,1117360.0,2010-10-01,Active,9293.0
Waseem Virk,S/O Salman Rana,44000-6873279-9,PK0014938511718,0.0,31459010.0,2015-03-06,Dormant,132449.0
Sana Aslam,S/O Ahmed Zaidi,44000-6711121-7,PK0014575736188,0.0,10846380.0,2017-11-09,Active,115654.0
Sheikh Naqvi,S/O Sana Jafri,54000-7313718-4,PK0014342180853,0.0,9731540.0,2015-07-29,Dormant,0.0
Shoaib  Ahmed,S/O Amna Bhatti,42101-8076875-5,PK0015780525215,0.0,24728530.0,2021-06-24,Dormant,36990.0
Baig Raza,S/O Raja Sheikh,35202-5045019-4,PK0012861868630,0.0,36971200.0,2006-05-11,Active,80531.0
,S/O Naveed Ali,13302-4610286-9,PK0011494859017,0.0,10057340.0,2016-07-08,Active,26394.0
Syed Virk,S/O Rukhsar Rizvi,61101-9887577-6,PK0013731773948,0.0,0.0,2003-07-28,Active,69052.0
Adnan Butt,S/O Amna Abbasi,42101-6447814-1,PK0009892904680,0.0,7399940.0,2002-11-11,Active,88592.0
Aamir Tarar,,13302-3258833-9,PK0010310957071,0.0,3718390.0,2011-11-22,Active,14943.0
Ayesha Aslam,S/O Zubair Qureshi,35202-8687077-3,PK0013878371032,1261809.0,32629170.0,2020-11-24,Active,216133.0
Salman Rizvi,S/O عمر شیخ,44000-5452921-5,PK0004415870923,0.0,95608320.0,2004-12-11,Active,193882.0
Zainab Rafiq,S/O Ayesha Zaidi,21301-9042031-3,PK0008290509600,1431966.0,151098940.0,2003-08-01,Dormant,420018.0
Mirza Aslam,S/O صنا ملک,44000-3369276-3,PK0011179960473,0.0,13422820.0,2015-05-11,Active,67046.0
Syed Iqbal,S/O Asif Zaidi,54000-9925341-6,PK0003286611097,0.0,12078420.0,2007-01-15,Active,54024.0
Mirza Baig,S/O Malik Syed,21301-8978779-5,PK0012651738859,0.0,20105260.0,2015-12-02,Active,81444.0
Shazia Gilani,S/O Adnan Mirza,44000-5268769-1,PK0002505013519,0.0,7709530.0,2012-02-19,Active,39508.0
Tahir Aslam,S/O Ibrahim Qureshi,13302-1929841-7,PK0001560106760,0.0,15619210.0,2022-10-19,Dormant,23222.0
Syed Hameed,S/O Usman Rana,54000-6031728-8,PK0005697643222,0.0,8526390.0,2014-07-04,Dormant,22784.0
Saira Baig,S/O Zainab Bukhari,42101-3030225-1,PK0005239657875,0.0,33731920.0,2017-02-17,Dormant,108557.0
Zubair Butt,,35202-5880671-1,PK0003727050254,0.0,23331670.0,2019-10-10,Active,146988.0
Fatima Qureshi,S/O Hina Virk,35202-2226189-4,PK0014373821508,0.0,3250820.0,2019-03-31,Dormant,50943.0
Malik Gilani,S/O نادیہ رضا,21301-2508997-6,PK0001454939091,0.0,38611590.0,2013-08-22,Dormant,79309.0
Zainab Sandhu,S/O Sajid Iqbal,42101-1527353-4,PK0008862023079,0.0,8234480.0,2001-07-11,Active,152111.0
محمد حسن,S/O Hina Nawaz,,PK0015266221352,0.0,14936950.0,2008-11-06,Active,117746.0
Sajid Latif,S/O Sana Sandhu,35202-3363965-5,PK0001265037749,0.0,26590390.0,2002-02-09,Active,76243.0
Nadia Malik,S/O مریم چودھری,61101-4958617-9,PK0015446421355,0.0,10291670.0,2016-03-04,Dormant,21915.0
Tariq Sandhu,S/O Rabia Ali,21301-4500144-8,PK0010154605613,0.0,34679430.0,2015-06-20,Active,82748.0
Zainab Rafiq,S/O Qureshi Gujjar,42101-7396013-8,PK0013771482340,0.0,2785070.0,2001-06-30,Dormant,25117.0
Hashmi Latif,S/O Khalid Chaudhry,42101-2756415-7,PK0010810699207,0.0,0.0,2000-01-22,Active,169966.0
Hashmi Hussain,S/O Sobia Butt,44000-3124764-8,PK0005626725060,0.0,31212880.0,2010-05-29,Active,82137.0
Mirza Gondal,S/O Rabia Nawaz,35202-8915168-3,PK0013714907233,4463747.0,124272840.0,2007-06-19,Active,709630.0
Hassan Gilani,S/O Iqra Ali,54000-1930920-4,PK0009484491474,0.0,1519270.0,2013-07-11,Active,17231.0
Khalid Iqbal,S/O Salman Hameed,13302-5333198-3,PK0002941847352,0.0,22678370.0,2003-10-07,Active,57086.0
Tahir Butt,S/O Asma Syed,35202-6429229-6,PK0012441298507,0.0,11913490.0,2022-08-15,Active,0.0
Bushra Chattha,S/O Zainab Akhtar,21301-9994358-5,PK0009336182414,0.0,4742240.0,2009-08-31,Active,26510.0
Hussain Bhatti,S/O Tariq Malik,13302-4438669-1,PK0003658996745,0.0,3692250.0,2018-07-29,Active,11778.0
