Company_Name,Owner_Name,Father_Name,Entity_Type,CNIC,Incorporation_Date,Status,Registered_Office_Address,Province,City
Atlas Enterprises,Salman Jafri,S/O Adnan Gujjar,Partnership,1330277182854,2008-05-12,Dissolved,"House 417, Block A, Scheme 33, Nawabshah",Sindh,Nawabshah
Atlas Enterprises,Bilal Bhatti,S/O Usman Hameed,Public Limited,1330264853892,2009-01-31,Active,"House 154, Block G, Defence, Hyderabad",Sindh,Hyderabad
Global Traders,Sajid Malik,S/O S/O Sobia Bhatti,Public Limited,4400038712309,2004-10-30,Dissolved,"House 159, Block C, Gulberg, Gilgit",Gilgit-Baltistan,Gilgit
Al Enterprises,فاطمہ خان,S/O Arif Rizvi,Private Limited,1330238736612,2009-04-15,Suspended,"House 304, Block D, Defence, Islamabad",ICT,Islamabad
,Qureshi Mirza,,Private Limited,4210159830866,1991-08-16,Active,"House 427, Block D, Scheme 33, Hub",Balochistan,Hub
Apex Traders,Hamid Khan,S/O Waseem Hameed,Public Limited,4400050461312,2020-01-07,Active,"House 199, Block D, PAF Colony, Nawabshah",Sindh,Nawabshah
Global Services,Baig Butt,S/O Kashif Naqvi,Private Limited,2130127282092,1995-09-03,Suspended,"House 342, Block B, North Nazimabad, Hub",Balochistan,Hub
United Enterprises,مریم چودھری,S/O Ahmed Latif,Sole Proprietorship,4210110624406,2017-01-18,Dissolved,"House 315, Block B, Saddar, Quetta",Balochistan,Quetta
Global Associates,Ahmed Chaudhry,S/O Maryam Naqvi,LLP,6110114882971,2017-07-13,Active,"House 133, Block B, Model Town, Hub",Balochistan,Hub
Al Enterprises,Baig Naqvi,S/O Mohammad Latif,Private Limited,6110172924935,1991-10-27,Suspended,"House 79, Block H, Township, Khuzdar",Balochistan,Khuzdar
Royal Brothers,محمد علی,S/O Iqra Akhtar,Sole Proprietorship,4400021296487,1997-03-26,Active,"House 459, Block A, Gulshan-e-Iqbal, Gilgit",Gilgit-Baltistan,Gilgit
Prime Enterprises,Malik Ali,S/O Saira Bukhari,Partnership,4400013177235,2007-12-19,Active,"House 227, Block D, PAF Colony, Muzaffarabad",Azad Kashmir,Muzaffarabad
Al Traders,Rizwan Hameed,S/O Baig Chaudhry,LLP,3520280101859,2010-03-31,Active,"House 200, Block A, Saddar, Bannu",KPK,Bannu
Star Traders,Rabia Ali,S/O Hashmi Latif,Private Limited,6110176179875,2018-11-11,Active,"House 426, Block F, Cantt, Sialkot",Punjab,Sialkot
Apex Enterprises,محمد حسن,S/O فاطمہ خان,Partnership,1330220896342,2007-06-24,Active,"House 132, Block F, DHA, Muzaffarabad",Azad Kashmir,Muzaffarabad
Pak Associates,Sajid Rafiq,S/O ابراہیم ملک,Private Limited,5400039808869,2003-04-24,Active,"House 127, Block D, I-8, Mirpur",Azad Kashmir,Mirpur
Global Corp,Bushra Ahmed,S/O Chaudhry Virk,Sole Proprietorship,13302-8134465-4,2018-12-11,Active,,KPK,Bannu
Prime Group,Hashmi Naqvi,S/O Baig Qureshi,Public Limited,3520218222579,2022-07-01,Dissolved,"House 424, Block G, E-11, Mirpur",Azad Kashmir,Mirpur
Meezan Industries,Bushra Btt,S/O Omar Ali,Sole Proprietorship,3520295215369,2013-02-23,Active,"House 43, Block D, Clifton, Lahore",Punjab,Lahore
Global Services,Sana Aslam,S/O Hamid Hashmi,Sole Proprietorship,2130137378456,2010-10-13,Active,"House 108, Block E, Township, Quetta",Balochistan,Quetta
Prime Brothers,Zubair Hashmi,S/O Iqra Ali,Partnership,3520255736599,2018-08-03,Dissolved,"House 85, Block E, Askari, Hyderabad",Sindh,Hyderabad
Royal Solutions,Sidra Raza,S/O نادیہ رضا,LLP,4400050426616,2001-04-30,Active,"House 339, Block B, Cavalry Ground, Gilgit",Gilgit-Baltistan,Gilgit
Al Enterprises,Khalid Mirza,S/O Kashif Gondal,Private Limited,3520222138931,2015-01-12,Active,"House 197, Block F, Scheme 33, Kohat",KPK,Kohat
Global Industries,Kashif Raza,S/O Asma Chaudhry,Sole Proprietorship,6110139790237,2014-11-28,Active,"House 304, Block A, Saddar, Islamabad",ICT,Islamabad
Prime Solutions,Sajid Virk,S/O Hussain Chaudhry,Sole Proprietorship,2130192237509,2008-04-30,Active,"House 303, Block D, PAF Colony, Multan",Punjab,Multan
National Industries,Khalid Virk,S/O Hussain Gilani,Private Limited,2130184329174,2010-06-24,Active,"House 386, Block C, Saddar, Muzaffarabad",Azad Kashmir,Muzaffarabad
Meezan Traders,Rizwan Sheikh,S/O Khalid Bukhari,Partnership,4400048646959,1993-12-06,Suspended,"House 141, Block E, DHA, Khuzdar",Balochistan,Khuzdar
United Associates,Hamid Hashmi,S/O Maryam Malik,Private Limited,4400073727607,1997-12-23,Active,"House 474, Block F, Clifton, Rawalakot",Azad Kashmir,Rawalakot
Al Associates,Sana Virk,S/O Ayesha Butt,Public Limited,4210189837601,1991-04-19,Active,"House 237, Block C, PAF Colony, Gilgit",Gilgit-Baltistan,Gilgit
Atlas Traders,Aamir Raja,S/O Syed Aslam,Private Limited,1330233321697,1992-09-29,Active,"House 387, Block B, Township, Islamabad",ICT,Islamabad
Global Group,Qureshi Bukhari,S/O Hussain Hashmi,Sole Proprietorship,6110149989249,2014-01-31,Active,"House 33, Block D, Cantt, Bahawalpur",Punjab,Bahawalpur
Prime Solutions,Sheikh Tarar,S/O Arif Baig,LLP,3520253307172,2012-04-17,Active,"House 357, Block C, E-11, Sukkur",Sindh,Sukkur
United Solutions,Hahmi Akhtar,S/O Rizwan Naqvi,Partnership,3520285476362,2015-11-30,Active,"House 249, Block B, I-8, Lahore",Punjab,Lahore
Meezan Brothers,ابراہیم ملک,S/O Waseem Gujjar,LLP,3520243157182,2004-09-29,Active,"House 227, Block E, North Nazimabad, Larkana",Sindh,Larkana
Global Services,Asif Raza,S/O Zubair Hussain,Sole Proprietorship,5400087940065,2010-07-12,Active,"House 12, Block C, Johar Town, Sialkot",Punjab,Sialkot
Royal Enterprises,Sdira Virk,S/O Tahir Ali,LLP,5400033582084,1990-01-29,Active,"House 263, Block C, E-11, Karachi",Sindh,Karachi
Global Associates,Bilal Akhtar,S/O Fatima Tarar,Public Limited,4400093855126,2012-07-28,Active,"House 305, Block G, Model Town, Hub",Balochistan,Hub
Al Associates,Asif Latif,S/O Zubair Iqbal,Partnership,5400057334763,2001-11-15,Active,"House 104, Block F, Saddar, Khuzdar",Balochistan,Khuzdar
Al Corp,HamidGujjar,S/O Ahmed Tarar,Sole Proprietorship,5400054957436,1991-10-25,Active,"House 290, Block D, G-9, Islamabad",ICT,Islamabad
Royal Industries,Abbasi Omar,S/O Mirza Malik,Private Limited,6110177206483,2005-11-11,Active,"House 119, Block C, G-9, Gilgit",Gilgit-Baltistan,Gilgit
United Solutions,Latif Asif,S/O Amna Syed,LLP,4400035966061,2010-10-09,Active,"House 197, Block F, F-10, Mingora",KPK,Mingora
Al Traders,Shoaib Bukhari,S/O Fatima Raza,Private Limited,6110147862845,2016-02-07,Active,"House 357, Block G, F-10, Islamabad",ICT,Islamabad
Apex Services,Ayesha Syed,S/O Faisal Gilani,Partnership,6110148638243,2015-08-28,Active,"House 276, Block D, PAF Colony, Islamabad",ICT,Islamabad
Al Solutions,Shoaib Tarar,S/O Shoaib Jafri,Partnership,4210145114043,2019-07-22,Active,"House 93, Block D, Cavalry Ground, Skardu",Gilgit-Baltistan,Skardu
Pak Industries,Khalid Chattha,S/O Iqra Jafri,Private Limited,6110136721812,2006-05-28,Suspended,"House 195, Block G, Bahria Town, Mingora",KPK,Mingora
Star Brothers,Hamid Gondal,S/O Tariq Gilani,LLP,1330270848622,2011-06-06,Active,"House 179, Block F, Saddar, Abbottabad",KPK,Abbottabad
Apex Traders,Sana Naqvi,S/O Uzma Gondal,Public Limited,21301-2045647-6,2013-07-22,Active,"House 461, Block C, Cantt, Peshawar",KPK,Peshawar
Pak Solutions,Iqra Cheema,S/O Asma Raza,Public Limited,5400028025831,1992-04-19,Active,"House 269, Block G, Scheme 33, Skardu",Gilgit-Baltistan,Skardu
National Group,Rabia Rafiq,S/O Bilal Rizvi,Sole Proprietorship,4210164718149,2020-07-29,Active,"House 211, Block A, Johar Town, Islamabad",ICT,Islamabad
Meezan Industries,محمد علی,S/O Ali Syed,Sole Proprietorship,6110120962654,2008-08-12,Active,"House 330, Block C, Saddar, Multan",Punjab,Multan
Al Traders,Rizwan Mirza,S/O Naveed Raja,Sole Proprietorship,2130168546785,1994-08-22,Active,"House 182, Block G, I-8, Gwadar",Balochistan,Gwadar
Al Traders,Bilal Butt,S/O Ali Hashmi,Public Limited,5400025978977,2001-10-04,Active,"House 425, Block C, E-11, Rawalakot",Azad Kashmir,Rawalakot
United Services,Arif Syed,S/O Raja Sheikh,Private Limited,4400084090978,2012-11-14,Active,"House 355, Block G, I-8, Islamabad",ICT,Islamabad
Prime Brothers,صنا ملک,S/O Iqra Sandhu,LLP,6110187716994,1998-04-29,Active,"House 330, Block E, E-11, Peshawar",KPK,Peshawar
Star Traders,Ali Rizvi,S/O Noor Hameed,LLP,4210183818001,2007-07-27,Active,"House 195, Block G, F-10, Lahore",Punjab,Lahore
Apex Enterprises,Aamir Tarar,S/O Malik Bhatti,LLP,5400033194954,2015-03-21,Active,"House 260, Block A, Scheme 33, Lahore",Punjab,Lahore
Atlas Associates,Asif Rana,S/O Naveed Sandhu,Sole Proprietorship,2130158756972,1997-10-14,Active,"House 36, Block A, I-8, Rawalpindi",Punjab,Rawalpindi
Pak Traders,Raja Amna,S/O Hamid Aslam,LLP,5400051207005,2017-09-23,Active,"House 165, Block C, DHA, Islamabad",ICT,Islamabad
Al Enterprises,,S/O Rabia Akhtar,Sole Proprietorship,5400075003517,2007-01-01,Active,"House 350, Block G, DHA, Mardan",KPK,Mardan
,Qureshi Sheikh,S/O Faisal Karim,Public Limited,1330237365229,2020-08-20,Active,"House 449, Block B, Cavalry Ground, Gujranwala",Punjab,Gujranwala
Star Services,Maryam Raja,S/O Arif Chattha,Public Limited,5400042275764,1994-09-26,Active,"House 43, Block H, G-9, Rawalpindi",Punjab,Rawalpindi
Royal Corp,,S/O Hashmi Syed,Partnership,2130175005482,2022-09-07,Active,"House 283, Block F, I-8, Rawalakot",Azad Kashmir,Rawalakot
Global Industries,Zainab Virk,S/O Syed Bhatti,Public Limited,1330244109434,1996-08-09,Suspended,"House 214, Block E, Bahria Town, Mingora",KPK,Mingora
Global Associates,Butt Hussain,S/O محمد احمد,Partnership,4400060427176,2010-04-03,Active,"House 323, Block B, Model Town, Abbottabad",KPK,Abbottabad
Royal Brothers,Ibrahim Jafri,S/O Maryam Rafiq,Partnership,6110155872503,2015-11-28,Dissolved,"House 350, Block F, Defence, Multan",Punjab,Multan
Royal Industries,احمد خان,S/O Ahmed Khan,Private Limited,1330293630194,2014-07-02,Active,"House 240, Block B, North Nazimabad, Muzaffarabad",Azad Kashmir,Muzaffarabad
Al Solutions,Ayesha Bukhari,S/O Syed Tarar,LLP,,2015-03-19,Active,"House 212, Block F, PAF Colony, Mirpurkhas",Sindh,Mirpurkhas
Global Group,Maryam Ahmed,S/O Bilal Akhtar,LLP,4400064205778,2015-03-30,Active,"House 423, Block H, Saddar, Sukkur",Sindh,Sukkur
Al Corp,Faisal Bhatti,S/O Khalid Karim,Sole Proprietorship,5400030879454,2022-04-26,Active,"House 72, Block B, G-9, Khuzdar",Balochistan,Khuzdar
Meezan Enterprises,Sidra Zaidi,S/O S/O Fatima Latif,Private Limited,5400032026246,1999-05-12,Active,"House 189, Block A, Township, Gilgit",Gilgit-Baltistan,Gilgit
Star Corp,,S/O Noor Akhtar,Partnership,3520274497275,2022-06-29,Active,"House 278, Block G, Clifton, Mirpur",Azad Kashmir,Mirpur
National Traders,Adnan Virk,S/O Saira Latif,Partnership,2130177047771,2000-06-23,Suspended,"House 415, Block G, Johar Town, Islamabad",ICT,Islamabad
Royal Corp,Rukhsar Bhatti,S/O Mirza Rizvi,Private Limited,4210195062998,2002-01-13,Suspended,"House 368, Block C, DHA, Sialkot",Punjab,Sialkot
Prime Industries,Ali Khan,S/O Sana Abbasi,Private Limited,5400058235812,2007-08-11,Dissolved,"House 492, Block C, Cavalry Ground, Kohat",KPK,Kohat
Apex Industries,Maryam Gilani,S/O Salman Akhtar,Sole Proprietorship,4210140591297,1991-09-19,Suspended,"House 311, Block C, Clifton, Lahore",Punjab,Lahore
Atlas Services,Mehwish Abbsai,S/O Bilal Rizvi,Private Limited,1330244068904,1996-03-16,Active,"House 29, Block E, Defence, Mirpur",Azad Kashmir,Mirpur
Apex Services,Naqvi Chaudhry,S/O Ayesha Gujjar,Public Limited,3520222748609,2005-02-14,Active,"House 477, Block D, F-10, Quetta",Balochistan,Quetta
Royal Brothers,Fatima aMlik,S/O Imran Qureshi,Private Limited,6110172040783,2011-07-21,Active,"House 490, Block F, E-11, Gilgit",Gilgit-Baltistan,Gilgit
Al Enterprises,Rukhsar Ahmed,S/O S/O Rukhsar Sandhu,LLP,2130198382221,2002-12-19,Active,"House 187, Block A, E-11, Abbottabad",KPK,Abbottabad
United Associates,Arif Virk,S/O Chaudhry Latif,Private Limited,3520267809654,1994-07-22,Active,"House 481, Block C, Scheme 33, Gilgit",Gilgit-Baltistan,Gilgit
Pak Enterprises,Waseem Hussain,S/O Hashmi Khan,Public Limited,3520256297496,1991-12-05,Active,"House 162, Block A, Saddar, Larkana",Sindh,Larkana
Atlas Corp,صنا ملک,S/O Shoaib Latif,Public Limited,3520242493895,1993-02-19,Active,"House 77, Block A, F-10, Turbat",Balochistan,Turbat
Star Group,Zainab Hashmi,S/O Muhammad Naqvi,Public Limited,4400043169258,2018-09-18,Suspended,"House 81, Block G, Gulberg, Kohat",KPK,Kohat
Pak Enterprises,Uzma Cheema,S/O Hashmi Akhtar,LLP,1330247895865,2005-06-22,Active,"House 286, Block D, Defence, Chilas",Gilgit-Baltistan,Chilas
Apex Traders,Hina Ahmed,S/O Muhammad Latif,Public Limited,5400059972873,1991-02-03,Active,"House 118, Block F, Township, Skardu",Gilgit-Baltistan,Skardu
National Brothers,Bushra Nawaz,,LLP,2130173639419,1991-08-25,Active,"House 23, Block H, Johar Town, Rawalakot",Azad Kashmir,Rawalakot
Al Traders,Asif Bhatti,S/O Waseem Malik,Private Limited,2130124273401,2005-09-10,Dissolved,"House 185, Block A, I-8, Islamabad",ICT,Islamabad
Al Solutions,Akhtar Sidra,S/O Sheikh Gilani,LLP,2130132865829,2013-12-19,Active,"House 319, Block B, North Nazimabad, Bahawalpur",Punjab,Bahawalpur
Meezan Services,Asif Rizvi,S/O Hussain Sheikh,Sole Proprietorship,3520222921182,2009-01-01,Active,"House 372, Block D, Defence, Bahawalpur",Punjab,Bahawalpur
Star Brothers,Zubair Iqbal,S/O Syed Jafri,Private Limited,4400021163687,2013-08-29,Suspended,"House 482, Block A, Askari, Hyderabad",Sindh,Hyderabad
Atlas Solutions,Ibrahim Ansari,S/O Asif Baig,Private Limited,1330292203071,1993-09-17,Active,"House 137, Block H, Clifton, Bahawalpur",Punjab,Bahawalpur
,Hina Gujjar,S/O Hashmi Naqvi,Public Limited,,2004-08-19,Active,"House 215, Block E, PAF Colony, Mirpur",Azad Kashmir,Mirpur
Al Industries,محمد احمد,S/O Malik Jafri,Public Limited,5400058735804,2004-06-11,Dissolved,"House 455, Block C, Johar Town, Islamabad",ICT,Islamabad
Global Brothers,Mehwish Karim,S/O Ahmed Tarar,Private Limited,4400023418162,2012-01-30,Active,"House 263, Block B, Model Town, Islamabad",ICT,Islamabad
Apex Industries,Waseeem Rana,S/O احمد خان,LLP,4210155393412,2015-07-04,Active,"House 314, Block F, Model Town, Bahawalpur",Punjab,Bahawalpur
Al Brothers,Amna Butt,S/O Adnan Ali,Partnership,3520275128672,1994-07-28,Active,"House 154, Block D, Cantt, Hub",Balochistan,Hub
United Brothers,Sobia Karim,S/O عائشہ احمد,Public Limited,3520240602843,2019-05-01,Active,"House 174, Block B, Gulberg, Mingora",KPK,Mingora
Pak Traders,Zubair Jafrri,S/O Rukhsar Butt,LLP,5400022044453,1993-05-25,Active,"House 166, Block F, Gulberg, Sialkot",Punjab,Sialkot
United Services,احمد خان,S/O Khalid Tarar,Partnership,2130138513959,1990-06-14,Suspended,"House 254, Block C, Askari, Sialkot",Punjab,Sialkot
National Associates,Qureshi Hashmi,S/O Omar Malik,Private Limited,3520258142258,2016-07-11,Dissolved,"House 448, Block D, Gulshan-e-Iqbal, Sukkur",Sindh,Sukkur
National Solutions,Karim Zubair,S/O Faisal Abbasi,Public Limited,2130153361107,1998-10-05,Active,"House 22, Block G, Bahria Town, Turbat",Balochistan,Turbat
Pak Enterprises,Sana Akhtar,S/O Mehwish Ahmed,Private Limited,3520251796382,2009-01-22,Active,"House 25, Block A, Cantt, Kohat",KPK,Kohat
Royal Industries,Hamid Iqbal,S/O Amna Akhtar,Partnership,4210149894083,2017-02-04,Active,"House 369, Block G, North Nazimabad, Rawalakot",Azad Kashmir,Rawalakot
Prime Industries,Mehwish Nawaz,S/O Amna Hussain,Partnership,4210195750422,2012-09-29,Active,"House 74, Block D, Bahria Town, Mardan",KPK,Mardan
Star Corp,Sheikh Jafri,S/O Rizwan Baig,Partnership,5400031696324,2008-09-07,Active,"House 125, Block A, PAF Colony, Mirpur",Azad Kashmir,Mirpur
Prime Brothers,Gondal Chaudhry,S/O Ahmed Akhtar,Public Limited,2130137353065,2004-04-01,Active,"House 265, Block G, Saddar, Skardu",Gilgit-Baltistan,Skardu
Al Industries,Asif Bhatti,S/O Zubair Rana,Partnership,5400036044123,1997-06-02,Active,"House 433, Block H, Gulberg, Hyderabad",Sindh,Hyderabad
Al Associates,Muhammad Syed,S/O Raja Bhatti,LLP,4400091312714,1997-02-03,Dissolved,"House 377, Block D, Johar Town, Gilgit",Gilgit-Baltistan,Gilgit
United Enterprises,Sheikh Rana,S/O Faisal Hussain,Partnership,4210179726504,2021-07-14,Active,"House 225, Block C, Township, Hyderabad",Sindh,Hyderabad
Star Solutions,Usman Mirza,S/O Sana Qureshi,Public Limited,5400060958591,2016-01-13,Dissolved,"House 222, Block B, Bahria Town, Hyderabad",Sindh,Hyderabad
United Enterprises,عمر شیخ,S/O Shazia Rizvi,Sole Proprietorship,4210153653945,2005-04-05,Active,"House 146, Block G, Gulshan-e-Iqbal, Mardan",KPK,Mardan
Global Industries,Sana Hameed,S/O Shoaib Cheema,Partnership,6110131604732,2013-02-14,Active,"House 54, Block G, Gulshan-e-Iqbal, Islamabad",ICT,Islamabad
Meezan Solutions,Kashif Akhtar,S/O Ahmed Gilani,Public Limited,2130141299998,2017-09-06,Active,"House 208, Block F, North Nazimabad, Mirpur",Azad Kashmir,Mirpur
Star Solutions,Ali Zaidi,S/O Hassan Rana,Public Limited,13302-9234478-1,2015-09-24,Active,"House 59, Block H, Askari, Karachi",Sindh,Karachi
Pak Traders,Hashmi Raza,S/O Qureshi Ali,Public Limited,2130163310919,1990-03-06,Active,"House 217, Block A, Johar Town, Bahawalpur",Punjab,Bahawalpur
Atlas Corp,Naeem Virk,S/O Kamran Ansari,Public Limited,1330288964862,2019-09-30,Active,"House 234, Block C, Gulshan-e-Iqbal, Mardan",KPK,Mardan
Meezan Enterprises,Khalid Raja,S/O Zubair Syed,Partnership,5400091264603,2018-06-26,Dissolved,"House 474, Block G, Askari, Abbottabad",KPK,Abbottabad
Pak Associates,Zaidi Raja,S/O Zainab Syed,Public Limited,4210133354846,1991-12-16,Active,,Gilgit-Baltistan,Gilgit
Royal Services,Ahmed Naqvi,S/O S/O Bilal Gujjar,Sole Proprietorship,2130130008342,2012-07-14,Active,"House 53, Block A, Model Town, Gwadar",Balochistan,Gwadar
Al Enterprises,Hashmi Latif,S/O Ali Chaudhry,Public Limited,3520212721947,1994-02-08,Suspended,"House 166, Block E, Cantt, Lahore",Punjab,Lahore
Al Group,Chaudhry Abbasi,S/O Salman Ansari,Partnership,3520224592395,2013-10-11,Active,"House 6, Block D, E-11, Hub",Balochistan,Hub
Meezan Group,Amna Hussain,S/O Rukhsar Jafri,Private Limited,2130151115594,2016-10-17,Active,"House 25, Block D, North Nazimabad, Islamabad",ICT,Islamabad
Atlas Associates,Hassan Rafiq,S/O Usman Syed,Sole Proprietorship,4210183560535,1990-04-08,Active,"House 339, Block G, Cavalry Ground, Abbottabad",KPK,Abbottabad
United Industries,Tariq Abbasi,S/O Ali Baig,LLP,6110157598197,2015-09-19,Suspended,"House 314, Block B, Scheme 33, Islamabad",ICT,Islamabad
Al Traders,Imran Gujjar,S/O Tariq Rafiq,Sole Proprietorship,1330269739907,2012-01-06,Dissolved,"House 119, Block C, Clifton, Turbat",Balochistan,Turbat
Atlas Solutions,Sidra Ansari,S/O Shazia Butt,LLP,,1990-04-22,Suspended,"House 103, Block E, DHA, Karachi",Sindh,Karachi
Prime Solutions,Asif Raza,S/O Tahir Khan,Partnership,3520211972925,2017-06-16,Active,"House 41, Block C, Johar Town, Sukkur",Sindh,Sukkur
Atlas Traders,Naveed Gujjar,S/O Fatima Raja,Partnership,4210125066843,1997-12-21,Active,"House 76, Block B, Scheme 33, Islamabad",ICT,Islamabad
Atlas Corp,Maryam Gilani,S/O Salman Akhtar,Private Limited,4210140591297,2020-03-02,Active,"House 100, Block B, Bahria Town, Lahore",Punjab,Lahore
Global Traders,Fatima Hashmi,S/O Bilal Hussain,Partnership,1330254090702,2000-06-03,Active,"House 272, Block C, Cantt, Abbottabad",KPK,Abbottabad
Apex Traders,Naqvi Naeem,S/O علی حسین,Partnership,6110156757981,2012-03-10,Suspended,"House 24, Block G, Askari, Hyderabad",Sindh,Hyderabad
Apex Associates,Sidra Raja,S/O عمر شیخ,Private Limited,2130153954624,2008-05-04,Active,"House 373, Block F, Saddar, Kohat",KPK,Kohat
National Traders,Waesem Virk,S/O Salman Rana,Public Limited,4400068732799,2015-10-10,Active,"House 86, Block H, Model Town, Skardu",Gilgit-Baltistan,Skardu
Al Solutions,Mehwish Qureshi,S/O Mirza Hashmi,Sole Proprietorship,1330298876354,2014-11-29,Active,"House 470, Block D, Bahria Town, Muzaffarabad",Azad Kashmir,Muzaffarabad
Meezan Services,Asif Gondal,S/O Imran Aslam,Private Limited,6110193528571,2004-10-13,Suspended,"House 454, Block F, Model Town, Hyderabad",Sindh,Hyderabad
Pak Corp,صنا ملک,S/O Naeem Qureshi,Private Limited,4400096620207,2009-09-14,Active,"House 381, Block E, Scheme 33, Islamabad",ICT,Islamabad
Prime Traders,Hassan Karim,S/O Uzma Chaudhry,Private Limited,5400091754628,2014-07-02,Active,"House 369, Block A, Bahria Town, Multan",Punjab,Multan
Apex Associates,Shazia Latif,S/O Baig Chattha,Public Limited,4210199054658,2002-05-19,Active,"House 413, Block D, E-11, Turbat",Balochistan,Turbat
Atlas Brothers,Faisal Ansari,S/O Zubair Raja,Sole Proprietorship,4210143954495,2011-05-18,Dissolved,"House 297, Block G, F-10, Rawalakot",Azad Kashmir,Rawalakot
