Name,Father_Name,CNIC,Account_Number,Annual_Credit_Card_Expense,Account_Balance,Account_Open_Date,Account_Status,Avg_Expenditure_Per_Month
Shazia Chaudhry,S/O Sajid Gondal,4400091408187,PK0006701457391,0.0,3544025.0,2000-09-09,Active,121384.0
Sidra Hussain,S/O Sobia Qureshi,3520286634614,PK0013765460052,0.0,1472170.0,2003-03-26,Dormant,54878.0
Bushra Hameed,S/O Sana Chattha,5400089508851,PK0010608023421,0.0,2306219.0,2012-07-30,Active,64334.0
Kamran Chaudhry,S/O Chaudhry Malik,2130145104985,PK0012805627914,0.0,677810.0,2016-06-26,Dormant,25094.0
Noor Tarar,S/O Arif Bukhari,2130167499739,PK0006868706268,0.0,1826741.0,2007-11-06,Active,45591.0
Aamir Ali,S/O احمد خان,4210174564366,PK0008222431652,0.0,179623.0,2008-10-28,Active,6848.0
Shoaib Jafri,S/O Hina Jafri,3520243732709,PK0002915313588,0.0,3570323.0,2003-12-02,Active,196560.0
Salman Chaudhry,S/O Salman Gondal,4400086820431,PK0011338099150,0.0,2562129.0,2018-10-22,Active,85037.0
Ibrahim Sheikh,S/O Qureshi Chaudhry,1330267981833,PK0001466529415,0.0,374223.0,2011-05-01,Active,15838.0
,S/O Zainab Bukhari,1330214534498,PK0006991081037,0.0,962298.0,2017-03-27,Active,30306.0
Ahmed Syed,S/O Hussain Sheikh,3520254426425,PK0011958899743,0.0,141177.0,2000-12-02,Active,11081.0
Asma Naqvi,S/O مریم چودھری,61101-9482371-5,PK0005688078280,0.0,2460069.0,2015-11-20,Active,79662.0
Shoaib Hashmi,S/O S/O Rabia Aslam,1330287191456,PK0009501461715,0.0,1904498.0,2003-05-16,Active,31798.0
Ayesha Syed,S/O Zubair Cheema,2130116958244,PK0012214162630,0.0,166173.0,2012-04-06,Active,39991.0
Shoaib Aslam,S/O Adnan Nawaz,1330256684632,PK0001276260482,0.0,425797.0,2022-10-28,Active,52525.0
Salman Ansari,S/O S/O Tahir Akhtar,3520226855243,PK0008250806165,0.0,,2003-08-29,Active,3254.0
Sheikh Ahmed,S/O Nadia Abbasi,4210166154312,PK0014869718389,3329576.0,32404820.0,2019-02-07,Frozen,685519.0
Zainab Ahmed,,5400094498365,PK0012874768179,0.0,1893148.0,2005-10-31,Active,63853.0
Asma Karim,S/O Naveed Nawaz,6110147722469,PK0007214849044,0.0,252105.0,2020-11-30,Active,6121.0
Mohammad Hussain,S/O Bushra Qureshi,2130138794454,PK0005755897094,0.0,2825182.0,2022-08-27,Active,216154.0
Ahmed Jafri,S/O Naveed Latif,,PK0004301373196,0.0,925633.0,2014-01-08,Active,18625.0
Naveed Baig,S/O Ibrahim Aslam,3520297563419,PK0002521869399,0.0,1683900.0,2013-08-28,Active,42251.0
Adnan Butt,S/O Hassan Ahmed,1330213276587,PK0004590749409,0.0,738876.0,2018-10-20,Dormant,154786.0
Tahri Chaudhry,S/O عمر شیخ,4210187683343,PK0014939043773,0.0,4454837.0,2004-03-20,Active,44787.0
Amna Baig,S/O Ali Chattha,3520246593311,PK0004869645166,0.0,3597515.0,2015-06-03,Active,75276.0
Hassan Raja,S/O Salman Nawaz,5400080336901,PK0006215712585,0.0,65520.0,2000-12-14,Active,9497.0
Chaudhry Bhatti,S/O Hina Sandhu,61101-4042447-9,PK0013545034151,0.0,303860.0,2008-11-22,Active,14440.0
Muhammad Chattha,S/O Tahir Butt,,PK0001779936769,6020312.0,22582762.0,2008-01-15,Active,779394.0
Adnan Raza,S/O Shazia Gondal,4210147222645,PK0014821706730,0.0,347151.0,2000-12-09,Active,42224.0
Rukhsar Chattha,S/O Aamir Malik,4210173565092,PK0010232305596,0.0,2689699.0,2007-09-07,Active,66872.0
Shazia Hameed,S/O Shoaib Tarar,3520290803191,PK0013583725630,0.0,920567.0,2001-09-09,Active,41916.0
Tahir Iqbal,S/O Shazia Abbasi,6110151660925,PK0008807012492,0.0,337357.0,2006-12-14,Active,12381.0
Maryam Jafri,S/O Fatima Gujjar,2130132974776,PK0010641378026,0.0,702236.0,2019-10-23,Active,33748.0
Rizwan Zaidi,S/O Ibrahim Aslam,3520214920911,PK0003635613177,0.0,2354484.0,2021-11-26,Dormant,98057.0
Ayesha Ahmed,S/O Shazia Jafri,2130185300421,PK0001669474377,0.0,,2018-12-30,Active,120239.0
Noor Jafri,S/O Shoaib Latif,4400063432905,PK0012152153364,0.0,1114336.0,2000-05-31,Active,88698.0
Sidra Bhatti,S/O Rizwan Raza,5400073176999,PK0009564726604,0.0,1972335.0,2005-09-11,Active,56012.0
Naveed Jafri,S/O Syed Ali,5400035908018,PK0014728268579,0.0,1620113.0,2000-11-26,Active,15188.0
Rabia Gilani,S/O Noor Syed,1330242845605,PK0008645818292,0.0,2190400.0,2012-12-12,Active,28796.0
Hussain Tarar,S/O Shazia Baig,1330267003246,PK0013290269669,0.0,2161290.0,2013-05-22,Dormant,32430.0
Zubair Gujjar,S/O Tariq Mirza,2130169735429,PK0012721218046,0.0,685670.0,2008-05-21,Dormant,29240.0
Sajid Latif,S/O Sana Sandhu,3520233639655,PK0003884362665,0.0,968998.0,2012-02-19,Dormant,54566.0
Sana Jafri,S/O Syed Sandhu,3520237838296,PK0014237848895,0.0,,2019-11-05,Active,9748.0
Usman Syed,S/O S/O Salman Hussain,6110111135377,PK0002515973568,0.0,187294.0,2007-03-14,Active,7672.0
Hamid Hashmi,S/O Maryam Malik,4400073727607,PK0011744831376,0.0,307662.0,2010-11-19,Active,179367.0
Qureshi Ali,S/O Arif Bukhari,4210185891255,PK0010445577110,0.0,533454.0,2017-08-19,Active,200026.0
Salman Hameed,S/O Hussain Gondal,4400028513706,PK0009513028367,0.0,132789.0,2004-08-28,Active,22255.0
Sajid Latif,S/O Noor Butt,1330238047557,PK0007753901994,0.0,11828237.0,2003-03-23,Active,240582.0
Shoaib Aslam,S/O Rabia Sandhu,5400090068185,PK0015843582889,0.0,581796.0,2006-06-20,Dormant,51013.0
SyedMirza,S/O Khalid Raza,4400066650785,PK0013366544373,0.0,1598141.0,2001-06-02,Active,27169.0
Noor Latif,S/O Zainab Hashmi,4210122423878,PK0005527209652,0.0,1488661.0,2022-05-30,Active,22364.0
Usman Qureshi,S/O Adnan Malik,2130174192066,PK0006415866432,3179906.0,6081844.0,2002-12-28,Active,272229.0
Salman Cheema,S/O Ahmed Akhtar,5400069160567,PK0008964144020,0.0,753912.0,2004-10-02,Active,32927.0
Tariq Hussain,S/O Sheikh Abbasi,1330219405742,PK0003248369653,0.0,2968069.0,2016-06-05,Active,53480.0
Shazia Zaidi,S/O Naveed Raza,2130183870148,PK0007746955700,0.0,323765.0,2010-03-31,Active,10453.0
Zainab Karim,S/O Salman Raja,3520287291384,PK0012903617229,0.0,2892973.0,2013-07-23,Active,106609.0
Syed Karim,S/O Noor Rizvi,4400055609421,PK0009420955532,0.0,174964.0,2019-07-07,Active,18103.0
Sobia Sheikh,S/O Rukhsar Abbasi,6110127317268,PK0014853223780,0.0,101686.0,2005-09-14,Active,10037.0
Waseem Hameed,S/O Fatima Sandhu,3520228489751,PK0009437059145,0.0,625586.0,2002-04-11,Active,13898.0
Iqqra Virk,S/O Salman Naqvi,4210115836068,PK0012891152995,0.0,2066796.0,2018-12-16,Active,88355.0
Hamidd Syed,S/O Amna Gujjar,4400023635269,PK0015694403676,0.0,643887.0,2019-01-06,Active,47310.0
Arif Mirza,S/O Imran Baig,,PK0011333369794,0.0,2131128.0,2005-07-12,Active,103346.0
Amna Cheema,S/O مریم چودھری,5400087729275,PK0004325177291,0.0,2990487.0,2014-05-31,Active,32228.0
Bilal Chaudhry,S/O Sheikh Latif,2130147971322,PK0010867064555,0.0,385734.0,2008-02-16,Dormant,35996.0
Ahmed Abbasi,S/O Uzma Hameed,2130194120284,PK0005837243267,0.0,355965.0,2009-12-05,Dormant,5227.0
Hina Sheikh,S/O Sajid Aslam,2130197410225,PK0006821955780,0.0,64365.0,2022-02-01,Active,6783.0
Zuubair Tarar,S/O Zainab Virk,4210134990281,PK0003862782374,0.0,5582758.0,2003-06-18,Active,83566.0
Imran Hashmi,S/O Faisal Jafri,4210132641434,PK0011290924932,0.0,498059.0,2022-03-09,Active,34589.0
Mehwish Tarar,S/O Hassan Bukhari,4210133430788,PK0009682495784,0.0,1092245.0,2002-03-25,Dormant,28705.0
Hina Cheema,S/O Ahmed Sandhu,6110120816526,PK0012783841942,1210887.0,11232730.0,2001-09-21,Dormant,180851.0
Baig Rafiq,S/O Ahmed Syed,3520270553349,PK0006862735437,5056108.0,12327250.0,2018-11-28,Dormant,868394.0
Uzma Hashmi,S/O Hina Sandhu,2130110327234,PK0002916875967,0.0,1851720.0,2009-05-29,Dormant,36335.0
Uzma Aslam,S/O Tariq Chaudhry,1330247319087,PK0006703743777,0.0,2596026.0,2005-11-01,Active,88143.0
Hina Rizvi,S/O Tariq Iqbal,4210166251833,PK0008725783470,0.0,833487.0,2017-04-18,Active,106041.0
,S/O Baig Naqvi,6110144121109,PK0010816354624,0.0,6440724.0,2014-08-29,Dormant,110981.0
صنا ملک,S/O Bilal Cheema,2130193978138,PK0012548263514,0.0,314115.0,2014-04-06,Active,25552.0
Adnan Sheikh,S/O Iqra Aslam,2130194242306,PK0011903017927,0.0,1620604.0,2022-11-15,Dormant,128458.0
Nadia Latif,S/O Qureshi Raza,6110135866456,PK0015673273772,3665479.0,4936428.0,2017-07-30,Active,670878.0
Khalid Hashmi,S/O Naveed Khan,1330252424424,PK0005553533911,0.0,4668142.0,2009-07-20,Dormant,
Zainab Mirza,S/O Asif Sandhu,4210139167571,PK0013113712236,0.0,1212584.0,2007-05-14,Active,32901.0
Iqra Qureshi,S/O Rizwan Malik,1330266889079,PK0009214321799,3852803.0,16579831.0,2008-10-03,Active,385680.0
Malik Bhatti,S/O Bilal Jafri,,PK0001508956386,0.0,2029136.0,2021-03-03,Dormant,21481.0
Faisal Bhatti,S/O Uzma Baig,6110138055394,PK0003156978109,1714213.0,4901973.0,2002-09-29,Active,394949.0
Ibrahim Ansari,S/O Hina Gondal,,PK0011160778918,0.0,390318.0,2001-06-15,Active,38515.0
Kamran Rana,S/O زینب علی,5400015354848,PK0004386665729,0.0,1291590.0,2011-02-13,Active,28955.0
Chaudhry Latif,S/O Omar Naqvi,3520217825116,PK0013943458769,0.0,1945162.0,2017-11-12,Active,22706.0
Bilal Akhtar,S/O Fatima Tarar,4400093855126,PK0003407751103,0.0,1711239.0,2007-06-18,Active,26873.0
Sajid Tarar,S/O Mehwish Zaidi,5400081277785,PK0011369037833,0.0,533009.0,2012-06-25,Active,12618.0
Sheikh Hashmi,S/O Faisal Butt,5400014341209,PK0003166607238,0.0,1940150.0,2020-04-16,Active,76023.0
Bushra Abbasi,S/O Arif Gujjar,5400088732338,PK0012942197348,0.0,2110392.0,2020-03-11,Active,102701.0
Rabia Khan,S/O Rukhsar Rizvi,4210162825222,PK0005319044298,0.0,1087830.0,2001-11-14,Active,20276.0
Mohammad Khan,S/O Noor Rafiq,2130158573851,PK0013681079105,0.0,1348120.0,2014-02-28,Active,27652.0
Qureshi Hashmi,S/O Qureshi Gujjar,,PK0001485132332,0.0,,2009-08-26,Active,5131.0
Zubair Latif,S/O صنا ملک,4210175904096,PK0014585969649,0.0,2278212.0,2013-05-11,Dormant,178661.0
Hashmi Jafri,S/O Nadia Gilani,4210167711432,PK0002761541819,0.0,413886.0,2013-10-18,Active,113911.0
Faisal Rizvi,S/O Fatima Naqvi,5400017596691,PK0014825340529,0.0,2577468.0,2021-09-09,Active,56354.0
Sidra Aslam,S/O Naveed Gujjar,3520275794677,PK0012703319400,0.0,588122.0,2022-11-26,Active,10553.0
Syed Gujjar,S/O Iqra Tarar,6110180983393,PK0014340848222,871875.0,7075334.0,2011-06-06,Active,306836.0
Rizwan Chaudhry,S/O Asif Jafri,4400043525951,PK0012794839215,0.0,889123.0,2021-03-04,Dormant,26156.0
Hussain Bhatti,S/O Saira Virk,5400024105686,PK0009517563874,0.0,3814012.0,2005-05-15,Active,136562.0
Rabia Gilani,S/O Noor Syed,1330242845605,PK0004648598641,0.0,1922133.0,2014-10-02,Dormant,33669.0
Muhammad Hussain,S/O Shazia Bukhari,4210125332091,PK0013955593612,0.0,144610.0,2007-06-16,Active,2903.0
Faisal Zaidi,S/O Bushra Chaudhry,2130111754225,PK0013847462287,0.0,2245875.0,2003-08-11,Dormant,74844.0
Neaem Mirza,S/O Naeem Gilani,,PK0005844034445,2564520.0,3692036.0,2020-03-23,Dormant,637322.0
,S/O Salman Rizvi,6110129653971,PK0011150444260,,570447.0,2018-01-11,Active,5482.0
Waseem Akhtar,S/O نادیہ رضا,2130169680447,PK0015509721231,0.0,1078569.0,2021-12-22,Frozen,23031.0
Saira Malik,S/O Shazia Rizvi,1330215663265,PK0007547284589,0.0,3940708.0,2012-10-11,Active,333486.0
Naeem Rizvi,S/O Baig Gujjar,5400070078103,PK0013835672883,0.0,3784178.0,2015-07-01,Active,46155.0
عمر شیخ,S/O Sheikh Naqvi,4400091623008,PK0006692839277,0.0,1362678.0,2007-12-30,Dormant,17433.0
Amna Latif,S/O Rukhsar Aslam,4210131814075,PK0001113921319,0.0,1284498.0,2004-07-10,Active,
Mohammad Bukhari,S/O محمد احمد,3520250127364,PK0012369875484,559267.0,2641611.0,2017-08-29,Active,479666.0
Imran Ali,S/O Hussain Gilani,6110165713089,PK0004766323040,0.0,111736.0,2010-10-01,Active,9293.0
Waseem Virk,S/O Salman Rana,4400068732799,PK0014938511718,0.0,3145901.0,2015-03-06,Dormant,132449.0
Sana Aslam,S/O Ahmed Zaidi,4400067111217,PK0014575736188,0.0,1084638.0,2017-11-09,Active,115654.0
Sheikh Naqvi,S/O Sana Jafri,5400073137184,PK0014342180853,0.0,973154.0,2015-07-29,Dormant,
Shoaib  Ahmed,S/O Amna Bhatti,4210180768755,PK0015780525215,0.0,2472853.0,2021-06-24,Dormant,36990.0
Baig Raza,S/O Raja Sheikh,3520250450194,PK0012861868630,0.0,3697120.0,2006-05-11,Active,80531.0
,S/O Naveed Ali,1330246102869,PK0011494859017,0.0,1005734.0,2016-07-08,Active,26394.0
Syed Virk,S/O Rukhsar Rizvi,6110198875776,PK0013731773948,0.0,,2003-07-28,Active,69052.0
Adnan Butt,S/O Amna Abbasi,4210164478141,PK0009892904680,0.0,739994.0,2002-11-11,Active,88592.0
Aamir Tarar,,1330232588339,PK0010310957071,0.0,371839.0,2011-11-22,Active,14943.0
Ayesha Aslam,S/O Zubair Qureshi,3520286870773,PK0013878371032,1261809.0,3262917.0,2020-11-24,Active,216133.0
Salman Rizvi,S/O عمر شیخ,4400054529215,PK0004415870923,0.0,9560832.0,2004-12-11,Active,193882.0
Zainab Rafiq,S/O Ayesha Zaidi,2130190420313,PK0008290509600,1431966.0,15109894.0,2003-08-01,Dormant,420018.0
Mirza Aslam,S/O صنا ملک,4400033692763,PK0011179960473,0.0,1342282.0,2015-05-11,Active,67046.0
Syed Iqbal,S/O Asif Zaidi,5400099253416,PK0003286611097,0.0,1207842.0,2007-01-15,Active,54024.0
Mirza Baig,S/O Malik Syed,2130189787795,PK0012651738859,0.0,2010526.0,2015-12-02,Active,81444.0
Shazia Gilani,S/O Adnan Mirza,4400052687691,PK0002505013519,0.0,770953.0,2012-02-19,Active,39508.0
Tahir Aslam,S/O Ibrahim Qureshi,1330219298417,PK0001560106760,0.0,1561921.0,2022-10-19,Dormant,23222.0
Syed Hameed,S/O Usman Rana,5400060317288,PK0005697643222,0.0,852639.0,2014-07-04,Dormant,22784.0
Saira Baig,S/O Zainab Bukhari,4210130302251,PK0005239657875,0.0,3373192.0,2017-02-17,Dormant,108557.0
Zubair Butt,,3520258806711,PK0003727050254,0.0,2333167.0,2019-10-10,Active,146988.0
Fatima Qureshi,S/O Hina Virk,3520222261894,PK0014373821508,0.0,325082.0,2019-03-31,Dormant,50943.0
Malik Gilani,S/O نادیہ رضا,2130125089976,PK0001454939091,0.0,3861159.0,2013-08-22,Dormant,79309.0
Zainab Sandhu,S/O Sajid Iqbal,4210115273534,PK0008862023079,,823448.0,2001-07-11,Active,152111.0
محمد حسن,S/O Hina Nawaz,,PK0015266221352,0.0,1493695.0,2008-11-06,Active,117746.0
Sajid Latif,S/O Sana Sandhu,3520233639655,PK0001265037749,0.0,2659039.0,2002-02-09,Active,76243.0
Nadia Malik,S/O مریم چودھری,6110149586179,PK0015446421355,0.0,1029167.0,2016-03-04,Dormant,21915.0
Tariq Sandhu,S/O Rabia Ali,2130145001448,PK0010154605613,0.0,3467943.0,2015-06-20,Active,82748.0
Zainab Rafiq,S/O Qureshi Gujjar,4210173960138,PK0013771482340,0.0,278507.0,2001-06-30,Dormant,25117.0
Hashmi Latif,S/O Khalid Chaudhry,4210127564157,PK0010810699207,0.0,,2000-01-22,Active,169966.0
Hashmi Hussain,S/O Sobia Butt,4400031247648,PK0005626725060,0.0,3121288.0,2010-05-29,Active,82137.0
Mirza Gondal,S/O Rabia Nawaz,3520289151683,PK0013714907233,4463747.0,12427284.0,2007-06-19,Active,709630.0
Hassan Gilani,S/O Iqra Ali,5400019309204,PK0009484491474,0.0,151927.0,2013-07-11,Active,17231.0
Khalid Iqbal,S/O Salman Hameed,1330253331983,PK0002941847352,0.0,2267837.0,2003-10-07,Active,57086.0
Tahir Butt,S/O Asma Syed,3520264292296,PK0012441298507,0.0,1191349.0,2022-08-15,Active,
Bushra Chattha,S/O Zainab Akhtar,2130199943585,PK0009336182414,0.0,474224.0,2009-08-31,Active,26510.0
Hussain Bhatti,S/O Tariq Malik,1330244386691,PK0003658996745,0.0,369225.0,2018-07-29,Active,11778.0
Rukhsar Akhtar,S/O Tahir Gilani,6110111019974,PK0002944238354,0.0,2146352.0,2001-03-30,Active,54433.0
,S/O محمد علی,1330256328148,PK0009271122762,0.0,771122.0,2016-12-19,Active,30636.0
Sidra Sandhu,S/O Hussain Zaidi,3520250156216,PK0007683127878,0.0,634406.0,2001-02-02,Dormant,64132.0
Raja Hashmi,S/O محمد احمد,1330276730324,PK0009533165776,0.0,667480.0,2001-09-20,Active,23260.0
Chaudhry Bhatti,S/O Hina Sandhu,6110140424479,PK0002475168561,0.0,590788.0,2002-08-09,Active,6098.0
Maryam Latif,S/O Naeem Butt,1330270973299,PK0004329086910,0.0,175796.0,2019-09-30,Dormant,15739.0
Bushra Chaudhry,S/O Rabia Malik,1330211703557,PK0011456357211,0.0,7897288.0,2011-01-03,Dormant,172719.0
Imran Cheema,S/O Imran Syed,5400083775567,PK0006487403718,0.0,336311.0,2012-05-10,Active,11510.0
Mehwish Virk,S/O Saira Rizvi,4400039431283,PK0005334553833,0.0,560576.0,2002-07-05,Active,12034.0
Hashmi Sandhu,S/O محمد احمد,1330254313979,PK0013763873742,0.0,582412.0,2008-02-19,Active,31158.0
Waseem Naqvi,S/O Syed Ansari,4400082412661,PK0009609874021,0.0,2388029.0,2007-12-30,Dormant,67265.0
عائشہ احمد,S/O Adnan Tarar,5400074738159,PK0009984428681,0.0,2889956.0,2022-11-15,Active,49321.0
Zubair Gujjar,S/O Naeem Gondal,4400092428608,PK0013797180693,,1908342.0,2002-09-21,Active,67305.0
Kashif Ahmed,S/O Qureshi Naqvi,2130110692542,PK0001223181755,0.0,594426.0,2009-08-06,Active,
نادیہ رضا,S/O Sidra Nawaz,5400073843242,PK0011471522500,0.0,2272400.0,2004-04-21,Active,45966.0
Shazia Zaidi,S/O Salman Ansari,44000-5780177-1,PK0008358071565,0.0,955340.0,2011-01-02,Active,53793.0
Imran Sheikh,S/O Syed Rizvi,4210126288566,PK0015789626099,0.0,2912561.0,2006-05-27,Active,66388.0
محمد حسن,,4400055987339,PK0010766935087,0.0,571281.0,2013-12-02,Active,63345.0
Sana Sheikh,S/O Hashmi Bukhari,4210168253389,PK0004142817871,0.0,148906.0,2022-07-04,Dormant,29182.0
Bilal Rizvi,S/O Hussain Cheema,4210115952432,PK0011444603491,0.0,7083994.0,2005-03-27,Active,115335.0
Sidra Rizvi,S/O Chaudhry Naqvi,3520285314867,PK0007954920307,0.0,81131.0,2005-07-30,Active,4655.0
Noor Virk,S/O Noor Naqvi,1330222983355,PK0002514331133,0.0,1323282.0,2002-05-08,Active,60823.0
Hashmi Cheema,S/O Zainab Abbasi,5400014683265,PK0005680075399,0.0,,2004-11-28,Active,48872.0
Sheikh Gujjar,S/O Zubair Abbasi,5400061651518,PK0012403685324,0.0,891512.0,2018-11-05,Active,20603.0
Sajid Akhtar,S/O Shoaib Iqbal,1330290958979,PK0001654982592,0.0,1391130.0,2011-06-09,Active,28543.0
Bilal Karim,S/O Rabia Abbasi,5400088338336,PK0014927311980,0.0,589145.0,2013-07-24,Active,18713.0
Faisal Gilani,S/O Aamir Ansari,2130132535309,PK0006652235149,0.0,8291100.0,2022-08-26,Active,109464.0
Ahmed Abbasi,S/O Uzma Hameed,2130194120284,PK0013646250686,0.0,209791.0,2017-11-26,Active,8825.0
Adnan Akhtar,S/O Fatima Tarar,2130151197615,PK0008622702576,1481963.0,2712652.0,2018-06-08,Active,264732.0
Rizwan Cheema,S/O Usman Malik,4400058274664,PK0001418293546,0.0,834476.0,2022-01-18,Frozen,39022.0
Amna Ahmed,S/O Malik Jafri,6110167270977,PK0015799573076,0.0,180774.0,2009-01-28,Dormant,3699.0
Muhammad Latif,S/O Shazia Iqbal,3520240736725,PK0004443933202,0.0,3763999.0,2019-08-03,Active,113413.0
Faisal Raja,S/O Ayesha Hashmi,4400022271625,PK0009188417749,805687.0,1989531.0,2016-11-07,Dormant,357578.0
,S/O Adnan Qureshi,4400075883352,PK0002279738803,0.0,1120388.0,2017-07-02,Dormant,29320.0
Amna Hameed,S/O Shazia Butt,1330285000078,PK0013677646075,0.0,339443.0,2006-04-23,Dormant,39610.0
Adnan Gondal,S/O Naeem Zaidi,4210179460888,PK0009107871158,0.0,2365126.0,2022-10-06,Active,48060.0
Naeem Bhatti,S/O Khalid Bukhari,5400015315772,PK0011170299833,0.0,1005149.0,2009-12-18,Dormant,51864.0
Khalid Mirza,S/O Kashif Gondal,,PK0004819766863,0.0,1278280.0,2001-03-19,Active,54175.0
Mirza Ansari,S/O Ahmed Hashmi,3520269964586,PK0011930627638,0.0,1770454.0,2000-06-22,Dormant,46303.0
Baig Hussain,S/O Aamir Virk,4210137221601,PK0004835948208,2999519.0,7897096.0,2007-01-11,Frozen,168477.0
Ali Chaudhry,S/O Shazia Syed,3520250271482,PK0007997288545,0.0,3610619.0,2005-12-10,Active,99510.0
Bushra Bhatti,S/O Tahir Rafiq,4210184212896,PK0002320739381,0.0,5178848.0,2007-02-13,Active,142398.0
Tahir Bhatti,S/O Waseem Qureshi,1330287723264,PK0009989862107,0.0,240299.0,2015-03-12,Active,34949.0
محمد علی,S/O Iqra Akhtar,4400021296487,PK0012896045379,4497521.0,3332545.0,2013-02-12,Active,770942.0
Waseem Hameed,S/O Khalid Jafri,5400077394647,PK0013567332988,0.0,1551850.0,2003-11-11,Active,68818.0
Ahmed Mirza,S/O Rukhsar Hashmi,3520245583268,PK0011976983301,0.0,132919.0,2013-09-19,Active,32900.0
Asif Gondal,S/O Imran Aslam,6110193528571,PK0002901967913,0.0,8795035.0,2020-09-08,Active,158153.0
,S/O Asif Nawaz,6110149994703,PK0011265092727,0.0,487196.0,2013-10-25,Frozen,17716.0
Sheikh Khan,S/O Baig Bhatti,4210179300889,PK0001593089342,0.0,2840574.0,2012-07-14,Dormant,33034.0
Tahir Syed,S/O Naeem Latif,5400073985135,PK0012456176676,0.0,6037243.0,2002-08-10,Active,123037.0
Sobia Chattha,S/O Rizwan Aslam,6110183503688,PK0001193974854,0.0,3172370.0,2020-06-13,Frozen,68811.0
Syed Rizvi,S/O Malik Qureshi,2130151763256,PK0002158269903,0.0,687328.0,2005-11-04,Active,22474.0
Shoaib Bhatti,S/O S/O Adnan Malik,4400013140434,PK0003952781636,0.0,663545.0,2007-02-25,Dormant,47431.0
Adnan Bhatti,S/O Sajid Bukhari,,PK0005699238353,0.0,,2011-08-02,Active,68910.0
Hamid Ahmed,S/O Raja Zaidi,3520279191427,PK0002717361056,0.0,2533177.0,2018-03-08,Active,59163.0
Fatima Chattha,S/O Amna Sandhu,4400091072752,PK0014344432632,0.0,1650183.0,2020-08-20,Dormant,19067.0
Sobia Chattha,S/O Tahir Hameed,5400079629135,PK0015377721135,0.0,2053524.0,2021-07-24,Active,145796.0
Bushra Jafri,S/O Hashmi Chaudhry,5400082788526,PK0007516646839,0.0,5548559.0,2007-07-21,Active,148375.0
Qureshi Raja,S/O Usman Qureshi,2130142045015,PK0008776690635,2390256.0,1393514.0,2004-08-29,Active,271643.0
Aesha Zaidi,S/O Asma Qureshi,6110129703023,PK0007564957091,0.0,2066813.0,2014-10-22,Active,63134.0
Muhammad Ahmed,S/O Chaudhry Gondal,4210114368878,PK0006118136542,0.0,1278928.0,2014-01-07,Active,27693.0
Ali Karim,S/O Sajid Mirza,1330227631052,PK0007822949013,0.0,1519840.0,2007-09-22,Frozen,22847.0
علی حسین,S/O Asif Karim,2130177302325,PK0002674274037,3713121.0,8802832.0,2011-05-08,Active,359042.0
Mehwish Iqbal,S/O Ahmed Hashmi,1330296938237,PK0001788722430,0.0,101382.0,2007-07-18,Active,8586.0
Noor Gujjar,S/O Sidra Qureshi,5400043610056,PK0012763947575,2190024.0,,2013-11-03,Active,255388.0
Maryam Bukhari,S/O Chaudhry Gujjar,1330235697896,PK0002911706504,0.0,980277.0,2022-11-22,Active,34909.0
Sajid Gilani,S/O Raja Tarar,4210111002133,PK0012728791817,3091068.0,2590292.0,2020-08-20,Active,424683.0
Ibrahim Raja,S/O Ayesha Butt,4400021549924,PK0001852566344,0.0,3073706.0,2008-11-11,Active,99446.0
Raja Rana,S/O Hamid Butt,4400024863566,PK0014177942327,0.0,8000026.0,2021-07-26,Active,100350.0
مریم چودھری,S/O Syed Karim,6110142034345,PK0006639917068,0.0,1593922.0,2002-12-24,Active,19217.0
Faisal Gondal,S/O Sajid Virk,4400060141037,PK0002411209672,0.0,2961504.0,2008-08-14,Active,148487.0
Ibrhaim Khan,S/O Ali Gujjar,4210179991332,PK0013836456606,,,2005-05-07,Active,178251.0
Chaudhry Ahmed,S/O Waseem Nawaz,3520234894314,PK0005751295118,0.0,1110775.0,2017-10-28,Active,23796.0
