CNIC,Name,Father_Name,Declared_Income,Tax_Paid,NTN,Filing_Status,Contact_No
1330275721951,Usman Hameed,S/O Hina Gilani,906046,218688,NTN-168749,Filer,03139316519
2130181922117,Omar Karim,S/O Sidra Ahmed,695913,163807,NTN-523599,Non-Filer,03212024902
3520263876214,Ahmed Latif,S/O Tahir Jafri,1527456,229223,NTN-187074,Filer,03451270732
3520236634442,Nadia Sheikh,S/O Iqra Rizvi,2080654,514693,NTN-135449,Filer,03112329684
6110110538847,Khalid Raza,S/O Adnan Bukhari,443405,0,NTN-734661,Filer,03469982151
44000-6570713-5,Chaudhry Hussain,S/O Sana Khan,3351269,175857,NTN-724297,Filer,03027695802
4400064885477,Usman Chaudhry,S/O Kamran Hashmi,361811,0,NTN-521182,Non-Filer,03011142436
4210148283303,,S/O Sheikh Qureshi,2105565,432675,NTN-164663,Filer,03005584291
2130176751113,Rabia Raza,S/O Malik Ahmed,187945,0,NTN-125072,Non-Filer,03458899687
3520235887114,عائشہ حامد,S/O Ayesha Baig,773747,84275,NTN-350338,Filer,03456727967
4210182667858,Tariq Raja,S/O Hassan Gilani,2449706,199249,NTN-417203,Filer,03451248003
6110117789066,Amna Aslam,S/O Sheikh Karim,225285,0,NTN-381605,Filer,03229541950
1330225969884,Imran Gujjar,S/O Aamir Raza,2102881,387812,NTN-541797,Filer,03117267337
3520259241427,Sidra Iqbal,,1416984,350821,NTN-692721,Filer,03462682370
6110161514312,Bilal Gilani,S/O Rukhsar Bukhari,569207,0,NTN-904243,Non-Filer,03123892862
2130189787795,Mirza Baig,S/O Malik Syed,1888949,388639,NTN-737450,Filer,03017634507
4210113899912,Usman Karim,S/O Rabia Naqvi,,0,NTN-176187,Filer,03024111435
5400040296531,Asma Butt,S/O Ibrahim Chattha,538943,0,NTN-593166,Non-Filer,03125133847
4210144319822,Salman Sandhu,S/O Naveed Syed,3451827,753834,NTN-857254,Filer,03216450844
4400036739639,Rizwan Aslam,S/O Sajid Ahmed,287425,0,NTN-172042,Filer,03112996833
4210166888834,Naveed Nawaz,S/O Rabia Rafiq,182440,0,NTN-596230,Non-Filer,03213528906
1330293064636,Baig Malik,S/O Asif Zaidi,941556,51679,NTN-959401,Non-Filer,03318097119
4210168544192,Tahir Hameed,S/O Malik Baig,4098001,986521,NTN-263333,Filer,03469934490
5400017409122,Fatima Zaidi,S/O Muhammad Gujjar,1042702,212195,NTN-789131,Filer,03458675783
4210178420438,Sajid Syed,S/O Sheikh Raza,1296611,145650,NTN-545947,Filer,03464137782
4400059281444,Omar Chattha,S/O Waseem Jafri,1007418,119110,NTN-973758,,03219638709
,Syed Karim,S/O Imran Jafri,214956,0,NTN-659124,Filer,03021730932
4400064205778,Maryam Ahmed,S/O Bilal Akhtar,,248737,NTN-371685,Filer,03339940614
2130122803144,Aamir Malik,S/O S/O Hashmi Latif,117243,0,NTN-637123,Non-Filer,03453702870
2130133769138,Uzma Abbasi,S/O Iqra Hussain,1612973,273885,NTN-146873,Filer,03211894765
6110166665245,Maryam Chattha,S/O Khalid Hussain,1780552,89787,NTN-217734,Filer,03334740173
2130120449063,Asma andhu,S/O S/O Ayesha Rana,133350,0,NTN-786793,Non-Filer,03136263895
1330235282679,Faisal Gujjar,S/O Raja Mirza,1022359,120700,NTN-634321,Filer,03318676730
3520263647998,Sidra Rafiq,S/O Sana Iqbal,3792875,272582,NTN-213827,Filer,03211622052
2130124013106,Usman Raaja,S/O Mirza Naqvi,1161970,179397,NTN-471837,Filer,03026342219
2130172689601,Faisal Raja,S/O Faisal Abbasi,1438688,163000,NTN-265381,Filer,03133370220
4400078967079,Tariq Butt,S/O Adnan Malik,228688,0,NTN-993314,Filer,03338029189
4210143616824,Kamran Abbasi,S/O Khalid Qureshi,1052578,57233,NTN-751195,,03328981342
5400056727215,Rukhsar Sheikh,S/O Sajid Raza,2947443,539688,NTN-938515,Filer,03469922502
6110191008109,Saira Malik,S/O Usman Nawaz,7279133,969931,NTN-965178,Filer,03463333293
4210177580431,Hashmi Rana,S/O Ahmed Naqvi,99459,0,NTN-548628,Non-Filer,03006660462
2130161273588,Saira Raza,S/O Raja Aslam,442450,0,NTN-438340,Non-Filer,03322075486
5400097755206,Baig Butt,S/O Tariq Bhatti,3751813,653229,NTN-419426,Filer,03461138525
2130191186043,محمد علی,S/O Nadia Chattha,8091659,1454623,NTN-344219,Filer,03026833165
6110136721812,,S/O Iqra Jafri,4146002,754085,NTN-938117,Filer,03328999013
1330246451843,Mohammad Akhtar,S/O Naveed Latif,211718,0,NTN-486796,Filer,03023894805
2130156203075,Bilal Latif,S/O Chaudhry Raja,1175615,146510,NTN-307191,Filer,03035196416
1330262066647,,S/O Asif Hussain,1963564,328478,,Filer,03006027375
1330285000078,Amna Hameed,S/O Shazia Butt,518113,0,NTN-901612,Filer,03018964761
2130120773594,Rabia Chaudhry,S/O Noor Sheikh,2030598,391325,NTN-982372,Filer,03114931017
4210116541674,Waseem Jafri,S/O Hassan Akhtar,1240089,190076,NTN-570696,Filer,03008546060
3520235932791,Rukhsar Ansari,S/O Naveed Qureshi,255097,0,NTN-426653,Non-Filer,03313185373
3520282480075,Syed Latif,S/O Fatima Zaidi,2036778,411355,NTN-530085,Filer,03124064453
1330269371438,Bilal Rafiq,S/O Qureshi Jafri,456821,0,NTN-715595,Non-Filer,03453818163
2130142646957,Fatima Khan,S/O Chaudhry Raja,302634,0,NTN-904650,Filer,03039777584
61101-6530256-8,Asma Hashmi,S/O Ayesha Chaudhry,2207555,196243,NTN-545720,Filer,03018663691
4400040088393,فاطمہ خان,S/O Rabia Akhtar,130940,0,NTN-839635,Filer,03333004878
6110163945699,Adnan Naqvi,S/O Bushra Hashmi,2013250,,NTN-750485,Filer,03219509111
4210170082897,Zubair Ansari,S/O Zubair Latif,,246230,NTN-641082,Filer,03214320375
2130181091325,Fatima Hameed,S/O S/O Tahir Abbasi,758173,51820,NTN-307579,Filer,03316920939
4400030686502,,S/O Sheikh Rizvi,791575,83552,NTN-499875,Filer,03005197783
3520281084626,Sana Sheikh,S/O Asma Zaidi,794555,124774,NTN-695238,Non-Filer,03018920040
6110130252596,Asma Tarar,S/O Malik Iqbal,1379180,79721,NTN-361727,Filer,03035234148
4400011611027,Fatima Zaidi,S/O S/O Uzma Abbasi,462665,0,NTN-294322,Non-Filer,03318654679
1330267485663,Asif Latif,S/O Sobia Gilani,,0,NTN-469119,Non-Filer,03228814431
2130123838172,Hussain Akhtar,S/O Usman Bukhari,4470793,907333,NTN-847461,Filer,03017197168
4210175442613,Omar Sheikh,S/O Ali Aslam,568380,0,NTN-704784,Non-Filer,03122295544
3520223758648,Baig Virk,S/O Zubair Iqbal,763389,169099,NTN-793858,Filer,03327813778
6110146518351,Rukhsar Bhatti,S/O Uzma Chattha,512485,0,NTN-142035,Filer,03116517691
6110169806358,Mohammad Iqbal,S/O Fatima Malik,529216,0,NTN-395919,Filer,03021072165
5400059343374,Sobia Raja,S/O Hashmi Ahmed,223405,0,NTN-564633,Non-Filer,03217831720
3520267947914,ابراہیم ملک,S/O Naeem Chattha,1884114,151224,NTN-905932,Filer,03465793100
4210143954495,Faisal Ansari,S/O Zubair Raja,1634222,218944,NTN-878032,Filer,03129741787
3520254042224,Aamir Hameed,S/O Amna Rizvi,897912,62538,NTN-922623,,03015067493
5400097755206,Baig Butt,S/O Tariq Bhatti,3676906,191247,NTN-389678,Filer,03461138525
6110159775707,Kamran Mirza,S/O Chaudhry Malik,1749875,264491,NTN-732287,Filer,03216244702
5400033194954,Aamir Tarar,S/O Malik Bhatti,636216,62773,NTN-176818,Filer,03122638431
3520219252782,Iqra Nawaz,S/O Kashif Nawaz,489547,,NTN-665388,Filer,03224389982
2130131998284,Uzma Ansari,S/O Mirza Bhatti,537512,0,NTN-908735,Non-Filer,03136846155
6110138473895,Sajid Gujjar,S/O Uzma Qureshi,203550,0,NTN-739109,Non-Filer,03126928539
1330251044132,Omar Gondal,S/O Sobia Butt,5502056,504511,NTN-171563,Filer,03005555954
5400028858947,Rizwan Chattha,,497170,0,NTN-526333,Non-Filer,03458791066
4400071068941,Rizwan Malik,S/O Chaudhry Baig,8361348,1204846,NTN-103508,Filer,03004587064
6110153460473,Qureshi Aslam,S/O Khalid Rizvi,1399126,198060,NTN-777536,Filer,03461971410
4210167454089,Omar Sandhu,S/O Sidra Syed,1764870,193828,NTN-899560,Filer,
,Faisal Latif,S/O Hassan Jafri,7465305,608846,NTN-293473,Filer,03035148110
4210142663225,Zubair Chadhry,S/O Bushra Abbasi,3170019,313792,NTN-268512,Filer,03458884060
3520245855107,Rukhsar Rana,S/O Salman Abbasi,3874997,638092,NTN-173092,Filer,03135144669
4210189450362,Asif Karim,S/O Arif Baig,115662,0,NTN-130963,Non-Filer,03335299055
2130193742018,Ahmed Gondal,S/O Kashif Tarar,1195051,298489,NTN-565909,Filer,03466238843
4210123981742,عمر شیخ,S/O Tahir Raja,382512,0,NTN-902194,Filer,03221440560
2130116208206,Mirza Bhatti,S/O Bushra Jafri,2352204,136839,NTN-960963,Filer,03037855353
6110111135377,Usman Syd,S/O S/O Salman Hussain,72410,0,NTN-684994,Filer,03133283789
5400032888888,Bushra Gondal,S/O Shazia Syed,247166,0,NTN-942815,Filer,03333091977
35202-5416400-5,Tariq Nawaz,S/O Zainab Raza,,1986537,NTN-622122,Filer,03003377526
3520283756208,,S/O Shoaib Zaidi,1837134,181091,NTN-200590,Filer,03124903014
2130165616861,Imran Aslam,S/O Qureshi Virk,1029833,183700,NTN-816031,Filer,03211697043
6110159942971,Adnan Ali,S/O Hina Raza,2022892,277126,NTN-910591,Filer,03227647377
3520271106594,Hussain Akhtar,S/O Malik Ali,859307,177359,NTN-446494,Filer,03118611432
,علی حسین,S/O Baig Bukhari,510661,0,NTN-740205,Filer,03467222040
4400082352344,Usman Qureshi,S/O S/O Usman Ali,1059010,159202,NTN-905775,Filer,03012181322
2130122394258,Salman Tarar,S/O Hashmi Butt,2415166,426694,NTN-498132,Filer,03005655586
4210164371036,Raja Aslam,S/O Kamran Karim,789744,44635,NTN-932869,Non-Filer,03011753785
4210177580431,Hashmi Rana,S/O Ahmed Naqvi,164606,0,,Filer,03006660462
2130119218087,Sheikh Sandhu,S/O Rukhsar Akhtar,1068334,191886,NTN-809885,Filer,03003615226
1330217896689,Mehwis hButt,S/O Ali Bhatti,260132,0,NTN-656478,Filer,03329425989
,Usman Ansari,S/O Hashmi Sandhu,1105693,189787,NTN-484581,Filer,03013149873
3520281235986,Saira Chattha,,2767936,576967,,Filer,03006625209
4400071746755,Noor Nawaz,S/O Sidra Cheema,1266413,180396,NTN-478352,Filer,03124596426
4210175985232,Waseem Ali,S/O Nadia Syed,3384524,591174,,Filer,03125729687
5400072088767,Sidra Gujjar,S/O Faisal Gujjar,4299437,314302,NTN-777995,Filer,03315546937
1330222721048,Aamir Aslam,S/O Salman Karim,1174287,172752,NTN-901538,Filer,03227500931
4210133330282,Syed Chaudhry,S/O Adnan Virk,249386,0,NTN-358941,Non-Filer,03457220321
5400069247564,,S/O Tahir Gilani,1304928,256471,NTN-859939,Filer,03335813389
2130177302325,علی حسین,S/O Asif Karim,11124652,563538,NTN-557653,Filer,03459505390
2130118425249,Rukhsar Rana,S/O S/O Shazia Rana,91001,0,NTN-408571,Filer,03226323376
3520259959213,Fatima Syed,S/O Asma Bhatti,468025,0,NTN-223919,Non-Filer,03034363563
4210123645442,Salman Khan,S/O Rizwan Aslam,1383284,251490,NTN-557647,Filer,03321898295
4210111913707,Ayesha Hameed,S/O Usman Malik,929341,96411,NTN-540231,Filer,03038430216
,محمد علی,S/O Shoaib Tarar,683044,125529,,Non-Filer,03223606870
4210151859753,Rizwan Sheikh,S/O Saira Jafri,1078022,204848,NTN-249463,Filer,03014984061
,Tariq Qureshi,S/O Bilal Naqvi,1758530,340647,NTN-270610,Filer,03002653227
3520254834572,Asma Hussain,S/O عائشہ احمد,478972,0,NTN-826076,Filer,03211347916
4400043517134,Ibrahim Virk,S/O Sidra Raja,2179525,146993,NTN-987799,Filer,03465834065
1330285168379,Tahir Gujjar,S/O Malik Baig,,89969,NTN-416577,Non-Filer,03125193088
,Baig Qureshi,S/O Ibrahim Abbasi,2106545,313357,NTN-608851,Filer,03135280671
4210151206576,Sana Sandhu,S/O Hussain Gujjar,1289570,304469,NTN-499911,Filer,03023256011
6110198184059,Tahir Naqvi,S/O محمد حسن,242693,0,NTN-445780,Non-Filer,03018714571
4400075237508,Shazia Bhatti,S/O Imran Abbasi,95684,0,NTN-707228,Filer,03016676469
3520239277601,Fatima Rizvi,S/O محمد حسن,5005584,655505,NTN-978913,Filer,03132108117
4400065673633,,S/O Muhammad Tarar,10075798,1168216,NTN-363857,Filer,03327973045
3520261759052,Rabia Akhtar,S/O Baig Butt,2549538,423465,NTN-772996,Filer,03213675517
5400037060589,Sana Aslam,S/O Adnan Abbasi,1939968,197278,NTN-968343,Filer,03032616672
35202-2990120-7,Asma Naqvi,S/O Fatima Rana,4293841,1019560,NTN-220870,Filer,03338276736
4210153653945,عمر شیخ,S/O Shazia Rizvi,1254506,158830,NTN-277104,Filer,03339493741
2130161039834,Sheikh Bukhari,S/O Shoaib Virk,1170707,62541,NTN-270698,Filer,03009271993
4210158564491,زینب علی,S/O Asma Chaudhry,62193,0,NTN-909009,Non-Filer,03312800206
4400066184666,Hussain Sheikh,S/O Baig Rana,901058,147754,NTN-622492,Filer,03228662287
4210193814166,Rukhsar Virk,S/O Ahmed Hussain,905641,108497,NTN-192979,Filer,03336718874
5400082558517,Sheikh Butt,S/O Faisal Karim,190081,0,NTN-327252,Filer,03322983126
4400078967079,Tariq Butt,S/O Adnan Malik,,0,NTN-225775,Non-Filer,03338029189
3520297627318,صنا ملک,S/O Faisal Bhatti,1160824,94443,NTN-551996,Filer,03018906784
4210194820168,Syed Hasmhi,S/O Ali Hashmi,1216586,192982,NTN-681700,Filer,03019248484
4210151451107,,S/O Hassan Gujjar,2178035,118059,NTN-162795,Filer,03465403489
5400071888703,RizwanMirza,,2891059,435389,NTN-104153,Filer,03016411999
1330222990961,Mohammad Malik,S/O Sajid Cheema,2808517,453144,NTN-639761,Filer,03218793907
1330254177109,Naeem Nawaz,S/O Hassan Gilani,831491,146612,NTN-924309,Non-Filer,03122305896
3520219822517,Syed Tarar,S/O عائشہ احمد,2482596,404556,NTN-965850,Filer,03467114567
1330222990961,Mohammad Malik,S/O Sajid Cheema,2826591,696254,NTN-286173,Filer,03218793907
2130125271412,Ibrahim Sheikh,S/O Naeem Gondal,436875,0,NTN-599462,Filer,03039951364
3520251729844,Faisal Raza,S/O Bushra Zaidi,1302019,261485,NTN-377835,Filer,03115239954
6110164654583,Zainab Butt,S/O Nadia Rafiq,1397053,80646,NTN-772161,Filer,03133066108
,Sidra Chattha,S/O Ayesha Raja,610150,127128,NTN-353739,Filer,03003512811
3520214115307,Sye Sandhu,S/O Noor Baig,558349,0,NTN-362151,Non-Filer,03454744008
5400095878359,Sobia Gilani,S/O Bilal Raza,1250346,281072,NTN-538763,Filer,03022635391
6110172238145,Waseem Khan,S/O Hina Aslam,708839,35763,NTN-194155,Non-Filer,03137594414
3520270300607,Raja Raja,S/O Chaudhry Nawaz,1549326,128632,NTN-487486,Filer,03014135173
4210135231834,Hamid Hashmi,S/O عمر شیخ,1551223,364368,NTN-994429,Filer,03024529489
3520240208801,Hussain Tarar,S/O Ali Raza,2616255,534037,NTN-399321,Filer,03019468355
4210172970806,Muhammad Karim,S/O Faisal Virk,257841,0,NTN-379830,Filer,03322688466
1330249280178,Sobia Raja,S/O Arif Butt,3258961,791981,NTN-616022,Filer,03133402309
4210136913666,Mehwish Tarar,S/O Waseem Raza,4014210,547916,NTN-496488,Filer,03211771751
4400094246879,Rabia Abbasi,S/O عمر شیخ,1761145,,NTN-212983,Filer,03133825285
2130195546341,Sana Gondal,S/O Bushra Virk,879177,84139,NTN-681583,Filer,03462655999
5400020681873,Ali Ansari,S/O Asma Mirza,14118679,1652002,NTN-865431,Filer,03035092644
2130116210863,Rabia Hussain,S/O Naeem Karim,206716,0,NTN-167760,Filer,03462683838
2130123191177,Iqra Sheikh,S/O Waseem Cheema,1681441,224267,NTN-905581,Filer,03337513719
4210165413545,Ayesha Latif,S/O Shoaib Gondal,500063,0,NTN-688393,Filer,03024988268
4210175904096,Zubair Latif,S/O صنا ملک,2398653,570050,NTN-291572,Filer,03002770768
,Salman Bukhari,S/O Sobia Karim,10464033,1056017,NTN-681549,Filer,03458796514
6110179987293,Rukhsar Bukhari,S/O Aamir Naqvi,80658,0,NTN-207013,Non-Filer,03003002438
4400030072315,Rabia Bhatti,,7250247,1703370,NTN-662578,Filer,03012266047
6110112986218,Naveed Rizvi,S/O Hina Qureshi,415058,0,NTN-204489,Filer,03214868056
61101-3762487-3,Noor Rizvi,S/O Shoaib Malik,13323464,2933843,NTN-410639,Filer,03129705660
,Ibrahim Rana,S/O Hussain Hashmi,158781,0,NTN-942050,Filer,03459139299
3520275546246,Asif Bukhari,S/O Khalid Ali,1479867,165721,NTN-518097,Filer,03314559078
4210114583601,Ali Rizvi,S/O Iqra Gujjar,2052666,202439,NTN-774985,Filer,03336254291
4400092818221,Amna Akhtar,S/O Aamir Zaidi,493128,0,NTN-761651,Filer,92-331-1044315
6110156757981,Naeem Naqvi,S/O علی حسین,,75483,NTN-592252,Non-Filer,03029862399
3520258142258,Qureshi Hashmi,,336882,0,NTN-949625,Non-Filer,03008469790
4400024022904,محمد حسن,S/O Rukhsar Ansari,1031707,89634,NTN-685666,Filer,03316122342
5400045639694,Shoaib Akhtar,S/O Faisal Nawaz,1233434,307583,NTN-598674,Filer,03116597610
42101-4708239-2,Arif Virk,S/O Tariq Syed,2041789,256796,NTN-206446,Filer,03136631223
6110134609486,Zubair Zaidi,S/O Sobia Tarar,6224577,406826,NTN-569623,Filer,03311263401
5400034761144,Arif Latif,S/O Aamir Hussain,1010729,174152,NTN-656439,Filer,03028213778
2130150067053,,S/O Zainab Abbasi,3969649,488017,NTN-724938,Filer,03328511427
4400020268751,Imran Naqvi,S/O Rizwan Bhatti,1296343,97704,,Filer,03225238976
2130161273588,Saira Raza,S/O Raja Aslam,509676,0,NTN-216221,Non-Filer,03322075486
3520266212239,Usman Gilani,S/O Bushra Raza,1279346,113949,NTN-808765,Filer,03133522295
3520210838636,Ibrahim Akhtar,S/O Iqra Karim,4156491,219352,NTN-556923,Filer,03039602280
2130125271412,Ibrahim Sheikh,S/O Naeem Gondal,521642,0,NTN-463778,Non-Filer,03039951364
3520214920911,Rizwan Zaidi,S/O Ibrahim Aslam,1698477,126576,,Filer,03008825067
3520238086493,Kamran Akhtar,S/O Malik Hameed,702974,103415,NTN-775467,Filer,03032346561
4400020164496,Hassan Hussain,S/O Sobia Ahmed,3869278,571570,NTN-679855,Filer,03463078009
2130120304177,Syed Hussain,S/O Noor Hussain,2732093,601224,NTN-546754,Filer,03122804298
2130183784808,Asma Hussain,S/O Mirza Ali,1913046,149483,NTN-322755,Filer,03324329514
2130192069847,Mohammad Jafri,S/O Chaudhry Baig,1327412,177118,NTN-228459,Filer,03119514225
5400014044383,Adnan IIqbal,S/O Hina Zaidi,15998561,1035484,NTN-931182,Filer,03316884702
5400023692582,,,479943,,NTN-728537,Filer,03027384534
5400044702917,عمر شیخ,S/O Sobia Chaudhry,1966779,478816,NTN-946005,Filer,03325247900
6110117280657,Amna Ansari,S/O Chaudhry Gilani,4171327,433852,NTN-857952,Filer,
2130133766382,Tahir Butt,S/O Fatima Sandhu,263896,0,NTN-456332,Non-Filer,03013463532
4210153653945,عمر شیخ,S/O Shazia Rizvi,1334285,294944,NTN-626529,Filer,03339493741
3520258016448,Nadia Karim,S/O Noor Sheikh,4849303,761394,NTN-995431,Filer,03002663419
1330254090702,Fatima Hashmi,S/O Bilal Hussain,1831332,172224,NTN-529368,Filer,03039319851
4210131831028,زینب علی,S/O Nadia Tarar,6343072,1006032,NTN-958922,Filer,03311623068
5400059293915,Sobia Sheikh,S/O Khalid Butt,383613,0,NTN-369737,Filer,03453019668
4400020191483,Bilal Gondal,S/O Chaudhry Ahmed,654095,137832,NTN-222350,Filer,03225043239
4400056854918,Imran Mirza,S/O Raja Raza,1640627,237192,NTN-567681,Filer,03335164353
4210147131735,Usman Malik,S/O Saira Qureshi,622087,133649,NTN-952510,Non-Filer,03001536003
5400054812923,Hashmi Abbasi,S/O Noor Latif,1381474,129269,NTN-252250,Filer,03017440597
5400090005129,Raja Chaudhry,S/O Rabia Chattha,660921,140417,NTN-425910,Non-Filer,03138033863
4400050613645,Bushra Syed,S/O Ibrahim Latif,1594684,145454,NTN-169734,Filer,03467093603
4210122493823,Sidra Virk,S/O Sidra Gilani,1426527,91601,NTN-694940,Filer,03017328336
3520291145175,Hina Ahmed,S/O Hussain Cheema,1380281,323248,NTN-484851,Filer,03458955755
4210152961763,Uzma Bukhari,S/O Asma Mirza,340349,0,NTN-443441,Non-Filer,03038651518
6110196183244,Amna Ali,S/O Muhammad Ahmed,2720196,435517,NTN-112064,Filer,03461885481
1330249154738,Sidra Khan,S/O Baig Ansari,10547276,1851630,NTN-210694,Filer,03228094894
4400066301153,Syed Syed,S/O Zainab Aslam,2316515,298292,NTN-871958,Filer,03461876627
4210124334913,Tariq Latif,,268048,0,NTN-230850,Non-Filer,03468423695
3520268265831,Faisal Ansari,S/O Faisal Khan,1046248,123375,,Filer,03468806617
6110125289604,Sidra Abbasi,S/O Kamran Malik,4400696,811701,NTN-581228,Filer,03026890847
4210142143484,Sheikh Raja,S/O S/O Arif Bukhari,81022,0,NTN-725391,Non-Filer,03462264748
6110199291094,Mirza Ansari,S/O Rukhsar Iqbal,2543078,455959,NTN-820977,Filer,03131608719
3520281992509,Shazia Sandhu,S/O Salman Cheema,752097,120688,NTN-832530,Non-Filer,03223905729
5400068337731,Hashmi Nawaz,S/O Kamran Akhtar,6371245,1525748,NTN-360485,Filer,03333800108
6110120075111,Bushra Snadhu,S/O S/O Usman Syed,240092,0,NTN-402366,Filer,03214903632
3520270889341,Arif Jafri,S/O Zubair Latif,763979,75607,NTN-165536,Non-Filer,03223926160
1330265283479,Aamir Syed,S/O ابراہیم ملک,1120629,74280,NTN-272124,Filer,03322125874
1330273901624,Sidra Qureshi,S/O Hamid Aslam,1253950,276675,NTN-286218,Filer,03211163448
1330231786775,Kashif Baig,S/O Amna Ali,657244,109240,NTN-100960,Filer,03229839217
6110115170238,Baig Karim,S/O احمد خان,,0,NTN-743749,Filer,03114638812
6110148875959,Salman Akhtar,S/O Hina Chaudhry,436065,0,NTN-406606,Non-Filer,03461014440
6110187211929,Baig Latif,S/O Khalid Zaidi,517373,0,NTN-158699,Non-Filer,03121243849
2130143416831,Naeem Naqvi,S/O Shoaib Rizvi,418734,0,NTN-990102,Non-Filer,03318157573
4210194964098,Fatima Gondal,S/O Tahir Latif,577578,0,NTN-507236,Filer,03132400311
4400092165212,Rizwan Aslam,S/O Malik Chattha,1069341,201125,NTN-736800,Filer,03453655627
,Arif Chaudhry,S/O Sheikh Gujjar,1924943,419955,,Filer,03031580613
5400092749677,صنا ملک,S/O Rukhsar Aslam,400183,0,NTN-602571,Filer,03126942839
4400078276055,Sajid Tarar,S/O Rukhsar Sandhu,1977732,191624,NTN-714549,Filer,03013013274
4400080786501,Hassan Vrik,S/O Bushra Qureshi,2263305,385652,NTN-386902,Filer,03038458753
4210142231436,Hashmi Hussain,S/O Zubair Syed,223586,0,NTN-497079,Non-Filer,03007950788
2130128563834,Big Hussain,S/O Sajid Abbasi,1821341,230721,NTN-689566,,03035722003
3520218775007,Kamran Rana,S/O Sajid Khan,649175,84978,NTN-434468,Filer,03457961284
2130146106127,Rukhsar Baig,S/O Hina Raza,912818,109738,NTN-957344,Non-Filer,03119414832
3520239976847,Amna Raja,S/O Zainab Ali,1264653,204516,NTN-379716,Filer,03036395843
4400039236389,Iqra Bukhari,S/O Zubair Hussain,6345013,1278394,NTN-948151,Filer,03126712098
42101-2079421-4,Sana Gondal,S/O Aamir Ahmed,,92669,NTN-806637,Non-Filer,03112270746
