record_id,owner_name,cnic,address,area_name,city,province,property_type,size_marla,property_value
PROP-007997,Farah Warraich,48842-6520584-4,"340-Hyderabad Area 3, Hyderabad",Hyderabad Area 3,Hyderabad,Sindh,Plot,20.0,11987380.0
PROP-007998,Bilal Mirza,31835-1248163-3,"227-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,Commercial,3.0,4205766.0
PROP-007999,Qasim Jamali,40224-2443248-5,"166-Clifton, Karachi",Clifton,Karachi,Sindh,Commercial,5.0,59567355.0
PROP-008000,Kassim Jamali,40224-2443248-5,"372-Bahria Town Karachi, Karachi",Bahria Town Karachi,Karachi,Sindh,Agricultural Land,1171.0,1694426461.0
PROP-008001,Qasem Jamali,40224-2443248-5,"448-Gulshan-e-Iqbal, Karachi",Gulshan-e-Iqbal,Karachi,Sindh,Commercial,5.0,47178150.0
PROP-008002,Ehsan Awan,36252-6366769-7,"191-Gulberg III, Lahore",Gulberg III,Lahore,Punjab,House,10.0,132121090.0
PROP-008003,Ehsan Awan,36252-6366769-7,"426-Cantt, Lahore",Cantt,Lahore,Punjab,Plot,20.0,274974280.0
PROP-008004,Irfan Sheikh,37727-0331669-9,"262-Sialkot Area 1, Sialkot",Sialkot Area 1,Sialkot,Punjab,Commercial,7.0,13513143.0
PROP-008005,Irfan Sheikh,37727-0331669-9,"434-Sialkot Area 2, Sialkot",Sialkot Area 2,Sialkot,Punjab,Agricultural Land,1909.0,410211647.0
PROP-008006,Irfan Sheikh,37727-0331669-9,"392-Sialkot Area 3, Sialkot",Sialkot Area 3,Sialkot,Punjab,Commercial,10.0,15113550.0
PROP-008007,Irfan Sheikh,37727-0331669-9,"354-Sialkot Area 5, Sialkot",Sialkot Area 5,Sialkot,Punjab,Flat,8.0,5679152.0
PROP-008008,Junaid Chaudhry,32003-7567621-1,"278-Sahiwal Area 3, Sahiwal",Sahiwal Area 3,Sahiwal,Punjab,Flat,3.0,71704812.0
PROP-008009,Junaid Chaudhry,32003-7567621-1,"78-Sahiwal Area 2, Sahiwal",Sahiwal Area 2,Sahiwal,Punjab,Commercial,20.0,12168640.0
PROP-008010,,32003-7567621-1,"117-Sahiwal Area 4, Sahiwal",Sahiwal Area 4,Sahiwal,Punjab,Plot,20.0,166026082.0
PROP-008011,Arif Rajput,18594-7752820-9,"109-Mardan Area 2, Mardan",Mardan Area 2,Mardan,KPK,Plot,14.0,25423104.0
PROP-008012,Arif Rajput,18594-7752820-9,"425-Mardan Area 4, Mardan",Mardan Area 4,Mardan,KPK,Flat,11.0,
PROP-008013,Arif Rajput,18594-7752820-9,"380-Mardan Area 2, Mardan",Mardan Area 2,Mardan,KPK,Plot,20.0,7525440.0
PROP-008014,Shazia Hashmi,,"12-Sibi Area 1, Sibi",Sibi Area 1,Sibi,Balochistan,Agricultural Land,104.0,31909384.0
PROP-008015,Shazia Hashmi,52545-5566190-2,,Sibi Area 3,Sibi,Balochistan,Agricultural Land,,39156084.0
PROP-008016,Shazia Hashmi,52545-5566190-2,"337-Sibi Area 3, Sibi",Sibi Area 3,Sibi,Balochistan,Plot,20.0,18297400.0
PROP-008017,Salman Shah,79717-4473908-5,"300-Kotli Area 4, Kotli",Kotli Area 4,Kotli,AJK,Commercial,14.0,14685650.0
PROP-008018,Yasmin Malik,40960-1640665-0,"421-Sukkur Area 2, Sukkur",Sukkur Area 2,Sukkur,Sindh,Plot,,8320400.0
PROP-008019,Yasmin Malik,40960-1640665-0,"279-Sukkur Area 2, Sukkur",Sukkur Area 2,,Sindh,Commercial,14.0,5555340.0
PROP-008020,Nasreen Iqbal,32783-1043239-6,"459-Jhelum Area 5, Jhelum",Jhelum Area 5,Jhelum,Punjab,Commercial,7.0,6627383.0
PROP-008021,Nasreen Iqbal,32783-1043239-6,"191-Jhelum Area 5, Jhelum",Jhelum Area 5,Jhelum,Punjab,House,3.0,4767594.0
PROP-008022,Kashif Bugti,59785-8719286-7,,Quetta Area 4,,Balochistan,House,20.0,
PROP-008023,Noman Durrani,76853-4311438-9,"257-Hunza Area 4, Hunza",Hunza Area 4,Hunza,GB,Agricultural Land,1485.0,42194935.0
PROP-008024,Aisha Sheikh,43566-0404611-0,"422-PECHS, Karachi",PECHS,Karachi,Sindh,House,7.0,79368569.0
PROP-008025,Aisha Sheikh,43566-0404611-0,"50-Malir Cantt, Karachi",Malir Cantt,Karachi,Sindh,Agricultural Land,372.0,540903624.0
PROP-008026,Aisha Sheikh,43566-0404611-0,"109-Bahria Town Karachi, Karachi",Bahria Town Karachi,Karachi,Sindh,Agricultural Land,978.0,1643027286.0
PROP-008027,Rabia Raza,31750-1789425-8,,Sargodha Area 2,Sargodha,Punjab,House,7.0,12767461.0
PROP-008028,,31750-1789425-8,"198-Sargodha Area 5, Sargodha",Sargodha Area 5,Sargodha,Punjab,Plot,20.0,37846920.0
PROP-008029,Parveen Mirza,11193-1695421-8,,Peshawar Area 4,Peshawar,KPK,House,14.0,21107436.0
PROP-008030,Parveen Mirza,11193-1695421-8,"51-Peshawar Area 1, Peshawar",Peshawar Area 1,Peshawar,KPK,Flat,3.0,3148302.0
PROP-008031,Rasheed Soomro,40703-7566819-1,"371-Larkana Area 4, Larkana",Larkana Area 4,Larkana,Sindh,Commercial,14.0,14326452.0
PROP-008032,Sanaa Kayani,11166-8993048-0,"49-Dera Ismail Khan Area 3, Dera Ismail Khan",Dera Ismail Khan Area 3,Dera Ismail Khan,KPK,Plot,,15981090.0
PROP-008033,Sana Kayani,11166-8993048-0,"259-Dera Ismail Khan Area 3, Dera Ismail Khan",Dera Ismail Khan Area 3,Dera Ismail Khan,KPK,Plot,10.0,6359800.0
PROP-008034,Kasim Siddiqui,64172-6863762-3,"383-G-9, Islamabad",G-9,Islamabad,Islamabad,Plot,20.0,140183480.0
PROP-008035,Qasim Siddiqui,64172-6863762-3,"151-Bahria Town Phase 7, Islamabad",Bahria Town Phase 7,Islamabad,Islamabad,Commercial,10.0,172502930.0
PROP-008036,Khadeeja Mengal,32817-9891564-0,"192-Jhelum Area 1, Jhelum",Jhelum Area 1,Jhelum,Punjab,Agricultural Land,1015.0,240919385.0
PROP-008037,Salman Tahir,33002-4703223-7,"270-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,Commercial,5.0,8616350.0
PROP-008038,Aneela Hussain,44921-1325510-0,"448-Gulshan-e-Iqbal, Karachi",Gulshan-e-Iqbal,Karachi,Sindh,Plot,5.0,58536000.0
PROP-008039,Aneela Hussain,44921-1325510-0,"452-Malir Cantt, Karachi",Malir Cantt,Karachi,Sindh,Agricultural Land,606.0,394431462.0
PROP-008040,Aneela Hussain,44921-1325510-0,"295-Gulshan-e-Iqbal, Karachi",Gulshan-e-Iqbal,Karachi,Sindh,Plot,7.0,48708401.0
PROP-008041,Aneela Hussain,44921-1325510-0,"445-Gulshan-e-Iqbal, Karachi",Gulshan-e-Iqbal,Karachi,Sindh,Flat,9.0,25015887.0
PROP-008042,Saeid Shah,37858-8913577-9,"167-Jhelum Area 3, Jhelum",Jhelum Area 3,Jhelum,Punjab,Plot,5.0,17040770.0
PROP-008043,Saeed Shah,37858-8913577-9,"304-Jhelum Area 1, Jhelum",Jhelum Area 1,Jhelum,Punjab,Agricultural Land,673.0,95513506.0
PROP-008044,Said Shah,37858-8913577-9,"483-Jhelum Area 2, Jhelum",Jhelum Area 2,Jhelum,Punjab,Flat,8.0,8715200.0
PROP-008045,Atif Chandio,44604-1778049-3,"354-Khairpur Area 3, Khairpur",Khairpur Area 3,Khairpur,Sindh,Flat,9.0,8945811.0
PROP-008046,Irfan Ahmed,43257-5840528-1,"88-Shikarpur Area 1, Shikarpur",Shikarpur Area 1,Shikarpur,Sindh,Plot,10.0,
PROP-008047,Humaira Butt,46108-8241546-8,"432-Nawabshah Area 3, Nawabshah",Nawabshah Area 3,Nawabshah,Sindh,Commercial,7.0,10910354.0
PROP-008048,Tahir Shaikh,35422-0023182-3,"283-Sahiwal Area 5, Sahiwal",Sahiwal Area 5,Sahiwal,Punjab,House,14.0,6337618.0
PROP-008049,Saima Butt,13079-6406458-2,"404-Peshawar Area 5, Peshawar",Peshawar Area 5,Peshawar,KPK,Plot,5.0,6512975.0
PROP-008050,Saima Butt,13079-6406458-2,"327-Peshawar Area 3, Peshawar",,Peshawar,KPK,Commercial,3.0,
PROP-008051,,13079-6406458-2,"268-Peshawar Area 4, Peshawar",Peshawar Area 4,Peshawar,KPK,Flat,12.0,6757200.0
PROP-008052,Saima Butt,13079-6406458-2,"363-Peshawar Area 2, Peshawar",Peshawar Area 2,Peshawar,KPK,Flat,4.0,5256996.0
PROP-008053,Shazia Brohi,31930-9561110-2,"227-Rahim Yar Khan Area 1, Rahim Yar Khan",Rahim Yar Khan Area 1,Rahim Yar Khan,Punjab,Commercial,7.0,8676381.0
PROP-008054,Iram Chaudhry,34505-6081071-8,"425-Sialkot Area 2, Sialkot",Sialkot Area 2,Sialkot,Punjab,House,14.0,6778674.0
PROP-008055,Iram Chaudhry,34505-6081071-8,"331-Sialkot Area 3, Sialkot",,Sialkot,Punjab,Flat,7.0,13841401.0
PROP-008056,Noman Randhawa,31409-4936530-9,"383-Sahiwal Area 5, Sahiwal",Sahiwal Area 5,Sahiwal,Punjab,Commercial,14.0,19692400.0
PROP-008057,Noman Randhawa,31409-4936530-9,"143-Sahiwal Area 3, Sahiwal",Sahiwal Area 3,Sahiwal,Punjab,Plot,7.0,11250750.0
PROP-008058,Noman Randhawa,31409-4936530-9,"198-Sahiwal Area 5, Sahiwal",Sahiwal Area 5,Sahiwal,Punjab,Flat,4.0,7624448.0
PROP-008059,Komal Baloch,19446-5519491-6,"227-Mingora Area 1, Mingora",Mingora Area 1,Mingora,KPK,House,3.0,64671431.0
PROP-008060,Komal Baloch,19446-5519491-6,"296-Mingora Area 1, Mingora",Mingora Area 1,Mingora,KPK,House,10.0,9520000.0
PROP-008061,Komal Baloch,19446-5519491-6,"349-Mingora Area 5, Mingora",Mingora Area 5,Mingora,KPK,House,10.0,30830773.0
PROP-008062,Rabia Khattak,34303-4788277-8,"111-Bahawalpur Area 4, Bahawalpur",Bahawalpur Area 4,Bahawalpur,Punjab,Commercial,20.0,6526120.0
PROP-008063,Rabia Khattak,34303-4788277-8,"151-Bahawalpur Area 3, Bahawalpur",Bahawalpur Area 3,Bahawalpur,Punjab,Flat,11.0,21887701.0
PROP-008064,Khalid Soomro,33613-7370159-7,"62-Sahiwal Area 2, Sahiwal",Sahiwal Area 2,Sahiwal,Punjab,Flat,12.0,4704024.0
PROP-008065,Shahid Randhawa,31135-3406398-1,"209-Sialkot Area 1, Sialkot",Sialkot Area 1,Sialkot,Punjab,Flat,12.0,4884036.0
PROP-008066,Shaheed Randhawa,31135-3406398-1,"322-Sialkot Area 5, Sialkot",Sialkot Area 5,Sialkot,Punjab,House,5.0,3349965.0
PROP-008067,Daniyal Niazi,18008-0805979-3,"422-Mansehra Area 3, Mansehra",Mansehra Area 3,Mansehra,KPK,Flat,6.0,3197418.0
PROP-008068,Waqas Jatoi,40106-9858191-5,"246-Hyderabad Area 4, Hyderabad",Hyderabad Area 4,Hyderabad,Sindh,House,3.0,1232595.0
PROP-008069,Waseem Mengal,42257-8910098-9,,Sukkur Area 4,Sukkur,Sindh,Commercial,5.0,4824460.0
PROP-008070,Waseem Mengal,42257-8910098-9,"39-Sukkur Area 1, Sukkur",Sukkur Area 1,Sukkur,Sindh,Agricultural Land,1547.0,507207155.0
PROP-008071,Waseem Mengal,42257-8910098-9,"465-Sukkur Area 4, Sukkur",Sukkur Area 4,Sukkur,Sindh,Plot,20.0,30668520.0
PROP-008072,Sadia Gondal,34246-4758454-6,"153-Sialkot Area 5, Sialkot",Sialkot Area 5,Sialkot,Punjab,House,10.0,19493160.0
PROP-008073,Zubair Raza,,"308-Garden Town, Lahore",Garden Town,Lahore,Punjab,Commercial,3.0,25292979.0
PROP-008074,Faisal Warraich,38897-6381040-5,"13-Cantt, Lahore",Cantt,Lahore,Punjab,Plot,14.0,156162608.0
PROP-008075,Durr-e-Shahwar Laghari,54128-0327873-8,"344-Khuzdar Area 1, Khuzdar",Khuzdar Area 1,Khuzdar,Balochistan,House,14.0,22230180.0
PROP-008076,Durr-e-Shahwar Laghari,54128-0327873-8,"183-Khuzdar Area 1, Khuzdar",Khuzdar Area 1,Khuzdar,Balochistan,House,,3629070.0
PROP-008077,Durr-e-Shahwar Laghari,54128-0327873-8,"372-Khuzdar Area 2, Khuzdar",Khuzdar Area 2,Khuzdar,Balochistan,Agricultural Land,1903.0,488492488.0
PROP-008078,Atif Abbasi,43424-7394183-5,"25-Bahria Town Karachi, Karachi",Bahria Town Karachi,Karachi,Sindh,House,3.0,174390027.0
PROP-008079,Atif Abbasi,43424-7394183-5,,DHA Phase 6,Karachi,Sindh,Agricultural Land,1416.0,39152723.0
PROP-008080,Atif Abbasi,43424-7394183-5,"298-Malir Cantt, Karachi",Malir Cantt,,Sindh,Flat,10.0,151373638.0
PROP-008081,Atif Abbasi,43424-7394183-5,,Bahria Town Karachi,Karachi,Sindh,Commercial,,56153405.0
PROP-008082,Atif Abbasi,43424-7394183-5,"186-PECHS, Karachi",PECHS,Karachi,Sindh,House,5.0,193175515.0
PROP-008083,Maheen Khoso,39742-0522978-0,"294-Sheikhupura Area 2, Sheikhupura",Sheikhupura Area 2,Sheikhupura,Punjab,Commercial,10.0,5524690.0
PROP-008084,Maheen Khoso,39742-0522978-0,"207-Sheikhupura Area 2, Sheikhupura",Sheikhupura Area 2,Sheikhupura,Punjab,Plot,14.0,16252054.0
PROP-008085,Maheen Khoso,39742-0522978-0,"280-Sheikhupura Area 4, Sheikhupura",Sheikhupura Area 4,Sheikhupura,Punjab,House,5.0,8165035.0
PROP-008086,Adnan Laghari,30390-5834411-1,"219-Sialkot Area 3, Sialkot",Sialkot Area 3,Sialkot,Punjab,Plot,5.0,3122525.0
PROP-008087,Adnan Laghari,30390-5834411-1,"198-Sialkot Area 4, Sialkot",Sialkot Area 4,Sialkot,Punjab,House,5.0,3228450.0
PROP-008088,Adnan Laghari,30390-5834411-1,,Sialkot Area 2,Sialkot,Punjab,Commercial,3.0,33795182.0
PROP-008089,Adnan Laghari,30390-5834411-1,"320-Sialkot Area 5, Sialkot",Sialkot Area 5,Sialkot,Punjab,Commercial,14.0,16840810.0
PROP-008090,Yasir Raza,,"299-Sahiwal Area 4, Sahiwal",Sahiwal Area 4,Sahiwal,Punjab,House,14.0,17068058.0
PROP-008091,Tahir Baloch,30348-6432586-1,"27-Sheikhupura Area 2, Sheikhupura",Sheikhupura Area 2,Sheikhupura,Punjab,Agricultural Land,548.0,212893068.0
PROP-008092,Rasheid Randhawa,50283-8417815-5,,Chaman Area 3,Chaman,Balochistan,Flat,3.0,1682895.0
PROP-008093,Rasheed Randhawa,50283-8417815-5,"222-Chaman Area 5, Chaman",Chaman Area 5,Chaman,Balochistan,Agricultural Land,1546.0,305556078.0
PROP-008094,Javed Bhatti,33634-1193620-9,,Wapda Town,Lahore,Punjab,Commercial,7.0,156907701.0
PROP-008095,Ahmad Awan,68397-3361276-7,"296-F-11, Islamabad",F-11,Islamabad,Islamabad,Plot,20.0,
PROP-008096,Tanveer Ali,39026-3791967-9,"463-Ghulam Muhammad Abad, Faisalabad",Ghulam Muhammad Abad,Faisalabad,Punjab,Flat,12.0,20390580.0
PROP-008097,Naveed Mughal,33067-0732603-5,"337-D Ground, Faisalabad",D Ground,Faisalabad,Punjab,House,7.0,17877041.0
PROP-008098,Naveed Mughal,33067-0732603-5,"481-Ghulam Muhammad Abad, Faisalabad",Ghulam Muhammad Abad,Faisalabad,Punjab,House,7.0,12179083.0
PROP-008099,,33067-0732603-5,,Peoples Colony,Faisalabad,Punjab,House,10.0,27008550.0
PROP-008100,Naveed Mughal,33067-0732603-5,,Jinnah Colony,Faisalabad,Punjab,Plot,10.0,9636700.0
PROP-008101,Wardah Memon,68165-1035891-2,"214-G-9, Islamabad",G-9,Islamabad,Islamabad,Plot,20.0,258156120.0
PROP-008102,Arif Mengal,30135-0119568-3,"173-Sahiwal Area 4, Sahiwal",Sahiwal Area 4,Sahiwal,Punjab,Agricultural Land,1582.0,336149688.0
PROP-008103,Arif Mengal,30135-0119568-3,"399-Sahiwal Area 5, Sahiwal",Sahiwal Area 5,Sahiwal,Punjab,Commercial,3.0,1612983.0
PROP-008104,Arif Mengal,30135-0119568-3,"234-Sahiwal Area 1, Sahiwal",Sahiwal Area 1,Sahiwal,Punjab,Commercial,,40466799.0
PROP-008105,Naila Junejo,53131-7818537-8,"62-Khuzdar Area 3, Khuzdar",Khuzdar Area 3,Khuzdar,Balochistan,Agricultural Land,189.0,54421227.0
PROP-008106,Uzma Yousafzai,39688-6701932-8,"30-Johar Town, Lahore",Johar Town,Lahore,Punjab,Commercial,7.0,67748744.0
PROP-008107,Uzma Yousafzai,39688-6701932-8,"194-Bahria Town, Lahore",Bahria Town,Lahore,Punjab,Flat,9.0,54731754.0
PROP-008108,Uzma Yousafzai,39688-6701932-8,"326-Model Town, Lahore",Model Town,Lahore,Punjab,Plot,5.0,38721285.0
PROP-008109,Uzma Yousafzai,,"26-Garden Town, Lahore",Garden Town,Lahore,Punjab,House,14.0,68288164.0
PROP-008110,Tanveer Mirza,50337-5925279-7,"184-Turbat Area 4, Turbat",Turbat Area 4,Turbat,Balochistan,Agricultural Land,1215.0,228043350.0
PROP-008111,Basit Chandio,33297-5645901-9,"233-Iqbal Town, Lahore",Iqbal Town,Lahore,Punjab,Commercial,20.0,106540420.0
PROP-008112,Basit Chandio,33297-5645901-9,"299-Bahria Town, Lahore",Bahria Town,Lahore,Punjab,Commercial,14.0,197097421.0
PROP-008113,,33297-5645901-9,"85-Model Town, Lahore",Model Town,Lahore,Punjab,Agricultural Land,282.0,165720920.0
PROP-008114,Tanzeela Khan,12746-5297107-2,"265-Peshawar Area 3, Peshawar",Peshawar Area 3,Peshawar,KPK,Plot,10.0,16673030.0
PROP-008115,Jaweria Afridi,12064-8031864-0,"218-Mingora Area 3, Mingora",Mingora Area 3,Mingora,KPK,Agricultural Land,601.0,112890638.0
PROP-008116,Bushra Tahir,39497-5140865-4,"102-Sahiwal Area 4, Sahiwal",Sahiwal Area 4,Sahiwal,Punjab,Plot,7.0,10930311.0
PROP-008117,Bushra Tahir,39497-5140865-4,"139-Sahiwal Area 4, Sahiwal",,Sahiwal,Punjab,Plot,7.0,4406087.0
PROP-008118,Mushtaq Shaikh,37647-0766989-3,"116-Committee Chowk, Rawalpindi",Committee Chowk,Rawalpindi,Punjab,Plot,20.0,46792140.0
PROP-008119,Mushtaq Shaikh,37647-0766989-3,"77-Bahria Town Phase 8, Rawalpindi",Bahria Town Phase 8,Rawalpindi,Punjab,Agricultural Land,910.0,875814030.0
PROP-008120,,37647-0766989-3,"161-DHA Phase 2, Rawalpindi",DHA Phase 2,Rawalpindi,Punjab,Agricultural Land,1404.0,1320936552.0
PROP-008121,Mushtaq Shaikh,37647-0766989-3,"237-Bahria Town Phase 8, Rawalpindi",Bahria Town Phase 8,Rawalpindi,Punjab,Agricultural Land,963.0,868772376.0
PROP-008122,Rubina Niazi,35762-6773376-0,"193-Gujranwala Area 1, Gujranwala",Gujranwala Area 1,Gujranwala,Punjab,Commercial,5.0,6563790.0
PROP-008123,Rubina Niazi,,"416-Gujranwala Area 5, Gujranwala",Gujranwala Area 5,Gujranwala,Punjab,House,14.0,12590732.0
PROP-008124,Rubina Niazi,35762-6773376-0,"116-Gujranwala Area 2, Gujranwala",Gujranwala Area 2,Gujranwala,Punjab,Flat,4.0,4938040.0
PROP-008125,Iram Iqbal,49615-6761132-8,"45-Nawabshah Area 4, Nawabshah",Nawabshah Area 4,Nawabshah,Sindh,Agricultural Land,1318.0,485922876.0
PROP-008126,Fateema Sethi,50335-7790141-6,"27-Hub Area 2, Hub",Hub Area 2,Hub,Balochistan,House,10.0,7726560.0
PROP-008127,Nighat Baloch,39562-9905918-6,"254-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,Flat,12.0,51920103.0
PROP-008128,Nighat Baloch,39562-9905918-6,"375-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,Commercial,5.0,62138767.0
PROP-008129,Nighat Baloch,39562-9905918-6,"229-Sheikhupura Area 2, Sheikhupura",Sheikhupura Area 2,Sheikhupura,Punjab,House,10.0,49769106.0
PROP-008130,Noman Junejo,39722-1554090-5,"195-Gulberg III, Lahore",Gulberg III,Lahore,Punjab,House,3.0,11603049.0
PROP-008131,Junaid Shah,30930-6675710-7,"52-Bahawalpur Area 5, Bahawalpur",Bahawalpur Area 5,Bahawalpur,Punjab,Commercial,5.0,27694125.0
PROP-008132,Junaid Shah,30930-6675710-7,"148-Bahawalpur Area 5, Bahawalpur",Bahawalpur Area 5,Bahawalpur,Punjab,Commercial,5.0,6840405.0
PROP-008133,Arif Memon,30782-0546419-5,,Multan Area 3,Multan,Punjab,Flat,5.0,3587715.0
PROP-008134,Tahir Siddiqui,34806-2699845-1,"493-Bahawalpur Area 4, Bahawalpur",Bahawalpur Area 4,Bahawalpur,Punjab,House,5.0,7157835.0
PROP-008135,Tahir Siddiqui,34806-2699845-1,"361-Bahawalpur Area 4, Bahawalpur",Bahawalpur Area 4,Bahawalpur,Punjab,Commercial,3.0,5381229.0
PROP-008136,,62577-0678999-2,"146-F-7, Islamabad",F-7,Islamabad,Islamabad,House,,44607530.0
PROP-008137,Farah Laghari,12059-0044062-0,"220-Peshawar Area 3, Peshawar",Peshawar Area 3,Peshawar,KPK,Commercial,14.0,20304452.0
PROP-008138,Farah Laghari,,"130-Peshawar Area 3, Peshawar",Peshawar Area 3,Peshawar,KPK,House,20.0,29198660.0
PROP-008139,Farah Laghari,12059-0044062-0,"108-Peshawar Area 5, Peshawar",Peshawar Area 5,Peshawar,KPK,Flat,6.0,9436110.0
PROP-008140,Usmaan Cheema,35990-0662232-9,"352-Sargodha Area 3, Sargodha",Sargodha Area 3,Sargodha,Punjab,Flat,12.0,69388725.0
PROP-008141,Osman Cheema,35990-0662232-9,"302-Sargodha Area 5, Sargodha",Sargodha Area 5,Sargodha,Punjab,Commercial,20.0,94003040.0
PROP-008142,Usman Cheema,35990-0662232-9,"106-Sargodha Area 3, Sargodha",Sargodha Area 3,Sargodha,Punjab,Plot,7.0,13168862.0
PROP-008143,Usman Cheema,35990-0662232-9,"71-Sargodha Area 4, Sargodha",Sargodha Area 4,Sargodha,Punjab,Commercial,3.0,5256246.0
PROP-008144,Khadeejah Mirza,49265-3434711-6,"403-Jacobabad Area 1, Jacobabad",Jacobabad Area 1,Jacobabad,Sindh,Plot,20.0,23080860.0
PROP-008145,Mansur Qureshi,31747-1663991-5,"277-Bahawalpur Area 5, Bahawalpur",Bahawalpur Area 5,Bahawalpur,Punjab,Flat,4.0,4171740.0
PROP-008146,Saima Sethi,33894-4266219-0,"357-Rahim Yar Khan Area 3, Rahim Yar Khan",Rahim Yar Khan Area 3,Rahim Yar Khan,Punjab,Commercial,10.0,11121830.0
PROP-008147,Saima Sethi,33894-4266219-0,"225-Rahim Yar Khan Area 5, Rahim Yar Khan",Rahim Yar Khan Area 5,Rahim Yar Khan,Punjab,Plot,14.0,11692142.0
PROP-008148,Ghazala Warraich,48169-6924456-8,"112-Shikarpur Area 5, Shikarpur",Shikarpur Area 5,Shikarpur,Sindh,House,10.0,4566310.0
PROP-008149,Ghazala Warraich,48169-6924456-8,"290-Shikarpur Area 3, Shikarpur",Shikarpur Area 3,Shikarpur,Sindh,House,5.0,7644960.0
PROP-008150,,34232-0052042-8,"395-Rahim Yar Khan Area 4, Rahim Yar Khan",Rahim Yar Khan Area 4,Rahim Yar Khan,Punjab,House,7.0,
PROP-008151,Nadeea Minhas,34232-0052042-8,"364-Rahim Yar Khan Area 5, Rahim Yar Khan",Rahim Yar Khan Area 5,Rahim Yar Khan,Punjab,House,14.0,20639836.0
PROP-008152,Nadiya Minhas,34232-0052042-8,"4-Rahim Yar Khan Area 5, Rahim Yar Khan",Rahim Yar Khan Area 5,Rahim Yar Khan,Punjab,House,10.0,5604910.0
PROP-008153,Nadeea Minhas,34232-0052042-8,,Rahim Yar Khan Area 1,Rahim Yar Khan,Punjab,House,7.0,11114047.0
PROP-008154,Ayesha Kayani,49611-3320720-6,"443-Nawabshah Area 5, Nawabshah",Nawabshah Area 5,Nawabshah,Sindh,Commercial,7.0,6296500.0
PROP-008155,Aysha Kayani,49611-3320720-6,"421-Nawabshah Area 3, Nawabshah",Nawabshah Area 3,Nawabshah,Sindh,House,14.0,22481200.0
PROP-008156,Rashid Minhas,48330-7103211-1,"375-Nawabshah Area 5, Nawabshah",Nawabshah Area 5,Nawabshah,Sindh,Commercial,5.0,1860320.0
PROP-008157,Rizwan Gondal,33671-6912801-5,"104-Model Town, Lahore",Model Town,Lahore,Punjab,Flat,7.0,74590201.0
PROP-008158,Lubna Khan,33226-0894825-4,"292-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,Plot,20.0,31638180.0
PROP-008159,Lubna Khan,33226-0894825-4,"37-Sheikhupura Area 4, Sheikhupura",Sheikhupura Area 4,Sheikhupura,Punjab,House,5.0,1579435.0
PROP-008160,Lubna Khan,33226-0894825-4,,Sheikhupura Area 1,Sheikhupura,Punjab,Plot,20.0,10026720.0
PROP-008161,Asma Soomro,32913-5417682-6,"397-Gujranwala Area 4, Gujranwala",Gujranwala Area 4,Gujranwala,Punjab,Agricultural Land,1469.0,373982427.0
PROP-008162,Tahira Chandio,40074-8188777-2,"261-Jacobabad Area 5, Jacobabad",Jacobabad Area 5,Jacobabad,Sindh,Commercial,3.0,184815989.0
PROP-008163,Tahira Chandio,40074-8188777-2,"202-Jacobabad Area 5, Jacobabad",Jacobabad Area 5,Jacobabad,Sindh,Commercial,14.0,171432815.0
PROP-008164,Tahira Chandio,40074-8188777-2,"318-Jacobabad Area 4, Jacobabad",Jacobabad Area 4,Jacobabad,Sindh,Plot,14.0,99723946.0
PROP-008165,Tahira Chandio,40074-8188777-2,"363-Jacobabad Area 4, Jacobabad",Jacobabad Area 4,Jacobabad,Sindh,Commercial,3.0,
PROP-008166,Farzana Siddiqui,32621-2935964-2,"52-Multan Area 3, Multan",Multan Area 3,Multan,Punjab,Plot,14.0,9106356.0
PROP-008167,Farzana Siddiqui,32621-2935964-2,"318-Multan Area 2, Multan",Multan Area 2,Multan,Punjab,Flat,7.0,2711471.0
PROP-008168,Farzana Siddiqui,32621-2935964-2,"221-Multan Area 3, Multan",Multan Area 3,Multan,Punjab,Flat,3.0,19633229.0
PROP-008169,Farzana Siddiqui,32621-2935964-2,"73-Multan Area 2, Multan",Multan Area 2,Multan,Punjab,House,5.0,3028580.0
PROP-008170,Durr-e-Shahwar Rajput,33492-4040008-2,"470-Sahiwal Area 4, Sahiwal",Sahiwal Area 4,Sahiwal,Punjab,House,,32194220.0
PROP-008171,Durr-e-Shahwar Rajput,33492-4040008-2,"376-Sahiwal Area 5, Sahiwal",Sahiwal Area 5,Sahiwal,Punjab,Commercial,20.0,24437320.0
PROP-008172,Durr-e-Shahwar Rajput,33492-4040008-2,"378-Sahiwal Area 2, Sahiwal",Sahiwal Area 2,Sahiwal,Punjab,Commercial,3.0,4099917.0
PROP-008173,Durr-e-Shahwar Rajput,33492-4040008-2,"127-Sahiwal Area 4, Sahiwal",,Sahiwal,Punjab,Agricultural Land,1579.0,584937392.0
PROP-008174,Zafar Hussain,69132-6994380-5,"8-Bahria Town Phase 7, Islamabad",Bahria Town Phase 7,Islamabad,Islamabad,Plot,5.0,19043605.0
