citizen_id,cnic,canonical_first,canonical_name,first_name,last_name,father_name,ntn,gender,province,city,wealth_class,declared_income,tax_paid,is_filer,is_anomaly,is_extreme,has_activity,category
CIT-005306,45814-6838938-2,Riffat,Riffat Iqbal,Riffat,Iqbal,Daniyal Khattak,0172004,F,Sindh,Karachi,upper,6286201,1248051,True,False,False,True,Positive
CIT-005307,13140-7859450-1,Nadeem,Nadeem Brohi,Nadeem,Brohi,Yasir Hussain,,M,KPK,Nowshera,upper,6761222,44517,False,False,False,False,Positive
CIT-005308,47846-9433598-3,Umar,Umar Baig,Umar,Baig,Waqas Memon,3282893,M,Sindh,Nawabshah,high,27026387,9361171,True,False,False,True,Positive
CIT-005309,64797-6508666-4,Bushra,Bushra Shah,Bushra,Shah,Danish Mirza,,F,Islamabad,Islamabad,middle,1443761,2561,False,False,False,False,Positive
CIT-005310,10858-3286654-3,Umar,Umar Khattak,Umar,Khattak,Talha Shah,,M,KPK,Peshawar,middle,1702349,6311,False,False,False,False,Positive
CIT-005311,12476-0353167-2,Asma,Asma Gill,Asma,Gill,Salman Kayani,,F,KPK,Abbottabad,high,109870,0,False,True,True,False,Negative
CIT-005312,46258-4649860-7,Bilal,Bilal Malik,Bilal,Malik,Waheed Aslam,,M,Sindh,Sukkur,middle,1114012,293,False,False,False,False,Positive
CIT-005313,60191-5391519-3,Danish,Danish Randhawa,Danish,Randhawa,Usman Gondal,4856082,M,Islamabad,Islamabad,upper,11880346,3530647,True,False,False,True,Positive
CIT-005314,34819-4748159-6,Lubna,Lubna Butt,Lubna,Butt,Ehsan Shaikh,,F,Punjab,Jhelum,high,152399,0,False,True,True,False,Negative
CIT-005315,13428-3126426-7,Irfan,Irfan Virk,Irfan,Virk,Rizwan Raza,,M,KPK,Peshawar,high,115267,0,False,True,True,True,Negative
CIT-005316,14538-6272983-4,Sadia,Sadia Khoso,Sadia,Khoso,Javed Shaikh,6830478,F,KPK,Peshawar,low,345245,0,True,False,False,True,Positive
CIT-005317,73811-5171572-4,Bano,Bano Khattak,Bano,Khattak,Saeed Rajput,,F,GB,Gilgit,low,366874,0,False,False,False,True,Medium
CIT-005318,36074-9514822-5,Yasir,Yasir Khan,Yasir,Khan,Nadeem Butt,8327860,M,Punjab,Rahim Yar Khan,middle,1577291,62883,True,False,False,True,Positive
CIT-005319,38877-0358890-6,Nadia,Nadia Baig,Nadia,Baig,Waheed Memon,7539861,F,Punjab,Sialkot,upper,8830240,2158671,True,False,False,True,Positive
CIT-005320,57991-2708601-8,Yasmin,Yasmin Brohi,Yasmin,Brohi,Tanveer Niazi,9411081,F,Balochistan,Sibi,low,502181,0,True,False,False,True,Positive
CIT-005321,14629-6507596-4,Bushra,Bushra Sheikh,Bushra,Sheikh,Farhan Jatoi,,F,KPK,Kohat,middle,1242277,672,False,False,False,False,Positive
CIT-005322,36916-8184484-6,Tahira,Tahira Khan,Tahira,Khan,Zafar Afridi,,F,Punjab,Lahore,high,96676,0,False,True,True,False,Negative
CIT-005323,19501-0475455-0,Farah,Farah Aslam,Farah,Aslam,Liaquat Soomro,,F,KPK,Peshawar,low,728443,196,False,False,False,False,Positive
CIT-005324,14615-5652322-3,Ghulam,Ghulam Randhawa,Ghulam,Randhawa,Waqas Bugti,7755524,M,KPK,Peshawar,upper,7471230,1547479,True,False,False,True,Positive
CIT-005325,33424-2290444-1,Imran,Imran Jamali,Imran,Jamali,Khalid Minhas,,M,Punjab,Faisalabad,middle,2115555,1247,False,False,False,False,Positive
CIT-005326,18227-1544596-8,Rabia,Rabia Ahmed,Rabia,Ahmed,Faisal Gondal,7295986,F,KPK,Peshawar,upper,1803517,87144,True,True,False,True,Medium
CIT-005327,48724-4888972-9,Khalid,Khalid Mirza,Khalid,Mirza,Zahid Shah,,M,Sindh,Hyderabad,low,1025481,225,False,False,False,False,Positive
CIT-005328,57822-9103931-5,Daniyal,Daniyal Baig,Daniyal,Baig,Khalid Gondal,0074485,M,Balochistan,Loralai,high,11798380,3298739,True,True,False,True,Medium
CIT-005329,32038-4252668-5,Pervaiz,Pervaiz Bhatti,Pervaiz,Bhatti,Usman Raza,,M,Punjab,Sialkot,low,406911,0,False,False,False,False,Positive
CIT-005330,30794-9121799-3,Ghulam,Ghulam Raza,Ghulam,Raza,Ahmad Rajput,,M,Punjab,Dera Ghazi Khan,upper,9766176,72305,False,False,False,True,Medium
CIT-005331,38116-4481877-4,Iram,Iram Mughal,Iram,Mughal,Noman Niazi,,F,Punjab,Rawalpindi,low,560909,0,False,False,False,False,Positive
CIT-005332,44174-3402823-5,Waheed,Waheed Hussain,Waheed,Hussain,Javed Khoso,,M,Sindh,Karachi,upper,6969115,122904,False,False,False,False,Positive
CIT-005333,47920-8213303-6,Hina,Hina Jamali,Hina,Jamali,Mushtaq Yousafzai,,F,Sindh,Hyderabad,upper,3611338,28767,False,False,False,True,Medium
CIT-005334,48851-6626103-0,Bushra,Bushra Gondal,Bushra,Gondal,Usman Ahmed,,F,Sindh,Shikarpur,upper,5701012,94036,False,False,False,True,Medium
CIT-005335,48938-8921743-3,Junaid,Junaid Khoso,Junaid,Khoso,Junaid Mughal,,M,Sindh,Sukkur,low,391804,0,False,False,False,False,Positive
CIT-005336,36893-4279577-5,Usman,Usman Baig,Usman,Baig,Farhan Baloch,,M,Punjab,Multan,middle,2307591,3079,False,False,False,False,Positive
CIT-005337,43072-3669718-5,Iqbal,Iqbal Tahir,Iqbal,Tahir,Khalid Iqbal,,M,Sindh,Mirpur Khas,upper,8273715,28656,False,False,False,True,Medium
CIT-005338,30598-0252139-9,Zafar,Zafar Baloch,Zafar,Baloch,Danish Laghari,8491892,M,Punjab,Lahore,low,268342,0,True,False,False,True,Positive
CIT-005339,50074-9413044-1,Asad,Asad Baig,Asad,Baig,Umar Chaudhry,,M,Balochistan,Sibi,low,496706,0,False,False,False,False,Positive
CIT-005340,48132-5976265-3,Ali,Ali Randhawa,Ali,Randhawa,Amir Siddiqui,2916473,M,Sindh,Nawabshah,low,700060,2613,True,False,False,True,Positive
CIT-005341,34776-7421044-3,Irfan,Irfan Khattak,Irfan,Khattak,Iqbal Iqbal,8890818,M,Punjab,Lahore,low,472768,0,True,False,False,True,Positive
CIT-005342,36146-9271378-7,Waqas,Waqas Qureshi,Waqas,Qureshi,Zahid Bhatti,,M,Punjab,Lahore,low,622241,47,False,False,False,True,Medium
CIT-005343,34985-4359926-2,Nasreen,Nasreen Memon,Nasreen,Memon,Hussain Chaudhry,,F,Punjab,Rahim Yar Khan,low,555550,0,False,False,False,False,Positive
CIT-005344,38227-0980968-3,Atif,Atif Chaudhry,Atif,Chaudhry,Sajid Kayani,6037665,M,Punjab,Gujrat,low,553968,0,True,False,False,True,Positive
CIT-005345,47583-9799050-6,Maryam,Maryam Tahir,Maryam,Tahir,Khalid Soomro,,F,Sindh,Hyderabad,high,1296064,2700,False,True,False,False,Medium
CIT-005346,39170-4942732-4,Nighat,Nighat Virk,Nighat,Virk,Rashid Minhas,5063368,F,Punjab,Lahore,low,347107,0,True,False,False,True,Positive
CIT-005347,31732-8433175-6,Riffat,Riffat Sethi,Riffat,Sethi,Liaquat Virk,,F,Punjab,Sialkot,middle,1285731,573,False,False,False,False,Positive
CIT-005348,31990-0380141-2,Iram,Iram Hashmi,Iram,Hashmi,Imran Awan,1316912,F,Punjab,Lahore,low,618572,476,True,False,False,True,Positive
CIT-005349,33510-4371337-6,Maheen,Maheen Awan,Maheen,Awan,Sajid Siddiqui,,F,Punjab,Lahore,middle,1810538,3670,False,False,False,True,Medium
CIT-005350,39230-2193256-0,Sadia,Sadia Siddiqui,Sadia,Siddiqui,Qasim Baig,5530694,F,Punjab,Lahore,low,479649,0,True,False,False,True,Positive
CIT-005351,35133-8151756-0,Yasmin,Yasmin Awan,Yasmin,Awan,Talha Laghari,,F,Punjab,Rawalpindi,middle,1585056,6401,False,False,False,True,Medium
CIT-005352,14793-7636685-8,Tanzeela,Tanzeela Afridi,Tanzeela,Afridi,Habib Jatoi,,F,KPK,Mardan,low,456255,0,False,False,False,False,Positive
CIT-005353,36641-1110173-1,Rizwan,Rizwan Randhawa,Rizwan,Randhawa,Umair Junejo,9345670,M,Punjab,Lahore,high,5016059,701253,True,True,False,True,Medium
CIT-005354,40063-9742783-4,Durr-e-Shahwar,Durr-e-Shahwar Sheikh,Durr-e-Shahwar,Sheikh,Tahir Baig,6126991,F,Sindh,Larkana,middle,1627774,69101,True,False,False,True,Positive
CIT-005355,45838-6676692-1,Salman,Salman Bhatti,Salman,Bhatti,Mushtaq Virk,8789180,M,Sindh,Shikarpur,middle,1203781,14933,True,False,False,True,Positive
CIT-005356,32028-1718578-0,Yasmin,Yasmin Rajput,Yasmin,Rajput,Naveed Tahir,,F,Punjab,Sialkot,high,4799869,34867,False,True,False,False,Medium
CIT-005357,39421-1861286-4,Uzma,Uzma Raza,Uzma,Raza,Muhammad Kayani,2588671,F,Punjab,Lahore,middle,1692698,72831,True,False,False,True,Positive
CIT-005358,30607-3443628-8,Naila,Naila Jamali,Naila,Jamali,Fahad Ali,,F,Punjab,Rawalpindi,upper,6056780,102122,False,False,False,False,Positive
CIT-005359,36172-0403107-4,Zainab,Zainab Rajput,Zainab,Rajput,Umair Soomro,,F,Punjab,Gujrat,middle,2915555,9877,False,False,False,False,Positive
CIT-005360,31698-5632930-6,Fatima,Fatima Siddiqui,Fatima,Siddiqui,Ali Yousafzai,,F,Punjab,Bahawalpur,middle,1788931,1970,False,False,False,True,Medium
CIT-005361,34463-4300270-3,Rashid,Rashid Iqbal,Rashid,Iqbal,Bilal Butt,,M,Punjab,Multan,middle,1963133,4478,False,False,False,True,Medium
CIT-005362,34946-1385769-8,Zubaida,Zubaida Chaudhry,Zubaida,Chaudhry,Ahmad Brohi,,F,Punjab,Multan,middle,1263783,40,False,False,False,False,Positive
CIT-005363,16434-4281539-3,Naveed,Naveed Tahir,Naveed,Tahir,Asad Yousafzai,1830684,M,KPK,Mingora,upper,5617342,993602,True,False,False,True,Positive
CIT-005364,38888-5905190-0,Sadia,Sadia Sethi,Sadia,Sethi,Waheed Mirza,,F,Punjab,Sialkot,high,6459067,17240,False,True,False,False,Medium
CIT-005365,45728-8515468-2,Aneela,Aneela Jatoi,Aneela,Jatoi,Kashif Raza,7265243,F,Sindh,Mirpur Khas,high,17245891,5563368,True,False,False,True,Positive
CIT-005366,47920-5171374-7,Sajid,Sajid Khan,Sajid,Khan,Umair Brohi,7255590,M,Sindh,Larkana,upper,6372635,1397731,True,False,False,True,Positive
CIT-005367,60684-3495180-0,Uzma,Uzma Chaudhry,Uzma,Chaudhry,Javed Mughal,,F,Islamabad,Islamabad,middle,1855258,3412,False,False,False,False,Positive
CIT-005368,36444-7236734-2,Rabia,Rabia Kayani,Rabia,Kayani,Babar Soomro,,F,Punjab,Sargodha,high,27842740,521041,False,False,False,False,Positive
CIT-005369,17712-3541586-5,Salman,Salman Khoso,Salman,Khoso,Umair Mengal,,M,KPK,Abbottabad,high,37537246,1116160,False,False,False,True,Medium
CIT-005370,19805-3965445-9,Waheed,Waheed Raza,Waheed,Raza,Javed Soomro,9068004,M,KPK,Mansehra,low,552769,0,True,False,False,True,Positive
CIT-005371,37518-9086830-5,Owais,Owais Khoso,Owais,Khoso,Bilal Hussain,2528894,M,Punjab,Sheikhupura,upper,9348174,2065335,True,False,False,True,Positive
CIT-005372,49554-5889136-2,Sadia,Sadia Mughal,Sadia,Mughal,Tahir Niazi,8940236,F,Sindh,Sukkur,middle,1336040,36254,True,False,False,True,Positive
CIT-005373,33821-7842593-7,Danish,Danish Aslam,Danish,Aslam,Fahad Khan,8099879,M,Punjab,Bahawalpur,high,28644555,8078254,True,False,False,True,Positive
CIT-005374,33822-0291435-6,Rabia,Rabia Niazi,Rabia,Niazi,Ehsan Butt,,F,Punjab,Sialkot,middle,1846195,4770,False,False,False,False,Positive
CIT-005375,60312-6429633-3,Liaquat,Liaquat Chaudhry,Liaquat,Chaudhry,Junaid Butt,,M,Islamabad,Islamabad,upper,287449,0,False,True,False,True,Medium
CIT-005376,37791-1876420-2,Yasmin,Yasmin Randhawa,Yasmin,Randhawa,Mansoor Gill,7409296,F,Punjab,Rahim Yar Khan,upper,1722274,75571,True,True,False,True,Medium
CIT-005377,40040-4031121-7,Babar,Babar Niazi,Babar,Niazi,Danish Durrani,,M,Sindh,Karachi,middle,3615350,33001,False,False,False,False,Positive
CIT-005378,36864-7914778-1,Tanveer,Tanveer Aslam,Tanveer,Aslam,Kamran Cheema,,M,Punjab,Lahore,upper,5969467,19157,False,False,False,True,Medium
CIT-005379,37850-2754194-3,Mansoor,Mansoor Malik,Mansoor,Malik,Umar Memon,,M,Punjab,Gujranwala,high,59769,0,False,True,True,False,Negative
CIT-005380,35175-1532341-4,Zubaida,Zubaida Siddiqui,Zubaida,Siddiqui,Ali Laghari,,F,Punjab,Dera Ghazi Khan,low,581793,0,False,False,False,True,Medium
CIT-005381,39910-4057235-4,Wardah,Wardah Mengal,Wardah,Mengal,Saeed Malik,,F,Punjab,Sialkot,middle,1846224,5207,False,False,False,False,Positive
CIT-005382,12793-1637141-1,Zafar,Zafar Warraich,Zafar,Warraich,Adnan Khan,9351754,M,KPK,Mingora,high,124319,0,True,True,True,True,Negative
CIT-005383,15997-8479563-0,Uzma,Uzma Malik,Uzma,Malik,Tahir Khattak,,F,KPK,Dera Ismail Khan,middle,1453118,1363,False,False,False,False,Positive
CIT-005384,32240-1251915-8,Durr-e-Shahwar,Durr-e-Shahwar Warraich,Durr-e-Shahwar,Warraich,Ahmad Khoso,0134918,F,Punjab,Sheikhupura,upper,500872,0,True,True,False,True,Medium
CIT-005385,11264-4809889-1,Daniyal,Daniyal Khan,Daniyal,Khan,Hassan Khan,,M,KPK,Kohat,upper,4855089,73828,False,False,False,False,Positive
CIT-005386,52385-8579372-9,Hussain,Hussain Virk,Hussain,Virk,Babar Yousafzai,,M,Balochistan,Hub,upper,3951803,25143,False,False,False,False,Positive
CIT-005387,44696-6499584-1,Waseem,Waseem Laghari,Waseem,Laghari,Atif Kayani,8568640,M,Sindh,Karachi,low,833671,6422,True,False,False,True,Positive
CIT-005388,37078-4476727-6,Bano,Bano Khattak,Bano,Khattak,Khalid Rajput,,F,Punjab,Lahore,upper,5796339,8534,False,False,False,False,Positive
CIT-005389,46625-4478292-4,Qudsia,Qudsia Virk,Qudsia,Virk,Rafiq Butt,,F,Sindh,Hyderabad,middle,1622569,6859,False,False,False,True,Medium
CIT-005390,35017-2175181-2,Tahira,Tahira Kayani,Tahira,Kayani,Arif Hussain,8227244,F,Punjab,Lahore,middle,2350276,151048,True,False,False,True,Positive
CIT-005391,32813-8306706-8,Nighat,Nighat Baig,Nighat,Baig,Usman Jatoi,,F,Punjab,Dera Ghazi Khan,middle,1285646,520,False,False,False,True,Medium
CIT-005392,30074-0308648-5,Azhar,Azhar Cheema,Azhar,Cheema,Babar Minhas,,M,Punjab,Jhelum,low,397243,0,False,False,False,True,Medium
CIT-005393,34203-0515805-0,Hina,Hina Mughal,Hina,Mughal,Basit Yousafzai,8891364,F,Punjab,Lahore,middle,1837137,95132,True,False,False,True,Positive
CIT-005394,18090-4510737-0,Riffat,Riffat Bhatti,Riffat,Bhatti,Tahir Gondal,,F,KPK,Nowshera,high,37442885,33292,False,False,False,False,Positive
CIT-005395,43745-1309642-2,Riffat,Riffat Aslam,Riffat,Aslam,Yasir Memon,5190249,F,Sindh,Mirpur Khas,middle,2092359,112981,True,False,False,True,Positive
CIT-005396,37026-9974714-3,Ahmad,Ahmad Warraich,Ahmad,Warraich,Talha Bhatti,,M,Punjab,Lahore,middle,1939217,2279,False,False,False,False,Positive
CIT-005397,47914-7297442-6,Samina,Samina Awan,Samina,Awan,Nadeem Hashmi,,F,Sindh,Karachi,low,511856,0,False,False,False,False,Positive
CIT-005398,37076-8266251-9,Usman,Usman Mirza,Usman,Mirza,Zeeshan Brohi,3966370,M,Punjab,Sialkot,upper,6765460,1344763,True,False,False,True,Positive
CIT-005399,10315-8560860-1,Ali,Ali Raza,Ali,Raza,Bilal Mengal,,M,KPK,Dera Ismail Khan,low,531182,0,False,False,False,False,Positive
CIT-005400,31951-3863591-5,Naveed,Naveed Yousafzai,Naveed,Yousafzai,Zeeshan Jatoi,9449922,M,Punjab,Lahore,low,367093,0,True,False,False,True,Positive
CIT-005401,37008-8294753-9,Junaid,Junaid Abbasi,Junaid,Abbasi,Fahad Bugti,1527293,M,Punjab,Sargodha,upper,1199334,16393,True,True,False,True,Medium
CIT-005402,44823-8405606-7,Owais,Owais Raza,Owais,Raza,Rashid Hussain,3463108,M,Sindh,Mirpur Khas,high,25961,0,True,True,True,True,Negative
CIT-005403,30012-2800361-4,Lubna,Lubna Chaudhry,Lubna,Chaudhry,Hamza Baloch,,F,Punjab,Dera Ghazi Khan,upper,4347726,31498,False,False,False,False,Positive
CIT-005404,19877-9351626-7,Shoaib,Shoaib Raza,Shoaib,Raza,Talha Gill,1038455,M,KPK,Mingora,high,128571,0,True,True,True,True,Negative
CIT-005405,58438-2569400-8,Farzana,Farzana Yousafzai,Farzana,Yousafzai,Hamza Raza,7180016,F,Balochistan,Gwadar,middle,1844321,100553,True,False,False,True,Positive
CIT-005406,51049-6652666-1,Zafar,Zafar Durrani,Zafar,Durrani,Muhammad Siddiqui,,M,Balochistan,Zhob,middle,1558295,2598,False,False,False,False,Positive
CIT-005407,37860-7671511-4,Durr-e-Shahwar,Durr-e-Shahwar Jatoi,Durr-e-Shahwar,Jatoi,Daniyal Qureshi,,F,Punjab,Jhelum,middle,3855887,23881,False,False,False,False,Positive
CIT-005408,30601-4681663-4,Shazia,Shazia Cheema,Shazia,Cheema,Rafiq Baig,,F,Punjab,Faisalabad,upper,5928618,64790,False,False,False,True,Medium
CIT-005409,46928-6311757-1,Zahid,Zahid Randhawa,Zahid,Randhawa,Naveed Baig,,M,Sindh,Hyderabad,low,328106,0,False,False,False,False,Positive
CIT-005410,34483-0980894-7,Amir,Amir Jamali,Amir,Jamali,Adnan Niazi,,M,Punjab,Gujranwala,high,3447636,33044,False,True,False,True,Medium
CIT-005411,18389-4392046-9,Farhan,Farhan Cheema,Farhan,Cheema,Adnan Rajput,,M,KPK,Kohat,low,584301,0,False,False,False,False,Positive
CIT-005412,31001-5850344-2,Zainab,Zainab Aslam,Zainab,Aslam,Daniyal Laghari,7094663,F,Punjab,Gujranwala,upper,9912223,2214225,True,False,False,True,Positive
CIT-005413,37199-3005499-9,Talha,Talha Baig,Talha,Baig,Ghulam Hashmi,2508796,M,Punjab,Dera Ghazi Khan,middle,1508251,46619,True,False,False,True,Positive
CIT-005414,36495-8411345-4,Wardah,Wardah Butt,Wardah,Butt,Talha Ali,,F,Punjab,Gujranwala,upper,723669,91,False,True,False,False,Medium
CIT-005415,56787-6616394-7,Ghulam,Ghulam Shah,Ghulam,Shah,Pervaiz Laghari,,M,Balochistan,Quetta,middle,2299836,7066,False,False,False,False,Positive
CIT-005416,44368-6336745-0,Aneela,Aneela Rajput,Aneela,Rajput,Umair Kayani,9216545,F,Sindh,Karachi,middle,1189588,13307,True,False,False,True,Positive
CIT-005417,34404-9574149-5,Saeed,Saeed Shaikh,Saeed,Shaikh,Waseem Siddiqui,,M,Punjab,Lahore,upper,5264114,14141,False,False,False,True,Medium
CIT-005418,48969-7212084-8,Amna,Amna Gill,Amna,Gill,Habib Cheema,7432513,F,Sindh,Sukkur,middle,1666125,66832,True,False,False,True,Positive
CIT-005419,46053-9200751-0,Wardah,Wardah Soomro,Wardah,Soomro,Zahid Niazi,,F,Sindh,Mirpur Khas,low,489663,0,False,False,False,False,Positive
CIT-005420,11133-7314150-3,Bilal,Bilal Abbasi,Bilal,Abbasi,Mansoor Baig,,M,KPK,Mansehra,high,49379,0,False,True,True,False,Negative
CIT-005421,36197-9675731-7,Sajid,Sajid Mirza,Sajid,Mirza,Arif Virk,9607585,M,Punjab,Jhelum,low,614837,378,True,False,False,True,Positive
CIT-005422,42184-9167798-0,Rabia,Rabia Virk,Rabia,Virk,Zubair Niazi,9562543,F,Sindh,Nawabshah,upper,481381,0,True,True,False,True,Medium
CIT-005423,39293-0710810-5,Waseem,Waseem Rajput,Waseem,Rajput,Nadeem Durrani,6728280,M,Punjab,Rawalpindi,middle,1658093,79677,True,False,False,True,Positive
CIT-005424,39891-3610300-7,Adnan,Adnan Warraich,Adnan,Warraich,Pervaiz Yousafzai,1461849,M,Punjab,Sheikhupura,low,497864,0,True,False,False,True,Positive
CIT-005425,41383-3588735-5,Usman,Usman Abbasi,Usman,Abbasi,Ghulam Brohi,6259506,M,Sindh,Sukkur,middle,1882623,114640,True,False,False,True,Positive
CIT-005426,46997-7234310-4,Riffat,Riffat Ali,Riffat,Ali,Faisal Qureshi,6862154,F,Sindh,Khairpur,high,3880778,501964,True,True,False,True,Medium
CIT-005427,37221-7469337-0,Noor,Noor Siddiqui,Noor,Siddiqui,Noman Jamali,,F,Punjab,Sheikhupura,upper,6838451,69311,False,False,False,False,Positive
CIT-005428,48023-8693819-7,Noman,Noman Chandio,Noman,Chandio,Ahmad Sheikh,4733029,M,Sindh,Nawabshah,low,644039,1215,True,False,False,True,Positive
CIT-005429,36827-6727141-3,Adnan,Adnan Chandio,Adnan,Chandio,Rafiq Chaudhry,2977530,M,Punjab,Dera Ghazi Khan,upper,6750049,1332355,True,False,False,True,Positive
CIT-005430,33933-8080505-9,Habib,Habib Khan,Habib,Khan,Amir Shaikh,,M,Punjab,Sahiwal,low,572884,0,False,False,False,False,Positive
CIT-005431,52545-3809347-6,Fatima,Fatima Mengal,Fatima,Mengal,Rafiq Khattak,,F,Balochistan,Gwadar,upper,3732553,40505,False,False,False,False,Positive
CIT-005432,54069-2078115-4,Khadija,Khadija Jatoi,Khadija,Jatoi,Rashid Gondal,2530227,F,Balochistan,Gwadar,high,27917516,8431612,True,False,False,True,Positive
CIT-005433,31669-3226054-3,Umar,Umar Chandio,Umar,Chandio,Salman Rajput,4171674,M,Punjab,Rahim Yar Khan,low,577357,0,True,False,False,True,Positive
CIT-005434,49536-7029813-8,Maryam,Maryam Baloch,Maryam,Baloch,Imran Hussain,,F,Sindh,Karachi,middle,2239985,10323,False,False,False,False,Positive
CIT-005435,41115-0519670-6,Farah,Farah Warraich,Farah,Warraich,Azhar Malik,2057466,F,Sindh,Karachi,middle,1462404,54866,True,False,False,True,Positive
CIT-005436,55604-4852127-6,Khadija,Khadija Iqbal,Khadija,Iqbal,Talha Durrani,1205829,F,Balochistan,Gwadar,low,410303,0,True,False,False,True,Positive
CIT-005437,47633-4044781-7,Fahad,Fahad Minhas,Fahad,Minhas,Owais Shaikh,,M,Sindh,Khairpur,low,420893,0,False,False,False,False,Positive
CIT-005438,39064-3781285-8,Zubaida,Zubaida Brohi,Zubaida,Brohi,Saeed Sheikh,9315104,F,Punjab,Faisalabad,middle,2114273,124382,True,False,False,True,Positive
CIT-005439,41172-5701676-1,Junaid,Junaid Shaikh,Junaid,Shaikh,Rizwan Hussain,,M,Sindh,Karachi,low,681825,178,False,False,False,False,Positive
CIT-005440,17898-0301398-4,Yasmin,Yasmin Warraich,Yasmin,Warraich,Arif Afridi,,F,KPK,Abbottabad,upper,719331,319,False,True,False,False,Medium
CIT-005441,37785-1466878-0,Maheen,Maheen Ali,Maheen,Ali,Waheed Iqbal,,F,Punjab,Faisalabad,upper,7878584,10502,False,False,False,False,Positive
CIT-005442,32973-5151276-0,Humaira,Humaira Shaikh,Humaira,Shaikh,Zahid Khoso,,F,Punjab,Multan,middle,1867930,8850,False,False,False,False,Positive
CIT-005443,12644-1370751-9,Irfan,Irfan Khoso,Irfan,Khoso,Pervaiz Awan,,M,KPK,Nowshera,high,130604,0,False,True,True,False,Negative
CIT-005444,34672-6288468-0,Nighat,Nighat Iqbal,Nighat,Iqbal,Daniyal Butt,8616386,F,Punjab,Lahore,middle,1734121,76326,True,False,False,True,Positive
CIT-005445,36353-1705773-1,Tahir,Tahir Baig,Tahir,Baig,Qasim Raza,,M,Punjab,Rahim Yar Khan,middle,1689397,2468,False,False,False,False,Positive
CIT-005446,67764-7079762-4,Ayesha,Ayesha Mughal,Ayesha,Mughal,Mansoor Sethi,,F,Islamabad,Islamabad,middle,2251890,937,False,False,False,False,Positive
CIT-005447,36139-1765287-5,Umair,Umair Awan,Umair,Awan,Owais Gondal,,M,Punjab,Sialkot,upper,1636997,1063,False,True,False,False,Medium
CIT-005448,39166-7470210-9,Ehsan,Ehsan Siddiqui,Ehsan,Siddiqui,Junaid Afridi,,M,Punjab,Rawalpindi,middle,3562756,4412,False,False,False,True,Medium
CIT-005449,69472-5772680-9,Danish,Danish Mughal,Danish,Mughal,Liaquat Khattak,,M,Islamabad,Islamabad,high,21295986,320058,False,False,False,False,Positive
CIT-005450,10909-2079272-3,Rashid,Rashid Siddiqui,Rashid,Siddiqui,Atif Khattak,4346072,M,KPK,Mansehra,upper,7008965,1601218,True,False,False,True,Positive
CIT-005451,16004-0622046-6,Sana,Sana Khoso,Sana,Khoso,Zeeshan Bugti,,F,KPK,Mardan,middle,1535762,627,False,False,False,False,Positive
CIT-005452,31017-1310780-6,Lubna,Lubna Ali,Lubna,Ali,Ehsan Khoso,,F,Punjab,Bahawalpur,middle,1386802,2614,False,False,False,False,Positive
CIT-005453,50458-1945890-6,Bano,Bano Soomro,Bano,Soomro,Bilal Yousafzai,,F,Balochistan,Sibi,upper,5980471,88317,False,False,False,True,Medium
CIT-005454,13006-8263309-3,Tanveer,Tanveer Qureshi,Tanveer,Qureshi,Daniyal Bhatti,,M,KPK,Dera Ismail Khan,middle,1875720,1202,False,False,False,False,Positive
CIT-005455,42924-8414989-1,Talha,Talha Ahmed,Talha,Ahmed,Basit Abbasi,,M,Sindh,Karachi,low,1199980,666,False,False,False,True,Medium
