record_id,owner_name,cnic,registration_number,vehicle_type,vehicle_make,vehicle_model,vehicle_year,market_value,province
VEH-004034,Zaineb Bugti,30595-2113270-8,GRW-9753,SUV,Toyota,Fortuner,2016.0,14213780.0,Punjab
VEH-004035,Khalid Khattak,15653-7207947-9,B-1928,Car,Hyundai,Elantra,2016.0,6402023.0,KPK
VEH-004036,Khaleed Khattak,15653-7207947-9,MRD-6724,Car,Suzuki,WagonR,2022.0,2935048.0,KPK
VEH-004037,Khaled Khattak,15653-7207947-9,MRD-5868,Car,Suzuki,Cultus,2023.0,2687313.0,KPK
VEH-004038,Nadia Khattak,42324-1960956-0,MRP-5322,Car,Mercedes,C-Class,2022.0,29149599.0,Sindh
VEH-004039,Nadia Khattak,42324-1960956-0,SKP-5684,Car,Audi,A4,2015.0,18599405.0,Sindh
VEH-004040,Nadeea Khattak,42324-1960956-0,HYD-808,Car,Suzuki,WagonR,2023.0,2781537.0,Sindh
VEH-004041,Ghazala Baloch,38066-3362075-4,LEA-1262,Car,Audi,A4,2024.0,20554913.0,Punjab
VEH-004042,Ghazala Baloch,38066-3362075-4,LEB-7173,Car,KIA,Picanto,2023.0,4248569.0,Punjab
VEH-004043,Yasir Hussain,35329-8592381-3,FSD-9063,Car,Honda,City,2023.0,4080613.0,Punjab
VEH-004044,Yasir Hussain,35329-8592381-3,RIR-7313,Car,Audi,A4,,19962253.0,Punjab
VEH-004045,Yasir Hussain,35329-8592381-3,MLT-4229,Car,Audi,A4,2021.0,22773040.0,Punjab
VEH-004046,Yasir Hussain,35329-8592381-3,SRG-7250,Car,Audi,A4,2018.0,18761898.0,Punjab
VEH-004047,Ehsan Durrani,45702-5623071-1,AGR-9549,Car,Toyota,Corolla,2017.0,7395797.0,Sindh
VEH-004048,Ehsan Durrani,45702-5623071-1,MRP-3840,Car,Hyundai,Elantra,2025.0,5023849.0,Sindh
VEH-004049,Ahmad Jamali,37687-8186276-5,SRG-578,Car,Toyota,Corolla,2023.0,,Punjab
VEH-004050,Ahmd Jamali,37687-8186276-5,SRG-982,Car,KIA,Picanto,2020.0,3056219.0,Punjab
VEH-004051,,42753-8001925-9,AKD-9200,Car,Honda,Civic,2019.0,5839913.0,Sindh
VEH-004052,Waheed Chaudhry,34157-2007964-3,RIR-7472,Car,Honda,City,2024.0,5288968.0,Punjab
VEH-004053,Sana Baloch,33979-6265207-4,FSD-681,Car,BMW,3 Series,2018.0,19807568.0,Punjab
VEH-004054,Sanaa Baloch,33979-6265207-4,MLT-4563,SUV,Toyota,Land Cruiser,2016.0,63639797.0,Punjab
VEH-004055,Sunna Baloch,33979-6265207-4,RIA-4104,Car,Audi,A4,2017.0,24420042.0,Punjab
VEH-004056,Hina Memon,10172-8492925-6,A-7473,Car,Suzuki,WagonR,2016.0,2385485.0,KPK
VEH-004057,Hina Memon,10172-8492925-6,B-8183,Car,Suzuki,Alto,2024.0,2353968.0,KPK
VEH-004058,Owais Hussain,12334-9987513-1,PSH-1886,Car,Suzuki,Alto,2021.0,2310497.0,KPK
VEH-004059,Owais Hussain,12334-9987513-1,A-4507,Car,Honda,Civic,2023.0,7016799.0,KPK
VEH-004060,Naveed Hussain,55708-4823142-9,QB-6468,Car,Suzuki,Alto,2021.0,2036609.0,Balochistan
VEH-004061,Naveed Hussain,55708-4823142-9,TBT-2967,Car,Toyota,Corolla,2019.0,7000651.0,Balochistan
VEH-004062,Bano Butt,32100-1662198-2,SRG-323,Car,Suzuki,Alto,2025.0,2278205.0,Punjab
VEH-004063,Bano Butt,32100-1662198-2,MLT-292,Car,Suzuki,Alto,2022.0,2207179.0,Punjab
VEH-004064,Pervaiz Malik,41877-7707427-7,HYD-7391,Car,Suzuki,Alto,2025.0,2768719.0,Sindh
VEH-004065,Azhar Tahir,34806-5462497-9,LEB-1536,Car,Hyundai,Elantra,2022.0,5068167.0,Punjab
VEH-004066,Ahmad Brohi,15103-5284761-3,PSH-5771,Car,BMW,3 Series,2015.0,26423269.0,KPK
VEH-004067,Ahmed Brohi,15103-5284761-3,PSH-6015,Car,Mercedes,C-Class,,,KPK
VEH-004068,Ahmad Brohi,15103-5284761-3,A-1202,Car,Suzuki,WagonR,2024.0,2485802.0,KPK
VEH-004069,Ali Rajput,38566-7512242-3,BWP-3412,Car,Mercedes,C-Class,2015.0,23929354.0,Punjab
VEH-004070,,41251-6674907-2,HYD-2507,Car,Toyota,Corolla,2021.0,6453810.0,Sindh
VEH-004071,Husain Durrani,12474-8733090-3,A-3968,Motorcycle,Yamaha,YBR-125,2022.0,214621.0,KPK
VEH-004072,Hussien Durrani,12474-8733090-3,MRD-7156,Car,Suzuki,Cultus,2020.0,2751940.0,KPK
VEH-004073,Hina Khan,58595-4241552-6,TBT-5792,Car,Suzuki,Alto,2021.0,2156492.0,Balochistan
VEH-004074,Khalid Warraich,50592-1591887-3,TBT-2442,SUV,Toyota,Fortuner,2020.0,17165921.0,Balochistan
VEH-004075,Khalid Warraich,50592-1591887-3,QTA-4050,Car,Toyota,Corolla,2024.0,4518798.0,Balochistan
VEH-004076,Khalid Warraich,50592-1591887-3,QB-6344,SUV,Hyundai,Tucson,2023.0,10477761.0,Balochistan
VEH-004077,Aneela Durrani,39585-0884172-0,SRG-5221,Car,Honda,City,2024.0,5294871.0,Punjab
VEH-004078,Aneela Durrani,39585-0884172-0,SLK-1598,Car,Suzuki,Alto,2022.0,2064845.0,Punjab
VEH-004079,Aneela Durrani,39585-0884172-0,LEB-4408,Car,Suzuki,Alto,2020.0,2611211.0,Punjab
VEH-004080,Tariq Hashmi,38823-0156291-1,LEC-5917,Car,Suzuki,Alto,2022.0,1840225.0,Punjab
VEH-004081,,38823-0156291-1,FSD-2446,Car,Honda,City,2016.0,4714335.0,Punjab
VEH-004082,Tariq Hashmi,38823-0156291-1,RIA-9975,Motorcycle,Honda,CD-70,2023.0,116616.0,Punjab
VEH-004083,,15088-3726786-8,A-166,Car,Suzuki,Alto,2021.0,2708353.0,KPK
VEH-004084,Riffat Baloch,15088-3726786-8,A-2152,Car,Toyota,Corolla,2023.0,7261899.0,KPK
VEH-004085,Amna Shah,50919-2153162-4,QTA-9514,Car,Mercedes,C-Class,2016.0,18033740.0,Balochistan
VEH-004086,Salman Mughal,30019-3328186-9,SLK-9258,SUV,KIA,Sportage,,8398900.0,Punjab
VEH-004087,Saima Khattak,31305-3410657-6,LED-1034,SUV,KIA,Sportage,,11571572.0,Punjab
VEH-004088,Farah Virk,37395-3571258-2,LEA-4815,SUV,Toyota,Fortuner,2019.0,13800918.0,Punjab
VEH-004089,Farah Virk,37395-3571258-2,GRW-5688,Car,BMW,3 Series,2015.0,16722859.0,Punjab
VEH-004090,Aneela Randhawa,38531-3856040-6,LEB-1296,Car,Suzuki,Alto,2018.0,2114356.0,Punjab
VEH-004091,Rabia Iqbal,44035-9460294-0,MRP-1717,Car,Toyota,Yaris,2023.0,3743971.0,Sindh
VEH-004092,Rabia Iqbal,44035-9460294-0,HYD-2763,SUV,Hyundai,Tucson,2021.0,10741518.0,Sindh
VEH-004093,Tahira Soomro,16378-2091431-6,B-1859,Car,Toyota,Corolla,2019.0,6235026.0,KPK
VEH-004094,Qudsia Laghari,55590-4209317-2,TBT-1448,SUV,KIA,Sportage,2023.0,7780896.0,Balochistan
VEH-004095,Qudsia Laghari,55590-4209317-2,TBT-8895,Car,Toyota,Corolla,2022.0,4532593.0,Balochistan
VEH-004096,Azhar Bhatti,30956-0807488-1,LED-8975,Car,Mercedes,C-Class,2023.0,23286076.0,Punjab
VEH-004097,Azhar Bhatti,30956-0807488-1,SLK-4338,SUV,Hyundai,Tucson,2015.0,7280071.0,Punjab
VEH-004098,Nadeem Khoso,18362-4389572-3,PSH-198,SUV,Toyota,Land Cruiser,2018.0,41666745.0,KPK
VEH-004099,Nadeem Khoso,18362-4389572-3,B-5035,SUV,Hyundai,Tucson,2015.0,9521006.0,KPK
VEH-004100,Maryam Yousafzai,31366-0856099-2,MLT-1723,SUV,Toyota,Fortuner,2019.0,12667218.0,Punjab
VEH-004101,Nighat Yousafzai,38663-8609130-6,RIR-7742,SUV,Toyota,Land Cruiser,2015.0,54422112.0,Punjab
VEH-004102,Nighat Yousafzai,38663-8609130-6,LEC-853,Car,Suzuki,WagonR,2019.0,2656940.0,Punjab
VEH-004103,Madiha Qureshi,13448-0916400-6,A-1706,Car,Honda,City,2021.0,5695635.0,KPK
VEH-004104,Madiha Qureshi,13448-0916400-6,A-9567,Car,BMW,3 Series,2024.0,27008616.0,KPK
VEH-004105,Madiha Qureshi,13448-0916400-6,A-6279,SUV,KIA,Sportage,2015.0,9437462.0,KPK
VEH-004106,Aneela Raza,38443-2073117-4,GRW-1664,Car,Honda,City,2025.0,5428215.0,Punjab
VEH-004107,Sajid Chaudhry,41580-4369491-1,KHI-1614,SUV,Hyundai,Tucson,2020.0,9358517.0,Sindh
VEH-004108,Sajid Chaudhry,41580-4369491-1,MRP-5702,Car,Toyota,Yaris,2015.0,5015861.0,Sindh
VEH-004109,Hussain Shah,44434-3756592-9,KHI-1407,Car,Toyota,Corolla,2024.0,4392889.0,Sindh
VEH-004110,Noman Tahir,44990-0951557-7,AGR-9226,Car,Suzuki,Cultus,2022.0,3066333.0,Sindh
VEH-004111,,58789-9935386-2,QTA-7823,Car,KIA,Picanto,2025.0,3238376.0,Balochistan
VEH-004112,Zenab Malik,33607-6068248-4,LEC-1050,Car,Mercedes,C-Class,2020.0,19104632.0,Punjab
VEH-004113,,33607-6068248-4,FSD-1714,SUV,Hyundai,Tucson,2018.0,8478180.0,Punjab
VEH-004114,Zeynab Malik,33607-6068248-4,GRW-8659,SUV,Toyota,Fortuner,2024.0,14406333.0,Punjab
VEH-004115,Rizwan Mirza,19305-9627148-7,B-5681,Car,Mercedes,C-Class,2018.0,24384479.0,KPK
VEH-004116,Rizwan Mirza,19305-9627148-7,PSH-8958,Car,Suzuki,Cultus,2016.0,2882973.0,KPK
VEH-004117,Noman Virk,44543-1963985-5,SKP-2732,Car,Toyota,Corolla,2025.0,6036704.0,Sindh
VEH-004118,Noman Virk,44543-1963985-5,KHI-5893,Car,Toyota,Corolla,2022.0,7202698.0,Sindh
VEH-004119,,44543-1963985-5,HYD-2490,Car,Suzuki,Alto,2016.0,1876627.0,Sindh
VEH-004120,Parveen Malik,34638-5327774-2,LEA-5262,Car,Suzuki,Cultus,2021.0,3350030.0,Punjab
VEH-004121,Habib Aslam,66591-4572156-9,ICT-3513,Car,Suzuki,Alto,2018.0,2373876.0,Islamabad
VEH-004122,Habib Aslam,66591-4572156-9,ICT-2125,Car,Suzuki,WagonR,2019.0,2756683.0,Islamabad
VEH-004123,Yasmin Niazi,,LEC-6949,Car,Suzuki,WagonR,2018.0,2669240.0,Punjab
VEH-004124,Yasmin Niazi,37524-2924887-6,LEB-5997,Car,Toyota,Yaris,,4716025.0,Punjab
VEH-004125,Noman Rajput,37661-2500567-9,FSD-1315,Car,KIA,Picanto,2021.0,,Punjab
VEH-004126,Noman Rajput,37661-2500567-9,RIA-4426,Car,Toyota,Yaris,2017.0,5102264.0,Punjab
VEH-004127,Imron Shah,47399-6798501-5,AKD-3963,Car,Honda,Civic,2015.0,6081457.0,Sindh
VEH-004128,Fatima Ali,30013-9434473-6,SRG-8911,Car,Toyota,Corolla,2015.0,,Punjab
VEH-004129,Kashif Ahmed,48822-9092458-5,MRP-7860,Car,Honda,Civic,2025.0,5553663.0,Sindh
VEH-004130,Kashif Ahmed,48822-9092458-5,AKD-7813,Car,Honda,Civic,2023.0,6064338.0,Sindh
VEH-004131,,48822-9092458-5,MRP-2051,Car,Suzuki,Swift,2023.0,3704615.0,Sindh
VEH-004132,Kashif Ahmed,48822-9092458-5,MRP-1816,Car,Toyota,Yaris,2019.0,,Sindh
VEH-004133,Asma Shaikh,44816-1910577-0,SKP-9442,Car,Suzuki,Alto,2016.0,2414986.0,Sindh
VEH-004134,Said Aslam,40735-9155420-7,KHI-2817,SUV,Hyundai,Tucson,2019.0,7320289.0,Sindh
VEH-004135,Said Aslam,40735-9155420-7,AGR-4122,Car,Suzuki,WagonR,2016.0,3174333.0,Sindh
VEH-004136,Saeed Aslam,40735-9155420-7,MRP-5728,Car,Suzuki,Alto,2019.0,2102400.0,Sindh
VEH-004137,Saeid Aslam,40735-9155420-7,SKP-5321,Car,Suzuki,Alto,2024.0,2038693.0,Sindh
VEH-004138,Bilal Jamali,19081-2927275-1,A-5303,Car,Suzuki,Cultus,2019.0,3147758.0,KPK
VEH-004139,Bilal Jamali,19081-2927275-1,PSH-5508,Car,Suzuki,Alto,2023.0,2663319.0,KPK
VEH-004140,Waheed Mughal,53454-9871850-7,TBT-6660,Car,Mercedes,C-Class,2017.0,23600005.0,Balochistan
VEH-004141,Waheed Mughal,53454-9871850-7,QB-3113,SUV,Hyundai,Tucson,2024.0,9109273.0,Balochistan
VEH-004142,Saeid Hussain,31347-6190042-9,GRW-6016,SUV,Toyota,Fortuner,2017.0,15535417.0,Punjab
VEH-004143,Said Hussain,31347-6190042-9,LEB-7248,Car,Honda,Civic,2023.0,6805827.0,Punjab
VEH-004144,Maryam Mengal,66610-2661829-2,ISB-394,SUV,KIA,Sportage,2022.0,11055556.0,Islamabad
VEH-004145,Marium Mengal,66610-2661829-2,ISB-1293,Car,Suzuki,Cultus,2016.0,2507705.0,Islamabad
VEH-004146,Asma Brohi,30059-6140568-0,RIR-3885,Car,Honda,City,2016.0,4368195.0,Punjab
VEH-004147,Habib Junejo,35364-4339271-3,LEA-1939,Car,Suzuki,Swift,2021.0,3485619.0,Punjab
VEH-004148,Habib Junejo,35364-4339271-3,BWP-989,Motorcycle,Honda,CD-70,2021.0,128957.0,Punjab
VEH-004149,Zainab Gill,58668-1359167-2,TBT-6100,Car,Hyundai,Elantra,2018.0,5032815.0,Balochistan
VEH-004150,Hamza Hashmi,42266-1847927-9,AKD-4174,Car,Honda,Civic,2021.0,8238436.0,Sindh
VEH-004151,Hamza Hashmi,42266-1847927-9,AGR-4096,Motorcycle,Yamaha,YBR-125,2020.0,311671.0,Sindh
VEH-004152,Yasmin Tahir,44561-3757212-8,KHI-1029,Car,Suzuki,WagonR,2015.0,2660110.0,Sindh
VEH-004153,Saeid Warraich,39253-5439970-9,LEB-4755,Car,Honda,Civic,2025.0,,Punjab
VEH-004154,Said Warraich,39253-5439970-9,GRW-3777,Car,Honda,Civic,2015.0,8894575.0,Punjab
VEH-004155,,52958-6020010-8,QTA-4985,Car,Suzuki,WagonR,2021.0,2271577.0,Balochistan
VEH-004156,Salman Khattak,51464-8887475-3,QB-7929,SUV,Toyota,Land Cruiser,2025.0,43853253.0,Balochistan
VEH-004157,Saeid Baloch,49471-6575099-9,MRP-3955,SUV,Toyota,Fortuner,2016.0,12062350.0,Sindh
VEH-004158,Maryam Jamali,38985-0675821-4,LED-6334,Car,Suzuki,WagonR,2021.0,2693964.0,Punjab
VEH-004159,Azhar Brohi,37416-7510573-9,MLT-6246,Car,Audi,A4,2025.0,20951731.0,Punjab
VEH-004160,Azhar Brohi,37416-7510573-9,FSD-4623,Car,KIA,Picanto,,3267595.0,Punjab
VEH-004161,Tariq Niazi,15672-3754508-9,A-8904,Car,Suzuki,Alto,2022.0,1992637.0,KPK
VEH-004162,Sohail Virk,64857-8113285-7,ICT-6807,SUV,KIA,Sportage,2020.0,11168531.0,Islamabad
VEH-004163,Sohail Virk,64857-8113285-7,ISB-2767,Motorcycle,Honda,CD-70,2025.0,131148.0,Islamabad
VEH-004164,Wardah Khoso,30584-9516063-6,LED-1464,Car,Suzuki,Cultus,2019.0,2696269.0,Punjab
VEH-004165,Wardah Khoso,30584-9516063-6,MLT-1243,Car,Suzuki,Alto,2022.0,2254238.0,Punjab
VEH-004166,Wardah Khoso,30584-9516063-6,LEB-6022,Car,Suzuki,WagonR,2021.0,2231525.0,Punjab
VEH-004167,Humaira Shah,70293-0255138-6,AJK-4076,Car,Suzuki,WagonR,2015.0,3167691.0,AJK
VEH-004168,Pervaiz Hashmi,45003-6184440-7,HYD-3028,Car,Honda,Civic,,8310771.0,Sindh
VEH-004169,Shoaib Bugti,14067-6278175-3,B-5581,Motorcycle,Honda,CD-70,2016.0,158191.0,KPK
VEH-004170,Rubina Afridi,11136-2896524-0,PSH-4010,SUV,KIA,Sportage,2019.0,8948046.0,KPK
VEH-004171,Habib Junejo,45716-8957262-9,KHI-5417,Car,Suzuki,WagonR,2023.0,2642060.0,Sindh
VEH-004172,Sadia Hashmi,13369-3040108-8,MRD-6554,Car,Honda,Civic,2025.0,7522776.0,KPK
VEH-004173,Zahid Butt,39971-3119373-9,SRG-6726,Motorcycle,Honda,CD-70,2021.0,119301.0,Punjab
VEH-004174,Zahid Butt,,LEA-9271,Car,Honda,Civic,2016.0,5559546.0,Punjab
VEH-004175,Zahid Butt,39971-3119373-9,RIR-4767,Car,Honda,Civic,2017.0,7141003.0,Punjab
VEH-004176,Iram Jatoi,30576-7875587-2,LEB-66,Car,Suzuki,Alto,2016.0,2198402.0,Punjab
VEH-004177,Iqbal Baloch,37513-6835431-9,BWP-3405,SUV,Hyundai,Tucson,2019.0,7956365.0,Punjab
VEH-004178,Naveed Butt,30924-9971048-7,SRG-256,Car,Suzuki,Alto,2020.0,2758149.0,Punjab
VEH-004179,Daniyal Afridi,33184-4657403-5,LEB-3051,Motorcycle,Yamaha,YBR-125,2025.0,200659.0,Punjab
VEH-004180,Daniyal Afridi,33184-4657403-5,LEB-9193,Car,Toyota,Corolla,2019.0,7390637.0,Punjab
VEH-004181,Daniyal Afridi,33184-4657403-5,SLK-8047,SUV,KIA,Sportage,2025.0,10664766.0,Punjab
VEH-004182,Saima Baloch,33286-1826987-8,RIA-5858,SUV,Toyota,Fortuner,2018.0,14324637.0,Punjab
VEH-004183,Rubina Cheema,56118-3672543-8,QB-2350,Car,Suzuki,Swift,2015.0,3831772.0,Balochistan
VEH-004184,Asad Mirza,15265-8320189-7,MRD-4949,Car,Suzuki,Swift,2016.0,4173104.0,KPK
VEH-004185,Yasmin Soomro,42420-3518531-4,AKD-9274,Car,Honda,Civic,2019.0,8228384.0,Sindh
VEH-004186,Muhammed Tahir,31530-0643492-5,LED-9348,Car,Suzuki,Cultus,2018.0,3004856.0,Punjab
VEH-004187,Waqas Malik,36132-3388644-1,RIR-2662,SUV,Toyota,Fortuner,2015.0,12264352.0,Punjab
VEH-004188,Waqas Malik,36132-3388644-1,RIR-2028,SUV,Toyota,Land Cruiser,,51279812.0,Punjab
VEH-004189,Noor Chaudhry,33040-8021402-6,LED-2440,SUV,KIA,Sportage,2016.0,8063594.0,Punjab
VEH-004190,Liaquat Baig,31769-4394208-1,LED-851,Car,Toyota,Corolla,2019.0,5994417.0,Punjab
VEH-004191,Yasmin Raza,31910-0861102-2,RIA-9682,Car,Toyota,Corolla,2018.0,4316015.0,Punjab
VEH-004192,Yasmin Raza,31910-0861102-2,SRG-923,Car,Toyota,Corolla,2025.0,5242281.0,Punjab
VEH-004193,Yasmin Raza,31910-0861102-2,GRW-5658,Car,Suzuki,Alto,2024.0,2010394.0,Punjab
VEH-004194,Yasmin Raza,31910-0861102-2,LEC-1017,Car,KIA,Picanto,2019.0,4011178.0,Punjab
VEH-004195,Zubair Qureshi,49530-5101391-1,AGR-600,Car,Toyota,Corolla,2018.0,7329492.0,Sindh
VEH-004196,Zubayr Qureshi,49530-5101391-1,HYD-3952,Car,Honda,City,2018.0,4666605.0,Sindh
VEH-004197,Habib Awan,31745-3641036-7,RIR-5633,Car,Suzuki,WagonR,2017.0,3148395.0,Punjab
VEH-004198,Habib Awan,31745-3641036-7,LEA-5043,Car,Suzuki,Alto,2016.0,1867658.0,Punjab
VEH-004199,Sohail Aslam,34331-0592925-5,SLK-8077,Car,Hyundai,Elantra,2015.0,6764339.0,Punjab
VEH-004200,Sohail Aslam,34331-0592925-5,MLT-2740,SUV,Hyundai,Tucson,,8387799.0,Punjab
VEH-004201,Sohail Aslam,34331-0592925-5,LED-6568,Car,Suzuki,WagonR,2017.0,2216120.0,Punjab
VEH-004202,Ehsan Memon,30435-9327946-5,MLT-9596,Car,Honda,City,2019.0,4864354.0,Punjab
VEH-004203,Ehsan Memon,30435-9327946-5,RIA-7592,Car,Mercedes,C-Class,2017.0,23557521.0,Punjab
VEH-004204,Kamran Gondal,39753-1615637-7,BWP-1891,Motorcycle,Honda,CD-70,2019.0,123927.0,Punjab
VEH-004205,Kamran Gondal,39753-1615637-7,RIA-2080,Car,Honda,Civic,2025.0,6226005.0,Punjab
VEH-004206,Farah Memon,63571-9705443-0,ISB-8876,Car,Honda,Civic,2020.0,7877041.0,Islamabad
VEH-004207,Farah Memon,63571-9705443-0,ISB-8060,Motorcycle,Honda,CD-70,2019.0,111042.0,Islamabad
VEH-004208,Husain Tahir,45042-2396352-3,AKD-5594,Car,Suzuki,Alto,2016.0,2218683.0,Sindh
VEH-004209,Saima Afridi,39325-9136286-6,RIR-5974,Car,Honda,City,2022.0,5557265.0,Punjab
VEH-004210,Saima Afridi,39325-9136286-6,LEA-2709,Car,Suzuki,Swift,2015.0,3948317.0,Punjab
VEH-004211,Maheen Hussain,40853-3659369-4,KHI-1112,Car,BMW,3 Series,2025.0,26402125.0,Sindh
VEH-004212,Riffat Raza,41734-0206348-0,KHI-2190,Motorcycle,Honda,CD-70,2019.0,153934.0,Sindh
VEH-004213,Riffat Raza,41734-0206348-0,AKD-2033,Car,Honda,City,2022.0,4840616.0,Sindh
VEH-004214,Samina Khan,46446-3974754-8,KHI-2490,Car,Suzuki,Alto,2024.0,2310508.0,Sindh
VEH-004215,Samina Khan,46446-3974754-8,SKP-4240,Car,Toyota,Corolla,2019.0,7104705.0,Sindh
VEH-004216,Hina Minhas,,MLT-9653,Car,Mercedes,C-Class,2016.0,28348344.0,Punjab
VEH-004217,Hina Minhas,37736-1311188-6,SLK-4010,SUV,Toyota,Land Cruiser,2023.0,51390517.0,Punjab
VEH-004218,Husain Bhatti,39086-7123412-3,BWP-2600,Car,Honda,City,2022.0,5227950.0,Punjab
VEH-004219,Hossein Bhatti,,RIR-698,Car,Suzuki,WagonR,2021.0,2268083.0,Punjab
VEH-004220,Ferhan Junejo,47540-2861251-5,HYD-7698,Car,Suzuki,Swift,2015.0,3067514.0,Sindh
VEH-004221,Salman Aslam,45776-8222889-9,SKP-271,Car,Suzuki,Alto,2015.0,1867565.0,Sindh
VEH-004222,,35846-4798378-6,MLT-1166,Car,Honda,Civic,2016.0,8390365.0,Punjab
VEH-004223,Hamza Gondal,39394-2537687-9,SLK-2380,SUV,Toyota,Land Cruiser,2015.0,41338145.0,Punjab
VEH-004224,Nasreen Shaikh,75266-1829498-4,AJK-2525,Car,Mercedes,C-Class,2018.0,,AJK
VEH-004225,Nasreen Shaikh,75266-1829498-4,MZF-1139,SUV,Toyota,Fortuner,2021.0,16316959.0,AJK
VEH-004226,Pervaiz Qureshi,37562-9136519-5,LED-9143,Car,Suzuki,Swift,2019.0,3549573.0,Punjab
VEH-004227,Rabia Ahmed,40200-8863495-8,MRP-9454,Car,Toyota,Corolla,2025.0,4814157.0,Sindh
VEH-004228,Aneela Chaudhry,31432-1058331-4,RIR-812,SUV,KIA,Sportage,2022.0,,Punjab
VEH-004229,Aneela Chaudhry,31432-1058331-4,LEA-3417,Car,Suzuki,WagonR,2022.0,2480174.0,Punjab
VEH-004230,Aneela Chaudhry,31432-1058331-4,MLT-6211,Car,Suzuki,Alto,2020.0,2120199.0,Punjab
VEH-004231,Madiha Sheikh,38399-6403989-4,MLT-5170,SUV,Toyota,Fortuner,2017.0,16208426.0,Punjab
VEH-004232,,30648-5455586-1,RIA-2084,Car,Suzuki,Cultus,2015.0,3252057.0,Punjab
VEH-004233,Mushtaq Siddiqui,30648-5455586-1,LEB-4063,Car,Suzuki,WagonR,2022.0,2426258.0,Punjab
VEH-004234,Saeed Chandio,34554-5795822-1,GRW-5181,Car,Toyota,Yaris,2024.0,,Punjab
VEH-004235,Adnan Hussain,39965-2965160-1,MLT-9057,Car,Honda,City,2022.0,5460204.0,Punjab
VEH-004236,Noor Yousafzai,15131-5292110-2,PSH-5011,Car,Suzuki,Alto,2024.0,2493736.0,KPK
VEH-004237,Rubina Gill,32558-5313714-0,BWP-3895,Car,Mercedes,C-Class,,25510232.0,Punjab
VEH-004238,Rubina Gill,32558-5313714-0,LEC-7347,Car,Audi,A4,2023.0,19831966.0,Punjab
VEH-004239,Rubina Gill,32558-5313714-0,LEA-4748,SUV,KIA,Sportage,2023.0,10216926.0,Punjab
VEH-004240,Atif Virk,67177-2783436-9,ISB-3011,Car,Honda,City,2017.0,4077302.0,Islamabad
VEH-004241,Mansoor Shaikh,35440-1971787-5,RIR-4138,Motorcycle,Yamaha,YBR-125,2024.0,270633.0,Punjab
VEH-004242,Wardah Cheema,33388-9534092-0,GRW-6323,Car,Suzuki,Cultus,2019.0,3056000.0,Punjab
VEH-004243,Zubair Afridi,19757-0924750-5,B-4665,Car,Suzuki,Alto,2022.0,2586429.0,KPK
VEH-004244,Zeeshan Afridi,35514-3381012-5,SRG-9164,Car,Suzuki,Swift,2022.0,4193797.0,Punjab
VEH-004245,Zeeshan Afridi,35514-3381012-5,BWP-2878,Motorcycle,Honda,CD-70,2015.0,135177.0,Punjab
VEH-004246,Zeeshan Afridi,35514-3381012-5,LEB-4344,Car,Audi,A4,2021.0,22069482.0,Punjab
VEH-004247,Zeeshan Gill,38611-4238888-9,FSD-4342,Motorcycle,Honda,CD-70,2020.0,119351.0,Punjab
VEH-004248,Madiha Bugti,45032-3817481-6,AGR-300,Car,Toyota,Yaris,2015.0,4346593.0,Sindh
VEH-004249,Madiha Bugti,45032-3817481-6,SKP-279,Car,Suzuki,WagonR,2025.0,2765143.0,Sindh
VEH-004250,Faisal Niazi,44378-2276282-5,AKD-4459,Car,Suzuki,Swift,2022.0,4063707.0,Sindh
VEH-004251,Saima Bugti,31380-5230010-2,GRW-8267,Car,Suzuki,Alto,2016.0,2386100.0,Punjab
VEH-004252,Naadia Aslam,32219-2561051-8,FSD-6208,SUV,Hyundai,Tucson,2017.0,10708364.0,Punjab
VEH-004253,Nadeea Aslam,32219-2561051-8,FSD-884,Car,Mercedes,C-Class,2015.0,21285025.0,Punjab
VEH-004254,Waheed Khoso,48892-3884195-9,KHI-3516,Motorcycle,Honda,CD-70,,152003.0,Sindh
VEH-004255,Hassan Warraich,58050-7774832-9,QB-840,SUV,KIA,Sportage,2016.0,9224239.0,Balochistan
VEH-004256,Asma Virk,36752-6784585-0,BWP-3868,Car,Suzuki,WagonR,2023.0,,Punjab
VEH-004257,Asma Virk,36752-6784585-0,LEC-1936,Car,Suzuki,Cultus,2021.0,3463913.0,Punjab
VEH-004258,Komal Durrani,47786-7193096-2,AKD-4163,Car,Honda,City,2018.0,4718205.0,Sindh
VEH-004259,Komal Durrani,47786-7193096-2,AGR-8226,Car,Suzuki,Swift,2020.0,3325532.0,Sindh
VEH-004260,Nadeem Randhawa,12880-5866503-7,MRD-1895,Car,Suzuki,Swift,2023.0,3902196.0,KPK
VEH-004261,Saeed Khattak,34435-4632575-5,RIR-7394,Car,Honda,City,2016.0,4652453.0,Punjab
VEH-004262,Said Khattak,34435-4632575-5,LEC-1018,Car,Toyota,Corolla,2022.0,6511053.0,Punjab
VEH-004263,Aneela Khattak,53725-7975992-2,QTA-1401,Car,KIA,Picanto,2019.0,3791641.0,Balochistan
VEH-004264,Yasir Junejo,38750-2169657-7,LEA-6155,Car,Honda,Civic,2025.0,8257547.0,Punjab
VEH-004265,Ali Abbasi,35260-6492959-1,LEC-2551,Car,KIA,Picanto,2022.0,3087589.0,Punjab
VEH-004266,Zeynab Baig,30331-2355403-8,FSD-6244,SUV,Hyundai,Tucson,2023.0,8528057.0,Punjab
