record_id,business_name,owner_name,cnic,business_type,role,share_percentage,annual_revenue,registration_city
BIZ-001854,Rajput Retail Enterprises,Amir Kayani,38210-9959025-7,Retail,Partner,75.0,42481642.0,Multan
BIZ-001855,Khan Pharmaceutical Enterprises,Shahid Warraich,31206-0946577-9,Pharmaceutical,Owner,60.0,,Sargodha
BIZ-001856,Khan Restaurant Enterprises,Shaheed Warraich,31206-0946577-9,Restaurant,Owner,33.0,498750101.0,Sargodha
BIZ-001857,Sheikh Import/Export Pvt Ltd,Junaid Sheikh,16538-0013509-1,Import/Export,Owner,33.0,4198088.0,Swabi
BIZ-001858,Junejo Import/Export Pvt Ltd,Junaid Sheikh,16538-0013509-1,Import/Export,Owner,75.0,2448706.0,
BIZ-001859,Gill Manufacturing Enterprises,Waqas Sethi,44823-5138316-9,Manufacturing,Director,10.0,309792571.0,
BIZ-001860,Durrani Retail Enterprises,Osman Raza,43759-5667825-5,Retail,Director,20.0,7186179.0,Karachi
BIZ-001861,Rajput Import/Export Pvt Ltd,,35071-0789780-4,Import/Export,Director,50.0,3467741.0,Rawalpindi
BIZ-001862,Tahir Textile Enterprises,,35071-0789780-4,Textile,Director,10.0,,Rawalpindi
BIZ-001863,Tahir Manufacturing Pvt Ltd,Parveen Junejo,35071-0789780-4,Manufacturing,Partner,60.0,4426439.0,Rawalpindi
BIZ-001864,Raza Import/Export Enterprises,Aisha Shah,19312-8396731-0,Import/Export,Owner,51.0,352782293.0,Peshawar
BIZ-001865,Mughal Financial Services Enterprises,Ahmed Sethi,19884-8250492-5,Financial Services,Director,10.0,277638064.0,Peshawar
BIZ-001866,Brohi Retail Enterprises,Tahira Kayani,36569-6654265-0,Retail,Owner,100.0,,Sargodha
BIZ-001867,Khan Wholesale Enterprises,Tahira Kayani,36569-6654265-0,Wholesale,Director,10.0,232132616.0,Sargodha
BIZ-001868,Awan Textile Pvt Ltd,Riffat Iqbal,45814-6838938-2,Textile,Director,0.0,27264094.0,Karachi
BIZ-001869,Gondal Healthcare Enterprises,,45814-6838938-2,Healthcare,Director,25.0,50554742.0,Karachi
BIZ-001870,Tahir E-Commerce Enterprises,Nadeem Brohi,13140-7859450-1,E-Commerce,Owner,100.0,87802811.0,Nowshera
BIZ-001871,Mirza Textile Pvt Ltd,Umar Baig,47846-9433598-3,Textile,Owner,33.0,364888811.0,
BIZ-001872,Khoso Transport Pvt Ltd,Asma Gill,12476-0353167-2,Transport,Partner,100.0,382776801.0,Abbottabad
BIZ-001873,Jamali E-Commerce Pvt Ltd,Lubna Butt,34819-4748159-6,E-Commerce,Owner,51.0,378381300.0,Jhelum
BIZ-001874,Warraich Transport Pvt Ltd,Lubna Butt,34819-4748159-6,Transport,Owner,75.0,295191534.0,Jhelum
BIZ-001875,Rajput Manufacturing Enterprises,Irfan Virk,13428-3126426-7,Manufacturing,Owner,51.0,230883728.0,
BIZ-001876,Gill Real Estate Pvt Ltd,Khaleed Mirza,48724-4888972-9,Real Estate,Partner,100.0,1683810.0,Hyderabad
BIZ-001877,Bugti Transport Pvt Ltd,Yasmin Awan,35133-8151756-0,Transport,Partner,100.0,15657304.0,Rawalpindi
BIZ-001878,Hashmi Healthcare Enterprises,Zainab Rajput,36172-0403107-4,Healthcare,Owner,33.0,10775286.0,Gujrat
BIZ-001879,Iqbal Manufacturing Enterprises,Zaineb Rajput,36172-0403107-4,Manufacturing,Partner,60.0,5778844.0,Gujrat
BIZ-001880,Yousafzai Retail Enterprises,Naveed Tahir,16434-4281539-3,Retail,Owner,75.0,34368007.0,Mingora
BIZ-001881,Awan Retail Enterprises,Naveed Tahir,16434-4281539-3,Retail,Director,10.0,50895611.0,Mingora
BIZ-001882,Chandio Pharmaceutical Pvt Ltd,Sadia Sethi,38888-5905190-0,Pharmaceutical,Owner,,428641789.0,Sialkot
BIZ-001883,Sethi Wholesale Enterprises,Aneela Jatoi,45728-8515468-2,Wholesale,Director,10.0,338309406.0,Mirpur Khas
BIZ-001884,Sheikh Agriculture Enterprises,Aneela Jatoi,45728-8515468-2,Agriculture,Partner,50.0,117274542.0,Mirpur Khas
BIZ-001885,Ahmed Manufacturing Enterprises,Rabia Kayani,36444-7236734-2,Manufacturing,Owner,,59114230.0,Sargodha
BIZ-001886,Qureshi Agriculture Enterprises,Salman Khoso,17712-3541586-5,Agriculture,Owner,60.0,499485626.0,Abbottabad
BIZ-001887,Soomro Financial Services Enterprises,Zafar Warraich,12793-1637141-1,Financial Services,Partner,25.0,447408129.0,Mingora
BIZ-001888,Aslam Restaurant Pvt Ltd,Daniyal Khan,11264-4809889-1,Restaurant,Director,50.0,85470581.0,Kohat
BIZ-001889,Shah Textile Enterprises,Qudsia Virk,46625-4478292-4,Textile,Partner,25.0,15173084.0,Hyderabad
BIZ-001890,Kayani Construction Enterprises,Hina Mughal,34203-0515805-0,Construction,Director,50.0,15027689.0,Lahore
BIZ-001891,Virk Agriculture Enterprises,Hina Mughal,34203-0515805-0,Agriculture,Director,25.0,13619867.0,Lahore
BIZ-001892,Niazi E-Commerce Pvt Ltd,Riffat Bhatti,18090-4510737-0,E-Commerce,Owner,50.0,345828796.0,Nowshera
BIZ-001893,Durrani Wholesale Enterprises,Junaid Abbasi,37008-8294753-9,Wholesale,Owner,60.0,94769204.0,Sargodha
BIZ-001894,Ali Retail Enterprises,Owais Raza,44823-8405606-7,Retail,Director,0.0,389838973.0,Mirpur Khas
BIZ-001895,Jatoi Healthcare Enterprises,Owais Raza,44823-8405606-7,Healthcare,Director,10.0,316011593.0,Mirpur Khas
BIZ-001896,Mengal Pharmaceutical Enterprises,Shoaib Raza,19877-9351626-7,Pharmaceutical,Owner,75.0,409073084.0,Mingora
BIZ-001897,Brohi Healthcare Enterprises,Shoaib Raza,19877-9351626-7,Healthcare,Owner,25.0,125219307.0,Mingora
BIZ-001898,Baig Education Enterprises,Shazia Cheema,30601-4681663-4,Education,Director,0.0,29932067.0,Faisalabad
BIZ-001899,Jamali Construction Enterprises,Shazia Cheema,30601-4681663-4,Construction,Director,10.0,91781472.0,Faisalabad
BIZ-001900,Niazi Education Enterprises,Amir Jamali,34483-0980894-7,Education,Director,20.0,380933395.0,Gujranwala
BIZ-001901,Ali Transport Pvt Ltd,Farhan Cheema,18389-4392046-9,Transport,Owner,33.0,794938.0,Kohat
BIZ-001902,Shaikh Automotive Pvt Ltd,Aneela Rajput,44368-6336745-0,Automotive,Owner,50.0,8911790.0,Karachi
BIZ-001903,Memon Financial Services Enterprises,Aneela Rajput,44368-6336745-0,Financial Services,Partner,51.0,9141199.0,Karachi
BIZ-001904,Ahmed Real Estate Pvt Ltd,Said Shaikh,34404-9574149-5,Real Estate,Owner,60.0,20832044.0,Lahore
BIZ-001905,Brohi Import/Export Pvt Ltd,Rabia Virk,42184-9167798-0,Import/Export,Owner,25.0,70400119.0,Nawabshah
BIZ-001906,Khattak Education Enterprises,Noor Siddiqui,37221-7469337-0,Education,Owner,25.0,97814404.0,Sheikhupura
BIZ-001907,Minhas Import/Export Pvt Ltd,Noor Siddiqui,37221-7469337-0,Import/Export,Partner,75.0,40926412.0,Sheikhupura
BIZ-001908,Randhawa Import/Export Enterprises,Noor Siddiqui,37221-7469337-0,Import/Export,Partner,60.0,30868196.0,Sheikhupura
BIZ-001909,Mengal Manufacturing Enterprises,Umar Chandio,31669-3226054-3,Manufacturing,Partner,33.0,3232092.0,Rahim Yar Khan
BIZ-001910,Baig Pharmaceutical Enterprises,Umar Chandio,31669-3226054-3,Pharmaceutical,Owner,33.0,1517392.0,Rahim Yar Khan
BIZ-001911,Brohi Import/Export Enterprises,,55604-4852127-6,Import/Export,Director,20.0,1328452.0,Gwadar
BIZ-001912,Baloch Restaurant Enterprises,Rasheid Siddiqui,10909-2079272-3,Restaurant,Director,5.0,29169698.0,Mansehra
BIZ-001913,Memon Pharmaceutical Pvt Ltd,Tanveer Qureshi,13006-8263309-3,Pharmaceutical,Director,50.0,18212548.0,Dera Ismail Khan
BIZ-001914,Shaikh IT Services Enterprises,Yasir Rajput,14874-1581408-7,IT Services,Director,5.0,69213138.0,Mingora
BIZ-001915,Butt Manufacturing Pvt Ltd,Iqbal Gondal,44030-9705602-5,Manufacturing,Owner,75.0,104743544.0,Shikarpur
BIZ-001916,Warraich Wholesale Pvt Ltd,Iqbal Gondal,44030-9705602-5,Wholesale,Director,25.0,281853083.0,Shikarpur
BIZ-001917,Cheema Financial Services Enterprises,Durr-e-Shahwar Siddiqui,65856-6180420-6,Financial Services,Partner,25.0,2395685.0,Islamabad
BIZ-001918,Abbasi Pharmaceutical Pvt Ltd,Rabia Ali,16361-5712580-8,Pharmaceutical,Director,10.0,12968466.0,Abbottabad
BIZ-001919,Afridi Retail Pvt Ltd,Rabia Ali,16361-5712580-8,Retail,Director,20.0,14991943.0,Abbottabad
BIZ-001920,Raza Automotive Enterprises,Zenab Shaikh,15736-4325416-2,Automotive,Director,25.0,17630883.0,Peshawar
BIZ-001921,Hashmi Retail Enterprises,Zahid Gill,33086-4806227-9,Retail,Owner,100.0,422775531.0,Multan
BIZ-001922,Abbasi Agriculture Pvt Ltd,Komal Durrani,12769-1999216-4,Agriculture,Director,0.0,45124270.0,Dera Ismail Khan
BIZ-001923,Durrani Financial Services Enterprises,Komal Durrani,12769-1999216-4,Financial Services,Director,10.0,79489514.0,Dera Ismail Khan
BIZ-001924,Laghari Construction Enterprises,Khadija Shaikh,63348-9898860-0,Construction,Director,5.0,411150060.0,Islamabad
BIZ-001925,Kayani Pharmaceutical Pvt Ltd,Humaira Awan,13226-4339298-2,Pharmaceutical,Owner,60.0,328009499.0,Mansehra
BIZ-001926,Aslam Agriculture Pvt Ltd,Fahad Jatoi,41682-4344542-9,Agriculture,Director,,79348623.0,Sukkur
BIZ-001927,Laghari IT Services Enterprises,Fahad Jatoi,41682-4344542-9,IT Services,Director,50.0,20113515.0,Sukkur
BIZ-001928,Khan Automotive Enterprises,Fahad Jatoi,41682-4344542-9,Automotive,Director,25.0,55741053.0,Sukkur
BIZ-001929,Baig Pharmaceutical Enterprises,Liaquat Soomro,,Pharmaceutical,Director,,21747430.0,Dera Ghazi Khan
BIZ-001930,Baig Pharmaceutical Pvt Ltd,Saeid Brohi,19353-1723083-7,Pharmaceutical,Partner,,52753180.0,Swabi
BIZ-001931,Baloch Textile Pvt Ltd,Saeid Brohi,19353-1723083-7,Textile,Owner,60.0,75398832.0,Swabi
BIZ-001932,Warraich Restaurant Enterprises,Saeid Brohi,19353-1723083-7,Restaurant,Partner,60.0,58587782.0,Swabi
BIZ-001933,Brohi Healthcare Enterprises,Talha Jamali,46540-0746957-5,Healthcare,Partner,60.0,272703620.0,Nawabshah
BIZ-001934,Brohi Agriculture Enterprises,,37857-5765074-3,Agriculture,Director,10.0,393429876.0,Bahawalpur
BIZ-001935,Baloch Import/Export Enterprises,Zafar Mughal,37541-3505100-9,Import/Export,Owner,25.0,337116131.0,Lahore
BIZ-001936,Yousafzai Pharmaceutical Pvt Ltd,Nasreen Rajput,43308-9522807-8,Pharmaceutical,Director,5.0,173404723.0,Khairpur
BIZ-001937,Bhatti Healthcare Pvt Ltd,Humaira Brohi,37344-5417252-6,Healthcare,Owner,33.0,166459822.0,Sargodha
BIZ-001938,Chandio Agriculture Enterprises,Hamza Virk,51609-9824986-3,Agriculture,Director,0.0,92821399.0,Chaman
BIZ-001939,Tahir Construction Enterprises,Ali Raza,37429-0500901-1,Construction,Director,10.0,318240436.0,Sheikhupura
BIZ-001940,Butt Healthcare Enterprises,Ghazala Ali,13559-2815606-4,Healthcare,Owner,60.0,16297877.0,Peshawar
BIZ-001941,Randhawa Transport Pvt Ltd,Ghazala Ali,13559-2815606-4,Transport,Partner,51.0,14416910.0,Peshawar
BIZ-001942,Warraich Transport Enterprises,Parveen Chandio,31201-4211544-2,Transport,Owner,60.0,5139662.0,Jhelum
BIZ-001943,Mughal E-Commerce Enterprises,Komal Bugti,59738-1423831-8,E-Commerce,Owner,33.0,495722728.0,
BIZ-001944,Qureshi Education Pvt Ltd,Komal Bugti,59738-1423831-8,Education,Owner,,115252158.0,Quetta
BIZ-001945,Mengal Textile Enterprises,Komal Bugti,59738-1423831-8,Textile,Owner,33.0,112080414.0,Quetta
BIZ-001946,Niazi Manufacturing Pvt Ltd,Aneela Chaudhry,38303-1345341-6,Manufacturing,Owner,60.0,3657074.0,Gujranwala
BIZ-001947,Virk IT Services Pvt Ltd,Ghazala Bugti,57786-9863828-2,IT Services,Director,10.0,65129932.0,Quetta
BIZ-001948,Qureshi Construction Enterprises,Ghazala Bugti,57786-9863828-2,Construction,Owner,60.0,76852583.0,Quetta
BIZ-001949,Gondal Wholesale Pvt Ltd,Noman Sethi,14413-4375347-5,Wholesale,Owner,25.0,27069487.0,Mardan
BIZ-001950,Ali IT Services Enterprises,Aysha Ahmed,48504-3390357-6,IT Services,Owner,51.0,96854799.0,Khairpur
BIZ-001951,Ahmed Agriculture Pvt Ltd,Zainab Ahmed,39205-1627690-6,Agriculture,Director,25.0,88250734.0,Rawalpindi
BIZ-001952,Niazi Pharmaceutical Enterprises,Sohail Mirza,16867-9548607-7,Pharmaceutical,Owner,50.0,392325065.0,Dera Ismail Khan
BIZ-001953,Chaudhry Automotive Enterprises,Sohail Mirza,16867-9548607-7,Automotive,Owner,25.0,278096208.0,Dera Ismail Khan
BIZ-001954,Sheikh Import/Export Enterprises,Umair Baig,10218-4478525-9,Import/Export,Owner,25.0,58007300.0,Peshawar
BIZ-001955,Sheikh Agriculture Enterprises,Umair Baig,10218-4478525-9,Agriculture,Owner,25.0,26993655.0,Peshawar
BIZ-001956,Sheikh Textile Pvt Ltd,Shazia Niazi,31038-9807972-6,Textile,Partner,25.0,,Sargodha
BIZ-001957,Minhas Wholesale Enterprises,Shazia Niazi,31038-9807972-6,Wholesale,Owner,33.0,15766673.0,Sargodha
BIZ-001958,Soomro Retail Enterprises,Zeeshan Qureshi,49471-4834428-3,Retail,Partner,25.0,177037513.0,Karachi
BIZ-001959,Abbasi Restaurant Pvt Ltd,Zeeshan Qureshi,49471-4834428-3,Restaurant,Director,5.0,,Karachi
BIZ-001960,Chaudhry Financial Services Enterprises,Qudsia Virk,16781-9594414-8,Financial Services,Director,50.0,2732043.0,Nowshera
BIZ-001961,Virk E-Commerce Enterprises,Farzana Bugti,45927-2084442-2,E-Commerce,Partner,51.0,2948156.0,
BIZ-001962,Raza Pharmaceutical Enterprises,Farzana Bugti,45927-2084442-2,Pharmaceutical,Owner,,18223868.0,
BIZ-001963,Chaudhry Real Estate Pvt Ltd,Farzana Bugti,45927-2084442-2,Real Estate,Owner,25.0,2031120.0,Jacobabad
BIZ-001964,Niazi Retail Enterprises,Lubna Shaikh,42607-0322237-6,Retail,Owner,33.0,15761677.0,Jacobabad
BIZ-001965,Rajput Agriculture Pvt Ltd,Meriam Kayani,44324-2266559-8,Agriculture,Partner,60.0,465870058.0,Nawabshah
BIZ-001966,Qureshi Textile Enterprises,Rasheed Khan,79982-1756051-7,Textile,Director,5.0,27746846.0,Muzaffarabad
BIZ-001967,Baig Textile Enterprises,Rasheid Khan,79982-1756051-7,Textile,Owner,33.0,68599144.0,Muzaffarabad
BIZ-001968,Mirza Restaurant Enterprises,Waseem Sheikh,36030-7938021-5,Restaurant,Owner,51.0,3412468.0,Sahiwal
BIZ-001969,Raza Restaurant Pvt Ltd,,,Restaurant,Owner,33.0,427538967.0,Rahim Yar Khan
BIZ-001970,Warraich Import/Export Enterprises,,67849-3531915-1,Import/Export,Director,25.0,21531191.0,
BIZ-001971,Memon Pharmaceutical Enterprises,Rasheid Gondal,47398-6603458-9,Pharmaceutical,Owner,100.0,39983536.0,Larkana
BIZ-001972,Bugti Textile Enterprises,Zeeshan Minhas,32229-2099262-5,Textile,Owner,75.0,25800685.0,Sahiwal
BIZ-001973,Brohi Construction Pvt Ltd,Zeeshan Minhas,32229-2099262-5,Construction,Director,0.0,79709990.0,Sahiwal
BIZ-001974,Awan Retail Enterprises,Sadia Durrani,38907-2577658-4,Retail,Director,0.0,67709853.0,Sahiwal
BIZ-001975,Niazi Real Estate Enterprises,Noman Junejo,38678-4926322-5,Real Estate,Owner,100.0,78260770.0,Lahore
BIZ-001976,Ahmed Real Estate Pvt Ltd,Noman Junejo,38678-4926322-5,Real Estate,Director,0.0,53366318.0,Lahore
BIZ-001977,Gill Financial Services Enterprises,Pervaiz Malik,37326-8281405-9,Financial Services,Owner,60.0,3728690.0,Multan
BIZ-001978,Shaikh Automotive Enterprises,Asma Niazi,35287-1482267-0,Automotive,Director,0.0,160110160.0,Rawalpindi
BIZ-001979,Randhawa Retail Enterprises,Asma Niazi,35287-1482267-0,Retail,Owner,33.0,223603641.0,Rawalpindi
BIZ-001980,Virk E-Commerce Enterprises,Asma Niazi,35287-1482267-0,E-Commerce,Owner,60.0,,Rawalpindi
BIZ-001981,Raza Education Enterprises,Nadia Sethi,49179-9854631-2,Education,Director,50.0,36080834.0,Mirpur Khas
BIZ-001982,Cheema Transport Enterprises,Qudsia Chandio,44115-1911540-0,Transport,Owner,50.0,178626967.0,Shikarpur
BIZ-001983,Minhas Pharmaceutical Pvt Ltd,Nighat Ahmed,41138-2264617-6,Pharmaceutical,Partner,50.0,3172039.0,Jacobabad
BIZ-001984,Jatoi Healthcare Pvt Ltd,Saima Shah,69414-0628022-4,Healthcare,Owner,75.0,365400779.0,Islamabad
BIZ-001985,Bhatti Retail Enterprises,Saima Shah,69414-0628022-4,Retail,Partner,51.0,412456727.0,Islamabad
BIZ-001986,Jatoi Financial Services Pvt Ltd,Naila Junejo,36419-0002653-2,Financial Services,Owner,60.0,5707349.0,Rahim Yar Khan
BIZ-001987,Gill Automotive Enterprises,Rizwan Sheikh,44892-9977745-3,Automotive,Partner,25.0,379868439.0,Karachi
BIZ-001988,Malik Education Enterprises,Munsoor Baloch,33477-5878181-5,Education,Owner,51.0,18826087.0,Rahim Yar Khan
BIZ-001989,Tahir Education Pvt Ltd,Aysha Tahir,63877-1855641-6,Education,Owner,25.0,98910764.0,Islamabad
BIZ-001990,Bhatti Textile Pvt Ltd,Ayesha Tahir,63877-1855641-6,Textile,Owner,51.0,68628301.0,Islamabad
BIZ-001991,Sethi IT Services Pvt Ltd,Aisha Tahir,63877-1855641-6,IT Services,Owner,25.0,,Islamabad
BIZ-001992,Raza Agriculture Enterprises,Farhaan Khattak,11791-2616855-5,Agriculture,Owner,100.0,234004982.0,Mingora
BIZ-001993,Shah Healthcare Enterprises,Farhan Khattak,11791-2616855-5,Healthcare,Owner,51.0,281480342.0,Mingora
BIZ-001994,Khan Pharmaceutical Enterprises,Furhan Khattak,11791-2616855-5,Pharmaceutical,Partner,60.0,455620859.0,Mingora
BIZ-001995,Abbasi Healthcare Enterprises,Riffat Aslam,54891-1117768-8,Healthcare,Owner,33.0,79424252.0,Hub
BIZ-001996,Qureshi Wholesale Enterprises,Rafiq Aslam,40657-9626896-1,Wholesale,Director,10.0,1323715.0,Hyderabad
BIZ-001997,Hussain E-Commerce Enterprises,Bushra Ahmed,40867-0077053-2,E-Commerce,Partner,50.0,,Jacobabad
BIZ-001998,Ahmed Wholesale Enterprises,Javed Brohi,47049-8246684-9,Wholesale,Owner,51.0,91623519.0,Karachi
BIZ-001999,Awan Retail Pvt Ltd,Fathima Raza,12804-1105139-8,Retail,Owner,33.0,77285555.0,
BIZ-002000,Tahir Healthcare Pvt Ltd,Fathima Raza,12804-1105139-8,Healthcare,Partner,25.0,26335460.0,Nowshera
BIZ-002001,Virk Education Pvt Ltd,Faisal Hussain,11018-6114195-1,Education,Owner,33.0,326432965.0,Peshawar
BIZ-002002,Sethi E-Commerce Enterprises,Shaheed Laghari,31908-5631088-3,E-Commerce,Director,0.0,15043897.0,Dera Ghazi Khan
BIZ-002003,Junejo Restaurant Enterprises,Shahid Laghari,31908-5631088-3,Restaurant,Owner,75.0,86019937.0,Dera Ghazi Khan
BIZ-002004,Awan Import/Export Enterprises,Nadia Aslam,33917-2413153-4,Import/Export,Director,25.0,407564483.0,Jhelum
BIZ-002005,Ahmed Healthcare Enterprises,Naadia Aslam,33917-2413153-4,Healthcare,Director,,476517151.0,Jhelum
BIZ-002006,Raza Automotive Pvt Ltd,Shoaib Durrani,34951-3040893-5,Automotive,Owner,100.0,287066932.0,
BIZ-002007,Kayani Agriculture Pvt Ltd,Umar Shah,61951-3852021-5,Agriculture,Partner,75.0,67618924.0,Islamabad
BIZ-002008,Malik Real Estate Enterprises,Umar Niazi,34743-2183498-3,Real Estate,Owner,100.0,24704410.0,
BIZ-002009,Durrani Transport Enterprises,Ehsan Iqbal,36174-6207609-3,Transport,Partner,60.0,64231822.0,Jhelum
BIZ-002010,Mengal Construction Enterprises,Umar Mirza,39858-7527493-3,Construction,Owner,25.0,192949384.0,Bahawalpur
BIZ-002011,Ahmed E-Commerce Pvt Ltd,Umar Mirza,39858-7527493-3,E-Commerce,Owner,51.0,306486157.0,Bahawalpur
BIZ-002012,Kayani Education Enterprises,Sadia Bugti,11069-7398643-4,Education,Owner,75.0,4245830.0,Swabi
BIZ-002013,Shaikh Construction Pvt Ltd,Khaleed Cheema,44044-6244549-1,Construction,Director,5.0,12620547.0,Larkana
BIZ-002014,Cheema Import/Export Enterprises,Liaquat Hussain,32635-3449851-1,Import/Export,Owner,50.0,2740694.0,Sahiwal
BIZ-002015,Yousafzai Automotive Pvt Ltd,Noman Hashmi,35935-3470362-5,Automotive,Partner,50.0,77039977.0,Faisalabad
BIZ-002016,Gondal IT Services Enterprises,Naveed Shah,17082-1084570-3,IT Services,Partner,50.0,65945947.0,Peshawar
BIZ-002017,Yousafzai Retail Enterprises,Naveed Shah,17082-1084570-3,Retail,Partner,25.0,12778886.0,
BIZ-002018,Khoso Restaurant Enterprises,Amna Sheikh,39533-7706555-8,Restaurant,Director,20.0,403639506.0,Lahore
BIZ-002019,Tahir Education Pvt Ltd,Nighat Iqbal,34121-8476056-2,Education,Owner,75.0,76476535.0,Dera Ghazi Khan
BIZ-002020,Rajput Pharmaceutical Enterprises,Nighat Iqbal,34121-8476056-2,Pharmaceutical,Owner,75.0,23698056.0,Dera Ghazi Khan
BIZ-002021,Durrani Retail Pvt Ltd,Ayesha Malik,31912-2150113-0,Retail,Owner,33.0,13755479.0,Jhelum
BIZ-002022,Bhatti Transport Pvt Ltd,Ayesha Malik,31912-2150113-0,Transport,Partner,75.0,11863450.0,
BIZ-002023,Shaikh Wholesale Enterprises,Ayesha Malik,31912-2150113-0,Wholesale,Director,0.0,2540288.0,Jhelum
BIZ-002024,Awan Transport Enterprises,Waqas Hussain,14489-2056139-9,Transport,Owner,33.0,79517415.0,Swabi
BIZ-002025,Memon Financial Services Enterprises,Saima Jamali,48168-5122981-2,Financial Services,Owner,50.0,450837953.0,Larkana
BIZ-002026,Virk Retail Pvt Ltd,Shaheed Awan,32276-2150575-5,Retail,Director,20.0,343339092.0,Lahore
BIZ-002027,Abbasi Import/Export Enterprises,Hina Sheikh,79894-3519552-6,Import/Export,Partner,33.0,223696846.0,Muzaffarabad
BIZ-002028,Ahmed Pharmaceutical Enterprises,Zubair Tahir,33279-4736057-5,Pharmaceutical,Partner,,27777937.0,Rawalpindi
BIZ-002029,Sheikh Import/Export Pvt Ltd,Zubaida Hussain,15558-6012289-4,Import/Export,Partner,,121234423.0,Peshawar
BIZ-002030,Mengal Financial Services Pvt Ltd,Noor Khan,46121-1709214-0,Financial Services,Director,20.0,20250094.0,Hyderabad
BIZ-002031,Khan Agriculture Enterprises,Lubna Mengal,40971-8409586-4,Agriculture,Director,50.0,454200919.0,Larkana
BIZ-002032,Jatoi Restaurant Enterprises,Saeid Ahmed,46309-5947110-5,Restaurant,Owner,33.0,23327214.0,Khairpur
BIZ-002033,Hashmi Pharmaceutical Pvt Ltd,Mariam Ali,36974-9870576-0,Pharmaceutical,Partner,50.0,449036683.0,Lahore
BIZ-002034,Khoso Import/Export Enterprises,Tahira Hussain,67890-6111390-4,Import/Export,Director,0.0,11085011.0,Islamabad
BIZ-002035,Bugti Retail Enterprises,Asad Gill,40046-6599780-3,Retail,Director,50.0,44551765.0,Karachi
BIZ-002036,Afridi Financial Services Pvt Ltd,Asad Gill,40046-6599780-3,Financial Services,Owner,60.0,76968422.0,Karachi
BIZ-002037,Awan E-Commerce Enterprises,Asad Gill,40046-6599780-3,E-Commerce,Partner,33.0,61542679.0,Karachi
BIZ-002038,Baloch Manufacturing Pvt Ltd,Humaira Gondal,31781-8636147-0,Manufacturing,Partner,75.0,38295003.0,
BIZ-002039,Niazi Transport Enterprises,Humaira Gondal,31781-8636147-0,Transport,Director,20.0,33119767.0,Sheikhupura
BIZ-002040,Raza Agriculture Pvt Ltd,Naadia Laghari,47898-3311307-0,Agriculture,Owner,25.0,5167044.0,Karachi
BIZ-002041,Soomro Healthcare Enterprises,Tahir Shah,61233-2961199-1,Healthcare,Owner,100.0,5176569.0,Islamabad
BIZ-002042,Ahmed Restaurant Enterprises,Tahir Shah,61233-2961199-1,Restaurant,Partner,51.0,10640607.0,Islamabad
BIZ-002043,Aslam Manufacturing Enterprises,Nadia Khan,56262-4537725-4,Manufacturing,Owner,33.0,7505798.0,Quetta
BIZ-002044,Jamali Restaurant Enterprises,Nadia Khan,56262-4537725-4,Restaurant,Owner,50.0,13881620.0,Quetta
BIZ-002045,Butt Wholesale Enterprises,Tahir Malik,69954-4767127-1,Wholesale,Partner,25.0,111108346.0,Islamabad
BIZ-002046,Mirza Restaurant Enterprises,Farzana Ali,56941-3340322-0,Restaurant,Director,20.0,87198451.0,Zhob
BIZ-002047,Baloch Textile Enterprises,Waheed Virk,36638-3444063-9,Textile,Partner,25.0,256054913.0,Lahore
BIZ-002048,Tahir Wholesale Pvt Ltd,Waheed Virk,36638-3444063-9,Wholesale,Owner,33.0,394413085.0,Lahore
