record_id,account_holder,cnic,monthly_transactions,avg_balance,bank_name,account_type
BANK-007917,,36128-1912964-4,7.0,136293.0,Faysal Bank,Current
BANK-007918,Saima Hussain,36128-1912964-4,16.0,130666.0,Bank Al Habib,Business
BANK-007919,Tahira Bhatti,31279-9740394-4,41.0,618380.0,National Bank,Business
BANK-007920,Tahira Bhatti,31279-9740394-4,63.0,1246842.0,Faysal Bank,Current
BANK-007921,Adnan Tahir,52932-6429084-3,30.0,82324.0,United Bank,Savings
BANK-007922,Qudsia Virk,16781-9594414-8,70.0,823212.0,Askari Bank,Business
BANK-007923,Yasmin Hussain,46959-4320407-2,29.0,80570.0,MCB Bank,Savings
BANK-007924,Yasmin Hussain,46959-4320407-2,17.0,111811.0,Meezan Bank,Savings
BANK-007925,Munsoor Sethi,37464-8719156-7,6.0,25810.0,Meezan Bank,Savings
BANK-007926,Rubina Aslam,,117.0,14398490.0,Habib Bank,Savings
BANK-007927,Rubina Aslam,16266-0169383-6,66.0,12883343.0,JS Bank,Current
BANK-007928,Rubina Aslam,16266-0169383-6,85.0,6278077.0,MCB Bank,Savings
BANK-007929,Rubina Aslam,16266-0169383-6,110.0,4698528.0,JS Bank,Current
BANK-007930,Zafar Jamali,36678-5484438-1,49.0,944257.0,Bank of Punjab,Savings
BANK-007931,Lubna Shaikh,42607-0322237-6,49.0,470109.0,Askari Bank,Savings
BANK-007932,Lubna Shaikh,42607-0322237-6,18.0,884579.0,Bank Al Habib,Savings
BANK-007933,Lubna Shaikh,42607-0322237-6,53.0,1628711.0,MCB Bank,Business
BANK-007934,Rafiq Shah,35875-4000407-3,28.0,1773411.0,Bank of Punjab,Business
BANK-007935,Ghulam Sethi,38102-5661601-5,24.0,14445.0,Soneri Bank,Business
BANK-007936,Meriam Kayani,44324-2266559-8,122.0,48156614.0,Meezan Bank,Current
BANK-007937,Maryam Kayani,44324-2266559-8,184.0,54865404.0,Bank of Punjab,Current
BANK-007938,,44324-2266559-8,381.0,88449675.0,Faysal Bank,Savings
BANK-007939,Rasheid Khan,79982-1756051-7,181.0,12434023.0,Askari Bank,Savings
BANK-007940,Rasheid Khan,79982-1756051-7,127.0,11054559.0,Faysal Bank,Savings
BANK-007941,Rashid Khan,79982-1756051-7,97.0,10361871.0,Meezan Bank,Business
BANK-007942,Durr-e-Shahwar Bugti,33996-3840208-0,76.0,1155423.0,United Bank,Savings
BANK-007943,Asad Khoso,,39.0,75831.0,Bank Al Habib,Current
BANK-007944,Asad Khoso,37297-2662603-1,,1296038.0,JS Bank,Savings
BANK-007945,Asad Khoso,37297-2662603-1,58.0,722809.0,Soneri Bank,Current
BANK-007946,Waseem Sheikh,36030-7938021-5,4.0,159917.0,Faysal Bank,Savings
BANK-007947,Waseem Sheikh,36030-7938021-5,3.0,156506.0,Standard Chartered,Savings
BANK-007948,Daniyal Sheikh,40021-9299860-1,2.0,49776.0,United Bank,Savings
BANK-007949,Zahid Rajput,34180-6463406-1,220.0,77920234.0,Bank Alfalah,Current
BANK-007950,Allee Bhatti,67849-3531915-1,145.0,10655605.0,JS Bank,Savings
BANK-007951,Yasir Baloch,18115-9398501-9,15.0,,Meezan Bank,Current
BANK-007952,Danish Chaudhry,45506-3565385-3,83.0,6239335.0,National Bank,Savings
BANK-007953,Danish Chaudhry,45506-3565385-3,200.0,5027378.0,MCB Bank,Savings
BANK-007954,Danish Chaudhry,45506-3565385-3,149.0,625732.0,JS Bank,Current
BANK-007955,Rashid Gondal,47398-6603458-9,65.0,8961656.0,JS Bank,Savings
BANK-007956,Rasheid Gondal,47398-6603458-9,166.0,,Soneri Bank,Current
BANK-007957,Rasheed Gondal,47398-6603458-9,74.0,3107829.0,Bank of Punjab,Business
BANK-007958,Tanzeela Gill,38995-9578993-2,8.0,132352.0,Bank Al Habib,Business
BANK-007959,Bilal Ali,17804-4900269-9,11.0,1594077.0,National Bank,Business
BANK-007960,Bilal Ali,17804-4900269-9,60.0,1186176.0,Bank Alfalah,Savings
BANK-007961,Zeeshan Minhas,32229-2099262-5,34.0,1948192.0,Bank Alfalah,Current
BANK-007962,Waqas Iqbal,42485-8575299-1,8.0,138308.0,Faysal Bank,Savings
BANK-007963,Lubna Randhawa,16798-3605543-0,14.0,87032.0,Standard Chartered,Business
BANK-007964,Javed Baloch,33328-7759278-5,157.0,92910995.0,Soneri Bank,Savings
BANK-007965,Javed Baloch,33328-7759278-5,,29837274.0,JS Bank,Savings
BANK-007966,Javed Baloch,33328-7759278-5,323.0,54495980.0,Askari Bank,Business
BANK-007967,Amna Junejo,30247-4640413-4,177.0,14338260.0,Bank Al Habib,Current
BANK-007968,Amna Junejo,30247-4640413-4,166.0,5981051.0,Meezan Bank,Current
BANK-007969,Basit Malik,12527-7080482-7,20.0,166031.0,Standard Chartered,Current
BANK-007970,Pervaiz Virk,36879-0312670-1,21.0,134448.0,Habib Bank,Current
BANK-007971,Pervaiz Virk,36879-0312670-1,29.0,14702.0,Standard Chartered,Current
BANK-007972,Pervaiz Virk,36879-0312670-1,13.0,78656.0,Habib Bank,Current
BANK-007973,,38907-2577658-4,154.0,3228277.0,Standard Chartered,Savings
BANK-007974,Tarik Mengal,35258-0377285-1,50.0,77038.0,Faysal Bank,Savings
BANK-007975,Hassan Virk,41691-6551021-9,69.0,706655.0,Bank Al Habib,Savings
BANK-007976,Hassan Virk,41691-6551021-9,60.0,1835684.0,Askari Bank,Current
BANK-007977,,16858-7555592-3,186.0,4565406.0,Bank of Punjab,Current
BANK-007978,Iram Iqbal,19561-4898568-8,23.0,51426.0,Habib Bank,Current
BANK-007979,Farhan Malik,32641-5846636-9,198.0,7354626.0,National Bank,Savings
BANK-007980,Ferhan Malik,32641-5846636-9,84.0,14383882.0,Meezan Bank,Business
BANK-007981,Lubna Mengal,40161-7763750-6,57.0,1011136.0,National Bank,Current
BANK-007982,Lubna Mengal,40161-7763750-6,55.0,1265213.0,Askari Bank,Business
BANK-007983,Lubna Mengal,40161-7763750-6,33.0,191587.0,National Bank,Current
BANK-007984,Rafiq Brohi,31670-9047298-3,52.0,874217.0,MCB Bank,Business
BANK-007985,Rafiq Brohi,,48.0,730875.0,Summit Bank,Savings
BANK-007986,Asma Hussain,12954-4935236-2,29.0,158067.0,MCB Bank,Savings
BANK-007987,Shazia Abbasi,40529-6534047-6,42.0,1666197.0,Habib Bank,Savings
BANK-007988,Rubina Randhawa,30962-7311283-4,24.0,723831.0,MCB Bank,Business
BANK-007989,Rubina Randhawa,30962-7311283-4,48.0,341038.0,MCB Bank,Savings
BANK-007990,Maheen Khan,30042-0424603-2,42.0,1659092.0,Meezan Bank,Business
BANK-007991,Durr-e-Shahwar Soomro,31952-5509451-8,120.0,11731961.0,Soneri Bank,Current
BANK-007992,Durr-e-Shahwar Soomro,31952-5509451-8,94.0,2416518.0,Meezan Bank,Savings
BANK-007993,Durr-e-Shahwar Soomro,31952-5509451-8,128.0,11130080.0,Soneri Bank,Savings
BANK-007994,Bushra Soomro,46989-8648860-8,,112274.0,Summit Bank,Current
BANK-007995,Bushra Soomro,46989-8648860-8,,62062.0,United Bank,Savings
BANK-007996,Rabia Rajput,45883-2743102-2,389.0,90726352.0,Habib Bank,Savings
BANK-007997,Shazia Tahir,33998-7279607-0,68.0,2525037.0,Standard Chartered,Business
BANK-007998,Shazia Tahir,33998-7279607-0,135.0,1054120.0,Allied Bank,Business
BANK-007999,Durr-e-Shahwar Sethi,40205-8388765-0,37.0,282753.0,Askari Bank,Savings
BANK-008000,Daniyal Afridi,36644-4970826-3,3.0,85030.0,Summit Bank,Current
BANK-008001,Yasir Randhawa,37403-3589792-3,20.0,50404.0,Askari Bank,Savings
BANK-008002,Shoaib Aslam,35228-0444897-3,48.0,,Askari Bank,Current
BANK-008003,Imran Mughal,31632-3193407-3,,105554.0,Meezan Bank,Business
BANK-008004,Yasir Brohi,34560-5237890-1,330.0,84734163.0,Meezan Bank,Business
BANK-008005,Yasir Brohi,34560-5237890-1,52.0,83338861.0,Bank Al Habib,Savings
BANK-008006,Yasir Brohi,34560-5237890-1,426.0,70847341.0,National Bank,Savings
BANK-008007,Yasir Brohi,34560-5237890-1,396.0,45383586.0,National Bank,Savings
BANK-008008,,45411-7902170-2,385.0,49068013.0,Habib Bank,Business
BANK-008009,Yasir Gill,35718-8472574-7,89.0,14769211.0,United Bank,Savings
BANK-008010,Yasir Gill,35718-8472574-7,372.0,50629095.0,Meezan Bank,Business
BANK-008011,Yasir Gill,35718-8472574-7,292.0,14675192.0,Summit Bank,Savings
BANK-008012,,42856-6280499-8,6.0,160990.0,MCB Bank,Current
BANK-008013,Waheed Qureshi,41196-7949073-1,12.0,998866.0,Askari Bank,Savings
BANK-008014,Jaweria Raza,19847-7147218-2,89.0,7931451.0,Askari Bank,Savings
BANK-008015,Tanveer Malik,43311-7250766-9,107.0,12571732.0,National Bank,Savings
BANK-008016,Tanveer Malik,43311-7250766-9,91.0,14744673.0,JS Bank,Current
BANK-008017,Iqbal Jamali,54666-8074088-7,7.0,153970.0,Summit Bank,Savings
BANK-008018,Iqbal Jamali,54666-8074088-7,2.0,17312.0,Soneri Bank,Business
BANK-008019,Kashif Hashmi,31176-8402005-1,13.0,583091.0,MCB Bank,Business
BANK-008020,Yasmin Sheikh,64074-6893575-4,69.0,166849.0,JS Bank,Savings
BANK-008021,Noman Junejo,38678-4926322-5,77.0,10386784.0,Habib Bank,Savings
BANK-008022,Noman Junejo,38678-4926322-5,,12655791.0,Askari Bank,Savings
BANK-008023,Noman Junejo,38678-4926322-5,63.0,763168.0,Bank of Punjab,Current
BANK-008024,Ghulam Khoso,43028-6039247-5,16.0,407998.0,JS Bank,Business
BANK-008025,Hassaan Gill,17017-2518485-7,28.0,100427.0,Meezan Bank,Current
BANK-008026,Farzana Hussain,42583-6520640-8,22.0,151979.0,Habib Bank,Savings
BANK-008027,Farzana Hussain,42583-6520640-8,21.0,148340.0,United Bank,Savings
BANK-008028,Farzana Hussain,42583-6520640-8,14.0,109694.0,Meezan Bank,Savings
BANK-008029,Asma Niazi,35287-1482267-0,161.0,7883073.0,Soneri Bank,Business
BANK-008030,Asma Niazi,35287-1482267-0,441.0,95740345.0,MCB Bank,Current
BANK-008031,Asma Niazi,35287-1482267-0,318.0,67866160.0,Bank of Punjab,Savings
BANK-008032,Amna Raza,,38.0,10906809.0,Bank Al Habib,Savings
BANK-008033,Amna Raza,30124-1089998-4,94.0,5304911.0,Askari Bank,Business
BANK-008034,Tanveer Laghari,33644-2264571-3,51.0,596259.0,National Bank,Current
BANK-008035,Tanveer Laghari,33644-2264571-3,32.0,239998.0,Bank Al Habib,Savings
BANK-008036,Tanveer Laghari,33644-2264571-3,31.0,474138.0,Bank Alfalah,Current
BANK-008037,Saima Qureshi,18415-3579458-2,120.0,4744514.0,Bank Al Habib,Current
BANK-008038,Saima Qureshi,18415-3579458-2,180.0,7536385.0,Soneri Bank,Savings
BANK-008039,Saima Qureshi,18415-3579458-2,150.0,1761426.0,Allied Bank,Savings
BANK-008040,Nadiya Sethi,49179-9854631-2,153.0,10722497.0,Askari Bank,Savings
BANK-008041,Muhammed Mirza,58839-4359820-7,104.0,6747296.0,Askari Bank,Savings
BANK-008042,M. Mirza,58839-4359820-7,96.0,9527085.0,Allied Bank,Current
BANK-008043,M. Mirza,58839-4359820-7,174.0,14959431.0,Allied Bank,Savings
BANK-008044,Muhammad Mirza,58839-4359820-7,169.0,7092717.0,National Bank,Savings
BANK-008045,Farhan Baloch,39164-3596893-5,54.0,1724650.0,MCB Bank,Business
BANK-008046,Furhan Virk,41857-9327530-7,78.0,1519610.0,Standard Chartered,Current
BANK-008047,Ferhan Virk,41857-9327530-7,79.0,614396.0,MCB Bank,Savings
BANK-008048,,41857-9327530-7,64.0,1534371.0,Bank of Punjab,Savings
BANK-008049,Tariq Khan,33354-9607156-1,20.0,626147.0,Meezan Bank,Savings
BANK-008050,Tareq Khan,33354-9607156-1,43.0,515584.0,Standard Chartered,Current
BANK-008051,Sajid Randhawa,45855-9978905-9,2.0,168178.0,United Bank,Business
BANK-008052,Sadia Mughal,32159-6762742-2,20.0,140148.0,Meezan Bank,Current
BANK-008053,Qudsia Chandio,44115-1911540-0,381.0,98433353.0,Bank of Punjab,Savings
BANK-008054,Qudsia Chandio,44115-1911540-0,310.0,29528095.0,Bank Al Habib,Current
BANK-008055,Qudsia Chandio,44115-1911540-0,60.0,45881482.0,JS Bank,Current
BANK-008056,Qudsia Chandio,44115-1911540-0,462.0,47541150.0,Allied Bank,Savings
BANK-008057,Talha Gondal,36442-2374167-1,269.0,37196637.0,United Bank,Business
BANK-008058,Talha Gondal,36442-2374167-1,415.0,39290007.0,Summit Bank,Savings
BANK-008059,Nighat Rajput,31686-1379102-0,16.0,171960.0,United Bank,Current
BANK-008060,Babar Mughal,36521-6513498-1,,1820905.0,Meezan Bank,Business
BANK-008061,Nighat Cheema,55395-4458095-2,9.0,116240.0,National Bank,Current
BANK-008062,Samina Hussain,62061-2640453-0,57.0,1079773.0,MCB Bank,Current
BANK-008063,Samina Hussain,62061-2640453-0,43.0,1982304.0,Askari Bank,Current
BANK-008064,Nighat Ahmed,41138-2264617-6,63.0,442414.0,Faysal Bank,Current
BANK-008065,Nighat Ahmed,41138-2264617-6,,826808.0,Faysal Bank,Savings
BANK-008066,Manzoor Mengal,31450-7759806-5,6.0,36053.0,MCB Bank,Savings
BANK-008067,Mansur Mengal,31450-7759806-5,16.0,135804.0,Summit Bank,Savings
BANK-008068,Lubna Brohi,48054-3643495-8,27.0,1021172.0,Faysal Bank,Current
BANK-008069,Hamza Iqbal,39961-1666053-3,20.0,49732.0,United Bank,Current
BANK-008070,Hamza Iqbal,39961-1666053-3,3.0,94455.0,Faysal Bank,Savings
BANK-008071,Mushtaq Cheema,14510-8222188-1,73.0,6726357.0,National Bank,Savings
BANK-008072,Saima Shah,69414-0628022-4,366.0,13059553.0,Askari Bank,Savings
BANK-008073,Saima Shah,69414-0628022-4,227.0,90742718.0,Bank Alfalah,Current
BANK-008074,Saima Shah,69414-0628022-4,241.0,89793126.0,Summit Bank,Savings
BANK-008075,Saima Shah,69414-0628022-4,373.0,64479821.0,Bank of Punjab,Current
BANK-008076,Umair Iqbal,30524-2711481-5,6.0,159626.0,Bank of Punjab,Business
BANK-008077,Umair Iqbal,30524-2711481-5,20.0,166755.0,Faysal Bank,Current
BANK-008078,Naila Junejo,36419-0002653-2,35.0,1382453.0,Faysal Bank,Current
BANK-008079,Noor Bhatti,11211-3475665-6,21.0,176286.0,JS Bank,Current
BANK-008080,Noor Bhatti,11211-3475665-6,26.0,47084.0,Bank Alfalah,Savings
BANK-008081,Madiha Khattak,31024-9006181-0,109.0,12019224.0,Soneri Bank,Savings
BANK-008082,Madiha Khattak,31024-9006181-0,113.0,11321941.0,JS Bank,Savings
BANK-008083,Qudsia Warraich,38471-1890800-8,17.0,57871.0,Allied Bank,Savings
BANK-008084,Qudsia Warraich,38471-1890800-8,6.0,180095.0,Bank of Punjab,Business
BANK-008085,Qudsia Warraich,38471-1890800-8,2.0,30163.0,United Bank,Current
BANK-008086,Ayesha Brohi,16707-7517874-2,25.0,91206.0,United Bank,Current
BANK-008087,Rizwan Sheikh,44892-9977745-3,151.0,93334265.0,Allied Bank,Business
BANK-008088,Rizwan Sheikh,44892-9977745-3,366.0,19439267.0,Meezan Bank,Business
BANK-008089,Rizwan Sheikh,44892-9977745-3,52.0,99455663.0,Standard Chartered,Current
BANK-008090,Hina Ali,33814-2290037-2,470.0,64437651.0,Summit Bank,Savings
BANK-008091,Hina Ali,33814-2290037-2,50.0,78586798.0,Allied Bank,Current
BANK-008092,Hina Ali,33814-2290037-2,257.0,92271465.0,Soneri Bank,Savings
BANK-008093,Hina Ali,33814-2290037-2,354.0,,United Bank,Savings
BANK-008094,Asad Randhawa,39940-1371056-1,26.0,169725.0,Allied Bank,Current
BANK-008095,,41433-0504093-9,29.0,127998.0,National Bank,Current
BANK-008096,Daniyal Malik,41433-0504093-9,3.0,140240.0,National Bank,Current
BANK-008097,Saima Cheema,38363-1541731-8,2.0,185963.0,Bank of Punjab,Current
BANK-008098,Saima Cheema,,26.0,158474.0,Soneri Bank,Current
BANK-008099,Hamza Kayani,54947-1384584-7,12.0,988947.0,Askari Bank,Business
BANK-008100,Mansoor Baloch,33477-5878181-5,79.0,1548245.0,Soneri Bank,Business
BANK-008101,Aisha Tahir,63877-1855641-6,134.0,4254355.0,National Bank,Savings
BANK-008102,Aisha Ahmed,49981-2090006-4,79.0,1200265.0,Allied Bank,Current
BANK-008103,Lubna Sheikh,36296-5859862-0,30.0,193969.0,Habib Bank,Current
BANK-008104,Ghulam Butt,62048-8876956-9,27.0,97439.0,Faysal Bank,Savings
BANK-008105,Riffat Aslam,54891-1117768-8,69.0,7772358.0,United Bank,Current
BANK-008106,Riffat Aslam,54891-1117768-8,166.0,11969918.0,Meezan Bank,Current
BANK-008107,Riffat Junejo,41810-0407529-4,40.0,1707062.0,JS Bank,Current
BANK-008108,Riffat Junejo,41810-0407529-4,23.0,,MCB Bank,Business
BANK-008109,Javed Mirza,18085-4149962-7,44.0,1735099.0,JS Bank,Savings
BANK-008110,Bushra Ahmed,40867-0077053-2,241.0,79953265.0,Bank Alfalah,Savings
BANK-008111,Bushra Ahmed,40867-0077053-2,121.0,27141414.0,Standard Chartered,Current
BANK-008112,Bushra Ahmed,40867-0077053-2,449.0,95087284.0,Allied Bank,Savings
BANK-008113,Daniyal Baig,39452-3447845-9,19.0,911738.0,Meezan Bank,Savings
BANK-008114,Khalid Gondal,35009-0729491-1,195.0,47222707.0,Bank Al Habib,Savings
BANK-008115,Khalid Gondal,35009-0729491-1,434.0,21936645.0,Meezan Bank,Current
BANK-008116,Allee Cheema,52909-5095639-9,50.0,1315734.0,United Bank,Savings
BANK-008117,Habib Chandio,16263-3468275-5,489.0,90590034.0,Bank of Punjab,Savings
BANK-008118,,31800-7909901-1,181.0,579090.0,Soneri Bank,Business
BANK-008119,Kasim Gondal,31800-7909901-1,143.0,4457475.0,Askari Bank,Current
BANK-008120,Qasem Gondal,31800-7909901-1,45.0,10558667.0,JS Bank,Current
BANK-008121,Amna Memon,13365-4977310-4,139.0,12492565.0,Bank Al Habib,Savings
BANK-008122,Amna Memon,13365-4977310-4,40.0,7963617.0,Habib Bank,Business
BANK-008123,Javed Brohi,47049-8246684-9,276.0,39034433.0,Faysal Bank,Current
BANK-008124,Javed Brohi,47049-8246684-9,397.0,58605173.0,JS Bank,Savings
BANK-008125,Amna Brohi,11287-6884895-0,50.0,811914.0,MCB Bank,Savings
BANK-008126,Umair Ahmed,47705-0110375-9,56.0,838765.0,Allied Bank,Current
BANK-008127,Shazia Khoso,51729-6705246-0,190.0,1840696.0,Meezan Bank,Current
BANK-008128,Shazia Khoso,51729-6705246-0,97.0,10365216.0,United Bank,Business
BANK-008129,Shazia Khoso,51729-6705246-0,196.0,1928804.0,Askari Bank,Current
BANK-008130,Iqbal Laghari,35299-0093143-7,23.0,808678.0,Standard Chartered,Current
BANK-008131,Iqbal Laghari,35299-0093143-7,68.0,1618059.0,Soneri Bank,Business
BANK-008132,Azhar Cheema,62705-0132153-1,4.0,196731.0,Allied Bank,Business
BANK-008133,Azhar Cheema,62705-0132153-1,20.0,189216.0,United Bank,Current
BANK-008134,Liaquat Hashmi,41103-1972423-9,14.0,109198.0,Summit Bank,Current
BANK-008135,Madiha Brohi,39939-3764981-8,157.0,2682755.0,Faysal Bank,Current
BANK-008136,Madiha Brohi,39939-3764981-8,90.0,8579897.0,Meezan Bank,Savings
BANK-008137,Madiha Brohi,39939-3764981-8,,14775818.0,Faysal Bank,Current
BANK-008138,Madiha Brohi,39939-3764981-8,42.0,6622899.0,Meezan Bank,Current
BANK-008139,Naila Shaikh,68517-8101461-8,23.0,101311.0,Meezan Bank,Current
BANK-008140,Zeynab Hashmi,,79.0,208139.0,Bank Al Habib,Savings
BANK-008141,Bano Butt,65021-6919574-2,49.0,927450.0,MCB Bank,Current
BANK-008142,Rabia Aslam,31730-8022040-4,66.0,13095433.0,Bank Alfalah,Current
BANK-008143,Rabia Aslam,31730-8022040-4,101.0,1008837.0,Askari Bank,Savings
BANK-008144,Rabia Aslam,31730-8022040-4,109.0,10566967.0,Bank Alfalah,Current
BANK-008145,Faisal Hussain,11018-6114195-1,153.0,26225104.0,Standard Chartered,Savings
BANK-008146,Faisal Hussain,11018-6114195-1,282.0,36554182.0,Meezan Bank,Business
BANK-008147,Kashif Siddiqui,33736-3294144-5,165.0,6695703.0,Allied Bank,Savings
BANK-008148,Kashif Siddiqui,33736-3294144-5,121.0,5717054.0,JS Bank,Savings
BANK-008149,Kashif Siddiqui,33736-3294144-5,146.0,6917268.0,Bank of Punjab,Savings
BANK-008150,Owais Memon,37710-5774892-9,497.0,57820932.0,Soneri Bank,Savings
BANK-008151,Owais Memon,37710-5774892-9,,71310052.0,Standard Chartered,Savings
BANK-008152,Owais Memon,37710-5774892-9,374.0,61686624.0,Meezan Bank,Savings
BANK-008153,Owais Memon,37710-5774892-9,371.0,68969986.0,Faysal Bank,Current
BANK-008154,Wardah Tahir,39067-0835191-8,37.0,3909386.0,JS Bank,Savings
BANK-008155,Wardah Tahir,39067-0835191-8,62.0,6605477.0,JS Bank,Savings
BANK-008156,Wardah Tahir,39067-0835191-8,139.0,10409248.0,MCB Bank,Current
BANK-008157,Wardah Tahir,39067-0835191-8,164.0,7581549.0,JS Bank,Business
BANK-008158,Tahir Durrani,37479-4430431-3,29.0,104957.0,Standard Chartered,Current
BANK-008159,Tahir Durrani,37479-4430431-3,5.0,111580.0,Soneri Bank,Current
BANK-008160,Rafiq Khattak,32156-2420521-9,15.0,176857.0,Bank of Punjab,Savings
BANK-008161,Rafiq Khattak,,14.0,5685.0,National Bank,Business
BANK-008162,Aesha Shah,47125-4803143-6,12.0,,JS Bank,Savings
BANK-008163,Aysha Shah,47125-4803143-6,47.0,1075134.0,Bank Al Habib,Current
BANK-008164,,53323-4035703-0,24.0,99329.0,JS Bank,Business
BANK-008165,Shaheed Laghari,31908-5631088-3,152.0,6802812.0,Bank Alfalah,Savings
BANK-008166,Shaheed Laghari,31908-5631088-3,33.0,8528514.0,Soneri Bank,Business
BANK-008167,Shaheed Laghari,31908-5631088-3,188.0,1376682.0,United Bank,Business
BANK-008168,Zenab Tahir,42436-7410827-4,,8322522.0,Bank Al Habib,Current
BANK-008169,Zainab Tahir,42436-7410827-4,127.0,8295489.0,MCB Bank,Savings
BANK-008170,,34951-3040893-5,119.0,35877432.0,Soneri Bank,Current
BANK-008171,Shoaib Durrani,34951-3040893-5,373.0,45652303.0,Standard Chartered,Current
BANK-008172,Shoaib Durrani,34951-3040893-5,222.0,52577152.0,MCB Bank,Current
BANK-008173,Durr-e-Shahwar Malik,49251-5650337-8,59.0,941076.0,Allied Bank,Business
BANK-008174,Umar Shah,61951-3852021-5,163.0,,Soneri Bank,Savings
BANK-008175,Umar Shah,61951-3852021-5,152.0,5969831.0,Soneri Bank,Business
BANK-008176,Umar Shah,,87.0,5197323.0,Standard Chartered,Current
BANK-008177,Farah Khattak,33355-8716530-2,43.0,561280.0,United Bank,Business
BANK-008178,Farah Khattak,33355-8716530-2,75.0,1910024.0,Bank Alfalah,Business
BANK-008179,Komal Iqbal,55473-5147171-6,21.0,1835574.0,Bank Al Habib,Savings
BANK-008180,Pervaiz Gondal,33038-0962524-9,489.0,25486698.0,National Bank,Savings
BANK-008181,Aisha Chaudhry,38745-6430750-6,135.0,4779100.0,JS Bank,Savings
BANK-008182,Aisha Chaudhry,38745-6430750-6,,3886795.0,Allied Bank,Savings
BANK-008183,Nadia Mughal,42761-5486298-6,81.0,9388312.0,Soneri Bank,Business
BANK-008184,Nadia Mughal,42761-5486298-6,43.0,8776225.0,Soneri Bank,Savings
BANK-008185,Nadeea Mughal,42761-5486298-6,144.0,5701964.0,Summit Bank,Current
BANK-008186,Naadia Mughal,42761-5486298-6,32.0,3886778.0,Bank of Punjab,Current
BANK-008187,Umar Niazi,34743-2183498-3,180.0,876876.0,Askari Bank,Business
BANK-008188,Umar Niazi,34743-2183498-3,171.0,4433924.0,Faysal Bank,Savings
BANK-008189,Umar Niazi,34743-2183498-3,51.0,14810408.0,Meezan Bank,Business
BANK-008190,Umar Niazi,34743-2183498-3,148.0,7557147.0,JS Bank,Current
BANK-008191,,36174-6207609-3,157.0,3736540.0,Meezan Bank,Business
BANK-008192,Ehsan Iqbal,36174-6207609-3,183.0,4633595.0,MCB Bank,Business
BANK-008193,Rizwan Butt,31447-1556341-5,16.0,1411469.0,Allied Bank,Current
BANK-008194,Zeeshan Raza,48548-7539129-7,14.0,110156.0,Bank Al Habib,Business
BANK-008195,Zeeshan Raza,48548-7539129-7,11.0,189619.0,Standard Chartered,Savings
BANK-008196,Zeeshan Raza,48548-7539129-7,,92843.0,Bank Al Habib,Savings
BANK-008197,Rafiq Brohi,31877-4675197-1,54.0,238549.0,Summit Bank,Savings
BANK-008198,Munsoor Khattak,44535-2918734-1,10.0,131951.0,Askari Bank,Savings
BANK-008199,Manzoor Khattak,44535-2918734-1,5.0,126711.0,Faysal Bank,Current
