citizen_id,cnic,name,father_name,ntn,declared_income,tax_paid,filing_status,tax_year,province,city
CIT-004593,36003-9134262-1,Yasir Sethi,Asad Gondal,9353488,975429.0,14292.0,Filer,2023,Punjab,Lahore
CIT-004594,36996-8162033-5,Ehsan Iqbal,Bilal Aslam,5340447,3914679.0,725335.0,Filer,2020,Punjab,Sahiwal
CIT-004594,36996-8162033-5,Ehsan Iqbal,Bilal Aslam,5340447,5154730.0,662624.0,Filer,2024,Punjab,Sahiwal
CIT-004595,36379-2530447-0,Qudsia Ali,Usman Mughal,,1679965.0,430.0,Non-Filer,2021,Punjab,
CIT-004595,36379-2530447-0,Qudsia Ali,Usman Mughal,,1386665.0,459.0,Non-Filer,2022,Punjab,Multan
CIT-004595,36379-2530447-0,Qudsia Ali,Usman Mughal,,1643852.0,406.0,Non-Filer,2024,Punjab,
CIT-004596,32662-4407169-8,Sana Mirza,Babar Khan,,1038415.0,461.0,Non-Filer,2020,Punjab,Lahore
CIT-004596,32662-4407169-8,Sanaa Mirza,Babar Khan,,907942.0,483.0,Non-Filer,2022,Punjab,Lahore
CIT-004596,32662-4407169-8,Sanaa Mirza,Babar Khan,,1102176.0,423.0,Non-Filer,2024,Punjab,Lahore
CIT-004597,36358-9609744-5,Hassan Aslam,Kamran Khoso,,6578050.0,19195.0,Non-Filer,2020,Punjab,Lahore
CIT-004597,36358-9609744-5,Hasan Aslam,Kamran Khoso,,5499392.0,22025.0,Non-Filer,2023,Punjab,Lahore
CIT-004597,36358-9609744-5,Hassan Aslam,Kamran Khoso,,5615635.0,18700.0,Non-Filer,2024,Punjab,Lahore
CIT-004598,33913-9804171-3,Kashif Rajput,Irfan Kayani,2336176,1853261.0,61469.0,Filer,2021,Punjab,Lahore
CIT-004598,33913-9804171-3,Kashif Rajput,Irfan Kayani,2336176,1532868.0,69765.0,Filer,2024,Punjab,Lahore
CIT-004599,16283-2185165-2,Aisha Minhas,Asad Hashmi,,292513.0,0.0,Filer,2022,KPK,Peshawar
CIT-004600,75656-7938700-5,Azhar Cheema,,,6993284.0,83764.0,Non-Filer,2023,GB,Hunza
CIT-004600,75656-7938700-5,Azhar Cheema,Azhar Mirza,,6377622.0,79142.0,Non-Filer,2024,GB,Hunza
CIT-004601,47197-4100569-2,Pir Tahira Jatoi,Sohail Tahir,,7484085.0,60799.0,Non-Filer,2020,Sindh,Shikarpur
CIT-004601,47197-4100569-2,Tahira Jatoi,Sohail Tahir,,6707532.0,61240.0,Non-Filer,2022,Sindh,Shikarpur
CIT-004601,47197-4100569-2,Tahira Jatoi,Sohail Tahir,,6327560.0,55557.0,Non-Filer,2024,Sindh,Shikarpur
CIT-004602,43526-5746684-1,Talha Gill,Azhar Virk,,6372826.0,62039.0,Non-Filer,2023,Sindh,Karachi
CIT-004602,43526-5746684-1,Talha Gill,Azhar Virk,,7273283.0,60671.0,Non-Filer,2024,Sindh,Karachi
CIT-004603,39817-0010891-5,Noman Khan,Zubair Baloch,4230968,5260459.0,967250.0,Filer,2021,Punjab,Gujrat
CIT-004603,39817-0010891-5,Noman Khan,Zubair Baloch,4230968,5158772.0,926290.0,Filer,2022,Punjab,Gujrat
CIT-004604,43556-2719823-5,Mansoor Qureshi,Mushtaq Shaikh,,658998.0,0.0,Non-Filer,2022,Sindh,Mirpur Khas
CIT-004604,43556-2719823-5,Mansur Qureshi,Mushtaq Shaikh,,664933.0,0.0,Non-Filer,2023,Sindh,
CIT-004605,40086-8701161-4,Bushra Khattak,Owais Rajput,,7047046.0,85007.0,Non-Filer,2024,Sindh,Sukkur
CIT-004606,39681-5407343-5,Ch Azhar Hashmi,,1274355,1713178.0,118538.0,Filer,2021,Punjab,Gujranwala
CIT-004606,39681-5407343-5,,Pervaiz Randhawa,1274355,1890746.0,112562.0,Filer,2023,Punjab,
CIT-004607,32112-8623492-6,Yasmin Sethi,Adnan Hussain,1882490,1355345.0,39663.0,Filer,2021,Punjab,Dera Ghazi Khan
CIT-004607,32112-8623492-6,Yasmin Sethi,Adnan Hussain,1882490,1601757.0,41465.0,Filer,2022,Punjab,Dera Ghazi Khan
CIT-004607,32112-8623492-6,Yasmin Sethi,Adnan Hussain,1882490,1375048.0,44664.0,Filer,2023,Punjab,Dera Ghazi Khan
CIT-004608,13037-6859046-7,Nadeem Durrani,Ghulam Chandio,,1857491.0,10004.0,Non-Filer,2021,KPK,Peshawar
CIT-004608,13037-6859046-7,Nadeem Durrani,Ghulam Chandio,,1964035.0,9087.0,Non-Filer,2023,KPK,Peshawar
CIT-004608,13037-6859046-7,Ch Nadeem Durrani,Ghulam Chandio,,1770625.0,9695.0,Non-Filer,2024,KPK,Peshawar
CIT-004609,13074-1512136-9,Yasir Gondal,Faisal Virk,,9366391.0,44691.0,Non-Filer,2021,KPK,Mingora
CIT-004609,13074-1512136-9,Yasir Gondal,,,7901811.0,45185.0,Non-Filer,2022,KPK,Mingora
CIT-004610,39522-8244498-7,Alee Junejo,Ali Malik,,472727.0,0.0,Non-Filer,2021,Punjab,
CIT-004611,18441-1858232-2,Ch Asma Soomro,Ghulam Ahmed,,903556.0,404.0,Non-Filer,2020,KPK,Peshawar
CIT-004611,18441-1858232-2,Asma Soomro,,,977134.0,483.0,Non-Filer,2022,KPK,Peshawar
CIT-004611,18441-1858232-2,Asma Soomro,Ghulam Ahmed,,806045.0,457.0,Non-Filer,2023,KPK,Peshawar
CIT-004612,50986-3781712-3,Khaleed Bhatti,Muhammad Baloch,,4937119.0,49544.0,Non-Filer,2021,Balochistan,Quetta
CIT-004612,50986-3781712-3,Khaled Bhatti,Muhammad Baloch,,5835169.0,43909.0,Non-Filer,2023,Balochistan,
CIT-004612,50986-3781712-3,Khaleed Bhatti,Muhammad Baloch,,5417983.0,48507.0,Non-Filer,2024,Balochistan,Quetta
CIT-004613,10187-2377547-3,Raja Shahid Aslam,Ahmad Shah,8735785,1886412.0,98096.0,Filer,2023,KPK,Nowshera
CIT-004613,10187-2377547-3,Shaheed Aslam,Ahmad Shah,8735785,1912252.0,91853.0,Filer,2024,KPK,Nowshera
CIT-004614,34969-4969231-8,Madiha Sethi,Mansoor Warraich,1157200,1640215.0,56584.0,Filer,2021,Punjab,Dera Ghazi Khan
CIT-004614,34969-4969231-8,Madiha Sethi,Mansoor Warraich,1157200,1291887.0,53360.0,Filer,2023,Punjab,Dera Ghazi Khan
CIT-004615,31382-9593747-5,Atif Laghari,Nadeem Baloch,,487783.0,0.0,Non-Filer,2021,Punjab,Bahawalpur
CIT-004616,43359-2582134-1,Sajid Qureshi,Irfan Minhas,,3943912.0,39436.0,Non-Filer,2020,Sindh,Mirpur Khas
CIT-004616,43359-2582134-1,Sajid Qureshi,Irfan Minhas,,4061898.0,36069.0,Non-Filer,2021,Sindh,Mirpur Khas
CIT-004616,43359-2582134-1,Sajid Qureshi,Irfan Minhas,,3546098.0,33543.0,Non-Filer,2024,Sindh,Mirpur Khas
CIT-004617,35650-3239900-6,Shazia Awan,Hassan Chandio,,625129.0,0.0,Non-Filer,2024,Punjab,Sheikhupura
CIT-004618,35388-8512809-0,Uzma Virk,Umar Chaudhry,2367741,1287445.0,27258.0,Filer,2021,Punjab,Lahore
CIT-004618,35388-8512809-0,Uzma Virk,Umar Chaudhry,2367741,1282291.0,31597.0,Filer,2022,Punjab,Lahore
CIT-004618,35388-8512809-0,Uzma Virk,Umar Chaudhry,2367741,1139822.0,30206.0,Filer,2023,Punjab,Lahore
CIT-004619,38835-7757433-1,Hamza Ahmed,Faisal Mirza,,2103563.0,6911.0,Non-Filer,2022,Punjab,Gujranwala
CIT-004620,37425-2742121-2,Farzana Gondal,Liaquat Hussain,,2354293.0,13002.0,Non-Filer,2020,Punjab,Jhelum
CIT-004620,37425-2742121-2,Farzana Gondal,Liaquat Hussain,,2386239.0,12842.0,Non-Filer,2022,Punjab,Jhelum
CIT-004620,37425-2742121-2,Farzana Gondal,,,2065477.0,12702.0,Non-Filer,2024,Punjab,Jhelum
CIT-004621,69316-6398189-8,Rabia Afridi,Nadeem Jatoi,,2327213.0,127374.0,Filer,2020,Islamabad,Islamabad
CIT-004621,69316-6398189-8,Rabia Afridi,Nadeem Jatoi,5128159,2053075.0,134206.0,Filer,2023,Islamabad,Islamabad
CIT-004622,31527-4254188-0,Aneela Afridi,Naveed Tahir,,241831.0,0.0,Non-Filer,2021,Punjab,Rawalpindi
CIT-004622,31527-4254188-0,Aneela Afridi,Naveed Tahir,,223165.0,0.0,Non-Filer,2022,Punjab,Rawalpindi
CIT-004622,31527-4254188-0,Aneela Afridi,Naveed Tahir,,261532.0,0.0,Non-Filer,2024,Punjab,Rawalpindi
CIT-004623,35840-4613906-6,Rubina Khan,Noman Memon,,11273046.0,289468.0,Non-Filer,2021,Punjab,Sahiwal
CIT-004624,17620-2813941-1,Asad Mughal,Mushtaq Shah,,7366718.0,25856.0,Non-Filer,2023,KPK,Mingora
CIT-004624,17620-2813941-1,Asad Mughal,Mushtaq Shah,,5736927.0,30571.0,Non-Filer,2024,KPK,Mingora
CIT-004625,32540-0305506-6,Jaweria Warraich,Talha Laghari,,24181287.0,271505.0,Non-Filer,2020,Punjab,Gujranwala
CIT-004625,32540-0305506-6,Jaweria Warraich,Talha Laghari,,23923252.0,262734.0,Non-Filer,2023,Punjab,Gujranwala
CIT-004625,32540-0305506-6,Jaweria Warraich,Talha Laghari,,22672071.0,259398.0,Non-Filer,2024,Punjab,Gujranwala
CIT-004626,64332-4929664-0,Nawab Amna Iqbal,Umair Tahir,1396881,2160525.0,107295.0,Filer,2020,Islamabad,Islamabad
CIT-004626,64332-4929664-0,Amna Iqbal,Umair Tahir,1396881,1664128.0,110281.0,Filer,2023,Islamabad,
CIT-004626,64332-4929664-0,Amna Iqbal,Umair Tahir,1396881,1622785.0,,Filer,2024,Islamabad,Islamabad
CIT-004627,77686-0702438-5,Shahid Brohi,Shahid Khan,,6130176.0,24161.0,Non-Filer,2022,GB,Gilgit
CIT-004628,38506-7694758-3,Shaheed Khan,Asad Raza,,1679019.0,985.0,Non-Filer,2021,Punjab,Lahore
CIT-004629,32413-9929897-9,Yasir Jatoi,Azhar Abbasi,2489135,568909.0,0.0,Filer,2020,Punjab,Rahim Yar Khan
CIT-004629,32413-9929897-9,Yasir Jatoi,Azhar Abbasi,2489135,582773.0,0.0,Filer,2021,Punjab,Rahim Yar Khan
CIT-004630,47741-9649584-5,Arif Awan,Waqas Cheema,,464066.0,0.0,Non-Filer,2022,Sindh,Jacobabad
CIT-004630,47741-9649584-5,Arif Awan,Waqas Cheema,,459432.0,0.0,Non-Filer,2023,Sindh,
CIT-004631,32877-2325662-2,Noor Bugti,Faisal Siddiqui,,1820799.0,1275.0,Non-Filer,2021,Punjab,Multan
CIT-004631,32877-2325662-2,Noor Bugti,Faisal Siddiqui,,1639440.0,1442.0,Non-Filer,2022,Punjab,
CIT-004632,58952-0853453-6,Aneela Jatoi,Asad Afridi,7545094,1463849.0,52760.0,Filer,2021,Balochistan,Quetta
CIT-004633,34806-2240372-0,Yasmin Sethi,Amir Chaudhry,,23828.0,0.0,Non-Filer,2020,Punjab,Dera Ghazi Khan
CIT-004633,34806-2240372-0,Yasmin Sethi,Amir Chaudhry,,23371.0,0.0,Non-Filer,2023,Punjab,Dera Ghazi Khan
CIT-004633,34806-2240372-0,Yasmin Sethi,Amir Chaudhry,,22935.0,0.0,Non-Filer,2024,Punjab,Dera Ghazi Khan
CIT-004634,31380-0484091-5,Umar Shah,Shoaib Virk,6862699,356250.0,0.0,Filer,2020,Punjab,Sargodha
CIT-004635,47670-7391539-3,Rafiq Shah,Ehsan Ahmed,,161973.0,0.0,Non-Filer,2023,Sindh,Mirpur Khas
CIT-004636,14714-3852366-8,Zainab Qureshi,Habib Ali,7273739,1833750.0,98460.0,Filer,2023,KPK,Mansehra
CIT-004637,30046-8511695-2,Riffat Qureshi,Waqas Chandio,,,0.0,Non-Filer,2021,Punjab,Sargodha
CIT-004637,30046-8511695-2,Dr Riffat Qureshi,Waqas Chandio,,156552.0,0.0,Non-Filer,2022,Punjab,Sargodha
CIT-004637,30046-8511695-2,Riffat Qureshi,Waqas Chandio,,141856.0,0.0,Non-Filer,2023,Punjab,Sargodha
CIT-004638,48870-6948239-2,Lubna Siddiqui,,6080174,28458861.0,10592299.0,Filer,2020,Sindh,Karachi
CIT-004638,48870-6948239-2,Lubna Siddiqui,Zubair Jamali,6080174,28585084.0,10369884.0,Filer,2021,Sindh,Karachi
CIT-004638,48870-6948239-2,Lubna Siddiqui,Zubair Jamali,6080174,30092707.0,,Filer,2023,Sindh,Karachi
CIT-004639,33505-3579503-1,,,,7730464.0,48170.0,Non-Filer,2020,Punjab,Lahore
CIT-004639,33505-3579503-1,Sajid Awan,Pervaiz Memon,,7472664.0,48650.0,Non-Filer,2021,Punjab,Lahore
CIT-004639,33505-3579503-1,Sajid Awan,Pervaiz Memon,,7405977.0,49119.0,Non-Filer,2024,Punjab,Lahore
CIT-004640,32670-9919461-4,Ghazala Tahir,Pervaiz Malik,5303308,7788498.0,1422220.0,Filer,2022,Punjab,Sheikhupura
CIT-004640,32670-9919461-4,Ghazala Tahir,Pervaiz Malik,5303308,8374174.0,1568331.0,Filer,2023,Punjab,Sheikhupura
CIT-004641,45297-0901103-8,Riffat Shah,Noman Awan,,218924.0,0.0,Non-Filer,2022,Sindh,Karachi
CIT-004642,67868-5112286-8,Raja Ghazala Yousafzai,Pervaiz Bhatti,,585545.0,0.0,Non-Filer,2020,Islamabad,
CIT-004642,67868-5112286-8,Ghazala Yousafzai,Pervaiz Bhatti,,633288.0,0.0,Non-Filer,2021,Islamabad,Islamabad
CIT-004643,44537-5165904-3,Ahmad Aslam,Zeeshan Hussain,6400829,5282954.0,819985.0,Filer,2020,Sindh,Shikarpur
CIT-004644,49355-4941661-4,Samina Junejo,Talha Randhawa,7012324,38217943.0,11507418.0,Filer,2020,Sindh,Jacobabad
CIT-004644,49355-4941661-4,Samina Junejo,Talha Randhawa,7012324,38867009.0,10901033.0,Filer,2021,Sindh,Jacobabad
CIT-004644,49355-4941661-4,Samina Junejo,Talha Randhawa,7012324,35061959.0,10269810.0,Filer,2024,Sindh,Jacobabad
CIT-004645,49797-6696228-8,Farzana Raza,Fahad Mughal,,325673.0,0.0,Non-Filer,2020,Sindh,Larkana
CIT-004645,49797-6696228-8,Farzana Raza,Fahad Mughal,,326268.0,0.0,Non-Filer,2022,Sindh,Larkana
CIT-004645,49797-6696228-8,Farzana Raza,Fahad Mughal,,332268.0,0.0,Non-Filer,2023,Sindh,Larkana
CIT-004646,46940-7795537-8,Iram Ahmed,Nadeem Khan,,1512088.0,658.0,Non-Filer,2022,Sindh,Sukkur
CIT-004647,39523-5586163-9,Shaheed Khattak,Noman Gill,8274140,345175.0,0.0,Filer,2023,Punjab,Faisalabad
CIT-004648,45012-2182277-2,Rubina Tahir,Rizwan Niazi,3287272,40358887.0,13447147.0,Filer,2020,Sindh,Sukkur
CIT-004648,45012-2182277-2,Rubina Tahir,Rizwan Niazi,3287272,39969488.0,11287533.0,Filer,2022,Sindh,Sukkur
CIT-004648,45012-2182277-2,Dr Rubina Tahir,Rizwan Niazi,3287272,37352856.0,13347854.0,Filer,2023,Sindh,Sukkur
CIT-004649,33764-9687420-6,Wardah Khoso,Nadeem Gill,,2217615.0,28.0,Non-Filer,2020,Punjab,Lahore
CIT-004649,33764-9687420-6,Wardah Khoso,Nadeem Gill,,2637414.0,25.0,Non-Filer,2022,Punjab,Lahore
CIT-004649,33764-9687420-6,Wardah Khoso,Nadeem Gill,,2299535.0,27.0,Non-Filer,2024,Punjab,Lahore
CIT-004650,13559-9789349-8,Bano Sheikh,Qasim Hashmi,,5406037.0,39154.0,Non-Filer,2021,KPK,Swabi
CIT-004650,13559-9789349-8,Bano Sheikh,Qasim Hashmi,,4546477.0,41810.0,Non-Filer,2022,KPK,Swabi
CIT-004650,13559-9789349-8,Bano Sheikh,Qasim Hashmi,,5421511.0,35831.0,Non-Filer,2023,KPK,Swabi
CIT-004651,32520-5490695-6,Yasmin Bugti,Kashif Malik,,2222831.0,,Non-Filer,2020,Punjab,Lahore
CIT-004651,32520-5490695-6,Yasmin Bugti,Kashif Malik,,2537196.0,12542.0,Non-Filer,2021,Punjab,Lahore
CIT-004651,32520-5490695-6,Mr Yasmin Bugti,Kashif Malik,,2168704.0,12824.0,Non-Filer,2024,Punjab,Lahore
CIT-004652,47925-8371332-5,Kasim Laghari,Tanveer Laghari,9945552,4985910.0,801615.0,Filer,2020,Sindh,Karachi
CIT-004652,47925-8371332-5,Qasem Laghari,,9945552,5203487.0,783695.0,Filer,2021,Sindh,Karachi
CIT-004652,47925-8371332-5,Qasim Laghari,Tanveer Laghari,9945552,5259789.0,687294.0,Filer,2022,Sindh,Karachi
CIT-004653,35125-3749053-5,Tanveer Mengal,Zeeshan Abbasi,,6638323.0,39272.0,Non-Filer,2022,Punjab,Sargodha
CIT-004653,35125-3749053-5,Tanveer Mengal,Zeeshan Abbasi,,5665799.0,33962.0,Non-Filer,2023,Punjab,Sargodha
CIT-004653,35125-3749053-5,Tanveer Mengal,Zeeshan Abbasi,,7510553.0,36914.0,Non-Filer,2024,Punjab,Sargodha
CIT-004654,37490-5276744-4,Farzana Bugti,Sajid Raza,,528449.0,0.0,Non-Filer,2021,Punjab,Lahore
CIT-004655,40665-7295156-9,Sohail Minhas,Owais Shah,,683341.0,78.0,Non-Filer,2021,Sindh,Karachi
CIT-004655,40665-7295156-9,Sohail Minhas,Owais Shah,,627136.0,76.0,Non-Filer,2024,Sindh,Karachi
CIT-004656,58731-4400808-8,Qudsia Khattak,Yasir Kayani,,490959.0,0.0,Non-Filer,2021,Balochistan,Zhob
CIT-004656,58731-4400808-8,Qudsia Khattak,Yasir Kayani,,473039.0,0.0,Non-Filer,2022,Balochistan,Zhob
CIT-004656,58731-4400808-8,Qudsia Khattak,Yasir Kayani,,502864.0,0.0,Non-Filer,2023,Balochistan,Zhob
CIT-004657,33417-6121260-4,Wardah Niazi,Zahid Minhas,,455617.0,0.0,Non-Filer,2024,Punjab,Multan
CIT-004658,34687-8268572-0,Naila Shaikh,Habib Mughal,,611602.0,0.0,Non-Filer,2024,Punjab,Sheikhupura
CIT-004659,59135-9580854-4,Iram Bhatti,Bilal Virk,,147291.0,0.0,Non-Filer,2021,Balochistan,Quetta
CIT-004659,59135-9580854-4,Iram Bhatti,Bilal Virk,,187303.0,0.0,Non-Filer,2024,Balochistan,Quetta
CIT-004660,56618-5322749-0,Saima Awan,Zahid Bugti,,2049191.0,14203.0,Non-Filer,2024,Balochistan,Turbat
CIT-004661,61321-1987198-3,Sajid Qureshi,Saeed Chaudhry,0284619,5266986.0,730990.0,Filer,2022,Islamabad,Islamabad
CIT-004661,61321-1987198-3,Sajid Qureshi,Saeed Chaudhry,0284619,4471393.0,776945.0,Filer,2024,Islamabad,Islamabad
CIT-004662,13208-8129689-7,Faisal Siddiqui,Rashid Ali,6036825,1794863.0,102904.0,Filer,2023,KPK,Mingora
CIT-004663,33797-3410316-9,Ahmad Virk,Mansoor Mughal,0709301,1139247.0,24786.0,Filer,2020,Punjab,Dera Ghazi Khan
CIT-004663,33797-3410316-9,Ahmad Virk,Mansoor Mughal,0709301,1292888.0,25400.0,Filer,2022,Punjab,Dera Ghazi Khan
CIT-004664,40816-5385705-1,Azhar Sethi,Tahir Niazi,,14709059.0,5287.0,Non-Filer,2022,Sindh,Karachi
CIT-004665,71335-6789321-6,Aneela Raza,Muhammad Sethi,,1743978.0,1703.0,Non-Filer,2020,GB,Hunza
CIT-004665,71335-6789321-6,Raja Aneela Raza,Muhammad Sethi,,2182900.0,1921.0,Non-Filer,2021,GB,Hunza
CIT-004665,71335-6789321-6,Aneela Raza,Muhammad Sethi,,2077563.0,1667.0,Non-Filer,2024,GB,Hunza
CIT-004666,30266-9123579-1,Atif Mughal,Daniyal Qureshi,,2090576.0,3636.0,Non-Filer,2023,Punjab,Lahore
CIT-004666,30266-9123579-1,Atif Mughal,Daniyal Qureshi,,1884497.0,3649.0,Non-Filer,2024,Punjab,Lahore
CIT-004667,40842-4233415-8,Parveen Baloch,Talha Khoso,,515345.0,0.0,Non-Filer,2021,Sindh,Khairpur
CIT-004667,40842-4233415-8,Parveen Baloch,Talha Khoso,,601486.0,0.0,Non-Filer,2023,Sindh,Khairpur
CIT-004668,40318-7046158-3,Emran Cheema,Fahad Sethi,,864077.0,273.0,Non-Filer,2021,Sindh,Hyderabad
CIT-004668,40318-7046158-3,Imraan Cheema,Fahad Sethi,,886779.0,321.0,Non-Filer,2023,Sindh,Hyderabad
CIT-004668,40318-7046158-3,Imraan Cheema,Fahad Sethi,,900797.0,306.0,Non-Filer,2024,Sindh,Hyderabad
CIT-004669,39395-7859366-1,Ali Khoso,Babar Qureshi,6590428,5661185.0,1011809.0,Filer,2021,Punjab,Gujranwala
CIT-004669,39395-7859366-1,Alee Khoso,Babar Qureshi,6590428,5901333.0,942860.0,Filer,2023,Punjab,Gujranwala
CIT-004669,39395-7859366-1,Ali Khoso,Babar Qureshi,6590428,5496602.0,936477.0,Filer,2024,Punjab,Gujranwala
CIT-004670,43713-3496836-8,Bushra Chandio,Daniyal Niazi,0586626,50263.0,0.0,Filer,2020,Sindh,Mirpur Khas
CIT-004670,43713-3496836-8,Bushra Chandio,Daniyal Niazi,0586626,47934.0,0.0,Filer,2023,Sindh,Mirpur Khas
CIT-004671,48039-2579822-8,Aisha Iqbal,Fahad Hashmi,7720398,224316.0,0.0,Filer,2023,Sindh,Khairpur
CIT-004672,39747-9243941-7,Danish Ahmed,Danish Gill,,2719667.0,5910.0,Non-Filer,2020,Punjab,Sheikhupura
CIT-004672,39747-9243941-7,Danish Ahmed,Danish Gill,,2883482.0,5321.0,Non-Filer,2024,Punjab,Sheikhupura
CIT-004673,48212-9931385-2,Aisha Cheema,Khalid Warraich,,3818282.0,21237.0,Non-Filer,2022,Sindh,Mirpur Khas
CIT-004674,30828-3548323-7,Haasan Minhas,,5428314,172881.0,,Filer,2020,Punjab,Jhelum
CIT-004674,30828-3548323-7,Hassan Minhas,Tanveer Qureshi,5428314,185927.0,0.0,Filer,2024,Punjab,Jhelum
CIT-004675,67692-5625319-9,Hamza Bhatti,Nadeem Mirza,,2975830.0,187733.0,Filer,2020,Islamabad,Islamabad
CIT-004675,67692-5625319-9,Hamza Bhatti,Nadeem Mirza,7694222,2308609.0,,Filer,2024,Islamabad,Islamabad
CIT-004676,43937-9928623-7,Habib Chaudhry,Junaid Bugti,,694699.0,108.0,Non-Filer,2021,Sindh,Sukkur
CIT-004676,43937-9928623-7,Habib Chaudhry,Junaid Bugti,,688110.0,111.0,Non-Filer,2023,Sindh,Sukkur
CIT-004677,31276-4646535-5,Atif Memon,Pervaiz Afridi,6817613,1382620.0,41583.0,Filer,2020,Punjab,Rawalpindi
CIT-004678,31583-5977328-1,Rasheid Jamali,Khalid Khattak,3352356,3642020.0,729258.0,Filer,2020,Punjab,Rahim Yar Khan
CIT-004678,31583-5977328-1,Rasheed Jamali,Khalid Khattak,3352356,4158463.0,640901.0,Filer,2022,Punjab,Rahim Yar Khan
CIT-004678,31583-5977328-1,Rasheed Jamali,Khalid Khattak,3352356,4879739.0,661030.0,Filer,2023,Punjab,Rahim Yar Khan
CIT-004679,35160-0447701-8,Khadijah Jamali,Shoaib Chandio,,2017329.0,4725.0,Non-Filer,2021,Punjab,Gujranwala
CIT-004679,35160-0447701-8,Khadija Jamali,Shoaib Chandio,,,5403.0,Non-Filer,2023,Punjab,Gujranwala
CIT-004679,35160-0447701-8,Khadeeja Jamali,Shoaib Chandio,,1800357.0,4706.0,Non-Filer,2024,Punjab,Gujranwala
CIT-004680,30013-8723689-6,Samina Qureshi,Asad Khoso,,3989684.0,22328.0,Non-Filer,2020,Punjab,
CIT-004680,30013-8723689-6,Samina Qureshi,Asad Khoso,,4955627.0,24688.0,Non-Filer,2022,Punjab,Rawalpindi
CIT-004680,30013-8723689-6,Samina Qureshi,Asad Khoso,,5178200.0,24710.0,Non-Filer,2023,Punjab,Rawalpindi
CIT-004681,38269-7426368-1,Rafiq Bhatti,Faisal Rajput,,1662530.0,103743.0,Filer,2023,Punjab,Jhelum
CIT-004681,38269-7426368-1,Rafiq Bhatti,Faisal Rajput,7857962,1662345.0,115549.0,Filer,2024,Punjab,Jhelum
CIT-004682,35449-7768466-2,Zeynab Mughal,Waheed Siddiqui,,588620.0,45.0,Non-Filer,2020,Punjab,Sahiwal
CIT-004682,35449-7768466-2,Zenab Mughal,Waheed Siddiqui,,,49.0,Non-Filer,2021,Punjab,Sahiwal
CIT-004682,35449-7768466-2,Zainab Mughal,Waheed Siddiqui,,554148.0,49.0,Non-Filer,2024,Punjab,Sahiwal
CIT-004683,39920-3878229-6,Khadija Mengal,Daniyal Chaudhry,1863161,324333.0,0.0,Filer,2022,Punjab,Jhelum
CIT-004683,39920-3878229-6,Khadeejah Mengal,Daniyal Chaudhry,1863161,273090.0,,Filer,2023,Punjab,Jhelum
CIT-004683,39920-3878229-6,Khadijah Mengal,Daniyal Chaudhry,1863161,278000.0,0.0,Filer,2024,Punjab,Jhelum
CIT-004684,40089-2781588-2,Fatima Qureshi,Noman Virk,,968841.0,372.0,Non-Filer,2021,Sindh,Hyderabad
CIT-004684,40089-2781588-2,Fatima Qureshi,Noman Virk,,1038686.0,367.0,Non-Filer,2022,Sindh,Hyderabad
CIT-004684,40089-2781588-2,Fateema Qureshi,Noman Virk,,1036376.0,422.0,Non-Filer,2023,Sindh,Hyderabad
CIT-004685,54635-0150085-9,Hamza Siddiqui,Usman Mirza,,1750505.0,1756.0,Non-Filer,2021,Balochistan,Gwadar
CIT-004685,54635-0150085-9,Hamza Siddiqui,Usman Mirza,,2158607.0,1988.0,Non-Filer,2022,Balochistan,Gwadar
CIT-004686,34518-4061351-2,Durr-e-Shahwar Warraich,Zeeshan Bhatti,,1611500.0,3773.0,Non-Filer,2023,Punjab,Sialkot
CIT-004686,34518-4061351-2,Durr-e-Shahwar Warraich,Zeeshan Bhatti,,1329708.0,3894.0,Non-Filer,2024,Punjab,Sialkot
CIT-004687,35707-0844105-6,Noor Niazi,Hassan Niazi,,1443676.0,,Non-Filer,2021,Punjab,Multan
CIT-004687,35707-0844105-6,Noor Niazi,Hassan Niazi,,1429951.0,3774.0,Non-Filer,2022,Punjab,Multan
CIT-004687,35707-0844105-6,Noor Niazi,Hassan Niazi,,1714292.0,4347.0,Non-Filer,2024,Punjab,Multan
CIT-004688,18828-0474850-1,Khaled Aslam,Shoaib Malik,5585347,7176634.0,1528087.0,Filer,2021,KPK,Mardan
CIT-004688,18828-0474850-1,Khaleed Aslam,Shoaib Malik,5585347,8104170.0,1512578.0,Filer,2024,KPK,Mardan
CIT-004689,32652-7821459-5,Adnan Randhawa,Basit Brohi,9501231,8808452.0,1974274.0,Filer,2020,Punjab,Rawalpindi
CIT-004689,32652-7821459-5,Mian Adnan Randhawa,,9501231,7391671.0,2148677.0,Filer,2022,Punjab,Rawalpindi
CIT-004689,32652-7821459-5,Adnan Randhawa,Basit Brohi,9501231,8455785.0,1979523.0,Filer,2024,Punjab,Rawalpindi
CIT-004690,33142-4275760-4,Noor Chaudhry,,,1432590.0,4422.0,Non-Filer,2021,Punjab,
CIT-004690,33142-4275760-4,Noor Chaudhry,Danish Qureshi,,1533073.0,3783.0,Non-Filer,2023,Punjab,Rahim Yar Khan
CIT-004691,67722-5297095-6,Shazia Jatoi,Rizwan Laghari,,5085079.0,50333.0,Non-Filer,2022,Islamabad,Islamabad
CIT-004691,67722-5297095-6,Raja Shazia Jatoi,Rizwan Laghari,,4614612.0,46050.0,Non-Filer,2023,Islamabad,Islamabad
