record_id,traveler_name,cnic,passport_number,destination,airline,travel_class,departure_date,return_date
TRVL-003182,Bano Gill,15959-7359135-4,AO7475963,Malaysia,Serene Air,Business,2024-06-24,2024-07-07
TRVL-003183,Bano Gill,15959-7359135-4,,UK,Qatar Airways,First,2025-11-17,2025-11-23
TRVL-003184,Rashid Siddiqui,39641-0876199-9,IL6369289,China,Etihad,Business,2025-08-30,2025-09-18
TRVL-003185,Rasheed Siddiqui,39641-0876199-9,IL6369289,Saudi Arabia,British Airways,First,2024-03-02,2024-03-14
TRVL-003186,Rashid Siddiqui,39641-0876199-9,IL6369289,Saudi Arabia,Qatar Airways,Business,2026-05-12,2026-05-24
TRVL-003187,Zaineb Memon,10491-8321772-4,UN4176055,Thailand,PIA,Economy,2025-01-24,2025-02-06
TRVL-003188,Zenab Memon,10491-8321772-4,UN4176055,Turkey,British Airways,Business,2024-03-02,2024-04-01
TRVL-003189,Zainab Memon,10491-8321772-4,UN4176055,UAE,,Economy,2024-01-14,2024-02-11
TRVL-003190,Basit Shah,17770-9302355-1,QJ1891088,China,Qatar Airways,Business,2024-08-03,2024-08-19
TRVL-003191,Azhar Abbasi,37893-2361055-5,XR9915008,USA,British Airways,Business,2024-09-22,2024-10-04
TRVL-003192,Azhar Abbasi,37893-2361055-5,XR9915008,Saudi Arabia,PIA,Economy,2024-08-02,2024-08-20
TRVL-003193,Azhar Abbasi,37893-2361055-5,XR9915008,Saudi Arabia,Saudi Airlines,Economy,2025-07-18,2025-08-05
TRVL-003194,Tanzeela Gill,62770-9410384-8,FQ7617527,UAE,Gulf Air,Economy,2024-01-25,2024-02-08
TRVL-003195,,34870-3071891-1,TI9238769,Canada,Serene Air,Business,2023-09-19,2023-10-11
TRVL-003196,,11547-0276058-1,LK5385012,Saudi Arabia,Saudi Airlines,Economy,2024-02-27,2024-03-27
TRVL-003197,Waheed Malik,31422-1188493-5,GW3108674,Canada,Air Blue,Business,2025-04-18,2025-04-25
TRVL-003198,Sadia Aslam,36663-6659020-8,FG3050367,Thailand,Qatar Airways,Economy,2024-08-14,2024-08-17
TRVL-003199,Sadia Aslam,36663-6659020-8,FG3050367,Malaysia,Fly Jinnah,Economy,2025-03-28,2025-04-18
TRVL-003200,Sadia Aslam,36663-6659020-8,FG3050367,UAE,Gulf Air,Business,2024-09-20,
TRVL-003201,Sadia Aslam,36663-6659020-8,FG3050367,UAE,PIA,Business,2025-07-04,2025-07-22
TRVL-003202,,48854-6610454-9,XZ4220097,Turkey,Qatar Airways,Economy,2023-10-10,2023-10-17
TRVL-003203,Habib Memon,48854-6610454-9,XZ4220097,UAE,Malaysia Airlines,Economy,2024-12-24,
TRVL-003204,Habib Memon,48854-6610454-9,XZ4220097,Saudi Arabia,Qatar Airways,First,2024-07-08,2024-07-30
TRVL-003205,Habib Memon,48854-6610454-9,XZ4220097,Saudi Arabia,Fly Jinnah,Economy,2024-06-30,2024-07-20
TRVL-003206,Humaira Niazi,37934-9250789-4,HA4465217,Saudi Arabia,Malaysia Airlines,Economy,2026-02-07,2026-02-15
TRVL-003207,Humaira Niazi,37934-9250789-4,HA4465217,USA,PIA,Business,2025-07-22,2025-08-05
TRVL-003208,Usman Hashmi,32563-5407004-5,MP1418420,Oman,,Economy,2025-12-21,2026-01-15
TRVL-003209,Uthman Hashmi,32563-5407004-5,MP1418420,Saudi Arabia,PIA,First,2026-01-25,2026-02-22
TRVL-003210,Usman Hashmi,32563-5407004-5,MP1418420,Malaysia,Fly Jinnah,Business,2024-04-11,2024-04-22
TRVL-003211,Amna Laghari,39426-6227729-0,ZJ0932879,Turkey,Etihad,Economy,2025-05-24,2025-06-03
TRVL-003212,Amna Laghari,39426-6227729-0,ZJ0932879,UK,British Airways,Business,2023-11-26,2023-12-07
TRVL-003213,Amna Laghari,39426-6227729-0,,Turkey,Etihad,Economy,2024-01-09,2024-01-26
TRVL-003214,Amna Laghari,39426-6227729-0,ZJ0932879,Saudi Arabia,Etihad,Business,2024-09-28,2024-10-01
TRVL-003215,Mohammad Awan,38867-4397133-1,DS1938840,Saudi Arabia,Malaysia Airlines,Economy,2023-06-23,2023-07-10
TRVL-003216,Mhd Awan,38867-4397133-1,DS1938840,UK,Oman Air,Economy,2025-02-16,2025-03-18
TRVL-003217,Arif Sethi,11437-5630364-1,VT3544178,Oman,Serene Air,Economy,2024-11-10,2024-11-16
TRVL-003218,Arif Sethi,11437-5630364-1,VT3544178,Turkey,British Airways,Economy,2026-01-31,2026-02-14
TRVL-003219,Sohail Sheikh,18696-2575012-1,UI0834674,Malaysia,PIA,Business,2025-01-23,2025-02-12
TRVL-003220,Junaid Malik,36415-4647515-5,FT4019471,Thailand,Etihad,Economy,2024-11-05,2024-11-12
TRVL-003221,Junaid Malik,36415-4647515-5,FT4019471,China,PIA,Economy,2025-04-26,2025-05-19
TRVL-003222,Ghazala Abbasi,49667-5953273-8,DJ7283216,Oman,Etihad,Business,2024-11-13,2024-12-02
TRVL-003223,Ghazala Abbasi,49667-5953273-8,,USA,PIA,Business,2025-04-11,2025-05-08
TRVL-003224,Zenab Bhatti,48964-5805522-0,OS5447190,Thailand,Gulf Air,Economy,2026-03-20,2026-04-04
TRVL-003225,Zenab Bhatti,48964-5805522-0,OS5447190,Saudi Arabia,Fly Jinnah,Economy,2025-12-22,2025-12-25
TRVL-003226,Mushtaq Awan,41889-1426221-3,GW5023406,UK,British Airways,Economy,2024-01-10,2024-02-03
TRVL-003227,Alee Minhas,37271-1752349-5,LV1127205,Thailand,Turkish Airlines,First,2024-09-21,2024-10-17
TRVL-003228,Alee Minhas,37271-1752349-5,LV1127205,UAE,Oman Air,First,2024-10-23,2024-11-19
TRVL-003229,Ali Minhas,37271-1752349-5,LV1127205,UAE,Gulf Air,First,2026-01-05,2026-01-23
TRVL-003230,Ali Minhas,37271-1752349-5,LV1127205,Saudi Arabia,Air Blue,First,2026-05-28,2026-06-22
TRVL-003231,Allee Minhas,37271-1752349-5,LV1127205,UAE,Serene Air,Business,2024-04-20,2024-04-25
TRVL-003232,Allee Minhas,37271-1752349-5,LV1127205,UAE,Fly Jinnah,Business,2025-06-26,2025-07-21
TRVL-003233,Maheen Abbasi,31940-0156262-4,PK3808111,Turkey,Thai Airways,Economy,2024-10-13,2024-10-18
TRVL-003234,Arif Kayani,32400-4463139-3,ND5492010,Turkey,PIA,Economy,2024-03-14,2024-04-04
TRVL-003235,Arif Kayani,32400-4463139-3,ND5492010,Saudi Arabia,Gulf Air,Economy,2025-02-20,2025-02-28
TRVL-003236,Arif Kayani,32400-4463139-3,ND5492010,Turkey,Malaysia Airlines,Economy,2024-10-20,
TRVL-003237,Kamran Mengal,37872-1521490-5,RA7036826,Thailand,Serene Air,Economy,2024-09-07,2024-09-23
TRVL-003238,Kamran Mengal,37872-1521490-5,RA7036826,UK,Oman Air,Economy,2026-05-27,2026-06-22
TRVL-003239,Farhan Mirza,12904-6423720-9,PD4872777,Saudi Arabia,Gulf Air,Economy,2026-02-20,2026-03-01
TRVL-003240,Ferhan Mirza,12904-6423720-9,PD4872777,Saudi Arabia,Oman Air,Economy,2025-07-14,
TRVL-003241,Ferhan Mirza,12904-6423720-9,PD4872777,China,Gulf Air,Economy,2025-11-23,2025-12-16
TRVL-003242,Nadeem Rajput,32375-4095356-7,OD3453357,Oman,Saudi Airlines,Economy,2024-06-23,2024-07-13
TRVL-003243,Khadijah Yousafzai,37678-5326006-0,QS2921462,Saudi Arabia,Malaysia Airlines,Economy,2024-10-31,2024-11-06
TRVL-003244,Sajid Mirza,18029-5505568-7,JG0229136,Oman,Fly Jinnah,Business,2025-01-17,2025-02-13
TRVL-003245,Sajid Mirza,18029-5505568-7,JG0229136,Thailand,Qatar Airways,Economy,2024-08-21,
TRVL-003246,Sajid Mirza,18029-5505568-7,JG0229136,UAE,Thai Airways,Economy,2025-02-12,2025-03-05
TRVL-003247,Naila Ali,33851-1254685-0,IZ9323531,UK,Gulf Air,Economy,2024-12-31,2025-01-26
TRVL-003248,Naila Ali,33851-1254685-0,IZ9323531,UAE,Qatar Airways,Economy,2023-12-06,2023-12-17
TRVL-003249,Khalid Afridi,33792-1866632-9,,USA,Gulf Air,Economy,2025-11-04,2025-12-02
TRVL-003250,Khaleed Afridi,33792-1866632-9,NX4542011,UAE,Oman Air,Economy,2024-04-18,2024-04-24
TRVL-003251,Khaleed Afridi,33792-1866632-9,NX4542011,UAE,Gulf Air,Economy,2025-12-18,2026-01-10
TRVL-003252,Liaquat Soomro,37583-7584198-1,FG4300320,UK,Thai Airways,Economy,2025-10-07,2025-10-15
TRVL-003253,Liaquat Soomro,,FG4300320,UAE,Fly Jinnah,Economy,2024-03-18,2024-04-10
TRVL-003254,Ghulam Awan,40792-9738632-1,UN6559337,Qatar,Air Blue,First,2026-05-07,2026-06-03
TRVL-003255,Ghulam Awan,40792-9738632-1,UN6559337,USA,Emirates,Economy,2025-10-14,2025-10-25
TRVL-003256,,33136-2608680-0,NL9813852,UK,Fly Jinnah,Economy,2023-07-24,2023-08-19
TRVL-003257,Bushra Sethi,33136-2608680-0,NL9813852,UAE,Air Blue,Business,2025-05-30,
TRVL-003258,Bushra Sethi,33136-2608680-0,NL9813852,UK,Gulf Air,Economy,2024-05-03,2024-05-06
TRVL-003259,Zubayer Jamali,13526-8198870-9,DR5899179,Saudi Arabia,Etihad,Economy,2025-04-24,2025-05-08
TRVL-003260,Farzana Cheema,10223-5025375-8,TQ7967080,UK,Air Blue,Business,2024-09-07,2024-10-01
TRVL-003261,Farzana Cheema,10223-5025375-8,,Turkey,Oman Air,Economy,2026-05-24,2026-06-09
TRVL-003262,Zenab Niazi,36764-9188655-4,MW9527545,UAE,Fly Jinnah,Economy,2023-09-28,2023-10-23
TRVL-003263,Zeynab Niazi,,MW9527545,UK,Malaysia Airlines,Business,2025-03-09,2025-03-30
TRVL-003264,Jaweria Siddiqui,49815-4115116-4,JP3794327,Saudi Arabia,Air Blue,Economy,2026-04-23,2026-04-28
TRVL-003265,Shaheed Baig,17293-2822486-1,CY6749716,Oman,Saudi Airlines,Economy,2025-07-27,2025-08-03
TRVL-003266,Shaheed Baig,17293-2822486-1,CY6749716,USA,Air Blue,Economy,2024-01-15,2024-02-06
TRVL-003267,Umar Aslam,,MY2775398,UAE,British Airways,Business,2026-02-20,2026-03-12
TRVL-003268,Ali Qureshi,46858-5485319-7,JI4875753,UAE,,Economy,2024-09-25,2024-10-13
TRVL-003269,Ali Qureshi,46858-5485319-7,JI4875753,UK,Oman Air,Business,2024-06-22,2024-06-25
TRVL-003270,Shoaib Durrani,52388-6030470-5,UU7401921,Saudi Arabia,Etihad,Economy,2024-07-09,2024-07-29
TRVL-003271,Shoaib Durrani,52388-6030470-5,UU7401921,UK,Etihad,Business,2026-04-01,2026-04-13
TRVL-003272,Shoaib Durrani,,UU7401921,UAE,Air Blue,Economy,2024-02-07,
TRVL-003273,Shoaib Durrani,52388-6030470-5,UU7401921,Malaysia,PIA,Economy,2025-03-31,
TRVL-003274,Waheed Soomro,43423-8509363-1,DY1877819,Saudi Arabia,PIA,Business,2025-01-18,2025-02-16
TRVL-003275,Waheed Soomro,43423-8509363-1,DY1877819,Saudi Arabia,PIA,Economy,2023-10-05,2023-10-14
TRVL-003276,Waheed Soomro,43423-8509363-1,DY1877819,UAE,British Airways,First,2025-05-10,2025-05-31
TRVL-003277,Waheed Soomro,43423-8509363-1,DY1877819,UAE,Fly Jinnah,First,2025-12-27,2026-01-20
TRVL-003278,Waheed Soomro,43423-8509363-1,DY1877819,Saudi Arabia,Gulf Air,Economy,2025-06-26,2025-07-04
TRVL-003279,Waheed Soomro,43423-8509363-1,DY1877819,China,,Economy,2025-12-03,2025-12-29
TRVL-003280,Asad Warraich,19336-0434279-7,FB0095476,Malaysia,Turkish Airlines,Economy,2025-02-24,2025-03-02
TRVL-003281,,19336-0434279-7,FB0095476,Turkey,Qatar Airways,Economy,2025-09-20,
TRVL-003282,Asad Warraich,19336-0434279-7,,USA,PIA,First,2025-08-07,2025-09-06
TRVL-003283,Uzma Khan,19617-9100594-0,PG7284541,China,Turkish Airlines,Economy,2026-05-22,2026-05-26
TRVL-003284,Uzma Khan,19617-9100594-0,PG7284541,UAE,Saudi Airlines,Economy,2025-03-23,2025-04-06
TRVL-003285,Ahmad Virk,33730-4871112-9,GQ5771156,China,British Airways,Business,2025-10-04,2025-10-12
TRVL-003286,,33730-4871112-9,,Turkey,Thai Airways,Economy,2023-08-09,2023-09-08
TRVL-003287,Ahemad Virk,33730-4871112-9,GQ5771156,Saudi Arabia,Oman Air,First,2024-12-22,
TRVL-003288,Waseem Khan,49160-8381382-5,,Saudi Arabia,Thai Airways,Economy,2026-06-06,2026-06-11
TRVL-003289,Waseem Khan,49160-8381382-5,,USA,Fly Jinnah,Economy,2025-09-24,2025-10-24
TRVL-003290,Waseem Khan,49160-8381382-5,KM6403882,China,Qatar Airways,Economy,2025-12-21,2025-12-27
TRVL-003291,Waseem Khan,49160-8381382-5,KM6403882,UAE,Fly Jinnah,Business,2026-02-28,2026-03-15
TRVL-003292,Javed Jatoi,33699-5978016-1,VM5811902,Saudi Arabia,Air Blue,Economy,2023-10-23,2023-11-08
TRVL-003293,Javed Jatoi,33699-5978016-1,VM5811902,UAE,Saudi Airlines,Economy,2023-11-29,2023-12-19
TRVL-003294,Ehsan Iqbal,36996-8162033-5,XM5299140,Saudi Arabia,Etihad,Economy,2024-07-02,2024-07-26
TRVL-003295,Ehsan Iqbal,36996-8162033-5,XM5299140,Saudi Arabia,Turkish Airlines,Economy,2026-03-30,
TRVL-003296,Ehsan Iqbal,36996-8162033-5,XM5299140,UAE,Turkish Airlines,Economy,2026-04-10,2026-04-30
TRVL-003297,Sana Mirza,32662-4407169-8,FE3772313,UAE,Air Blue,Business,2024-12-15,2024-12-26
TRVL-003298,Hassan Aslam,36358-9609744-5,ML2016266,Saudi Arabia,Saudi Airlines,Economy,2024-02-26,2024-03-19
TRVL-003299,Hassan Aslam,36358-9609744-5,ML2016266,UAE,PIA,Economy,2026-03-14,2026-03-23
TRVL-003300,Talha Gill,43526-5746684-1,EN6963466,UAE,Qatar Airways,Economy,2026-01-19,2026-02-15
TRVL-003301,Talha Gill,43526-5746684-1,EN6963466,UAE,Etihad,Economy,2023-08-20,2023-09-11
TRVL-003302,Noman Khan,39817-0010891-5,KM8248478,USA,Qatar Airways,Economy,2025-11-03,2025-11-15
TRVL-003303,Azhar Hashmi,39681-5407343-5,JH5207407,UAE,Oman Air,Business,2026-03-11,2026-03-19
TRVL-003304,Yasir Gondal,13074-1512136-9,YC5763145,Malaysia,British Airways,Economy,2026-04-30,2026-05-08
TRVL-003305,Yasir Gondal,13074-1512136-9,YC5763145,USA,PIA,Business,2026-03-13,2026-04-09
TRVL-003306,Khalid Bhatti,50986-3781712-3,MM7806061,UAE,Etihad,Business,2025-02-22,2025-03-10
TRVL-003307,Shaheed Aslam,10187-2377547-3,FV0096379,UK,Fly Jinnah,Economy,2024-11-09,2024-12-06
TRVL-003308,Shazia Awan,35650-3239900-6,BA7777514,Thailand,Gulf Air,Economy,2025-04-11,2025-04-15
TRVL-003309,Shazia Awan,35650-3239900-6,BA7777514,UK,Fly Jinnah,Business,2023-11-24,2023-12-02
TRVL-003310,Rabia Afridi,69316-6398189-8,OB5829865,Saudi Arabia,Gulf Air,Business,2023-06-29,2023-07-27
TRVL-003311,Rabia Afridi,69316-6398189-8,OB5829865,UAE,Etihad,Economy,2023-11-13,2023-11-19
TRVL-003312,Rabia Afridi,,OB5829865,China,Emirates,Economy,2024-07-18,2024-08-05
TRVL-003313,Asad Mughal,17620-2813941-1,CN2691626,Saudi Arabia,Thai Airways,Economy,2024-05-22,2024-05-25
TRVL-003314,Yasmin Sethi,34806-2240372-0,ZP6814390,Saudi Arabia,Etihad,Economy,2025-08-14,2025-09-08
TRVL-003315,Yasmin Sethi,34806-2240372-0,ZP6814390,Saudi Arabia,Air Blue,Economy,2025-08-26,2025-09-13
TRVL-003316,Yasmin Sethi,34806-2240372-0,ZP6814390,UK,Thai Airways,Business,2025-10-26,2025-11-17
TRVL-003317,Yasmin Sethi,34806-2240372-0,ZP6814390,USA,Thai Airways,Business,2025-11-30,2025-12-13
TRVL-003318,Rafiq Shah,47670-7391539-3,LQ4739170,Saudi Arabia,Air Blue,Business,2026-05-16,2026-05-28
TRVL-003319,Rafiq Shah,47670-7391539-3,LQ4739170,Turkey,Gulf Air,First,2025-11-22,2025-12-09
TRVL-003320,Rafiq Shah,47670-7391539-3,LQ4739170,Malaysia,Etihad,Business,2024-05-21,2024-06-06
TRVL-003321,Riffat Qureshi,30046-8511695-2,TF8885723,USA,Turkish Airlines,Business,2025-05-05,2025-05-10
TRVL-003322,Riffat Qureshi,30046-8511695-2,TF8885723,UAE,Gulf Air,Economy,2025-01-14,2025-02-01
TRVL-003323,Riffat Qureshi,30046-8511695-2,TF8885723,Malaysia,Fly Jinnah,Business,2025-02-09,2025-03-05
TRVL-003324,Riffat Qureshi,30046-8511695-2,TF8885723,UK,Etihad,Business,2025-06-01,2025-06-30
TRVL-003325,Riffat Qureshi,30046-8511695-2,TF8885723,USA,Malaysia Airlines,Business,2026-05-03,2026-05-25
TRVL-003326,Ghazala Tahir,32670-9919461-4,GC2544164,UAE,Oman Air,Business,2025-12-13,2026-01-08
TRVL-003327,Ghazala Tahir,32670-9919461-4,GC2544164,UK,Malaysia Airlines,Business,2026-05-20,2026-05-23
TRVL-003328,Ghazala Tahir,32670-9919461-4,GC2544164,Malaysia,Thai Airways,Economy,2025-07-29,2025-08-20
TRVL-003329,Riffat Shah,45297-0901103-8,HE6036129,UK,Oman Air,First,2024-02-02,2024-02-24
TRVL-003330,Riffat Shah,,HE6036129,UAE,Oman Air,Business,2024-11-29,2024-12-11
TRVL-003331,Riffat Shah,45297-0901103-8,HE6036129,UAE,Malaysia Airlines,Business,2023-07-21,2023-08-06
TRVL-003332,Riffat Shah,45297-0901103-8,HE6036129,Saudi Arabia,Thai Airways,Business,2025-07-01,2025-07-12
TRVL-003333,Riffat Shah,45297-0901103-8,HE6036129,Saudi Arabia,,Economy,2023-11-22,2023-12-07
TRVL-003334,Samina Junejo,49355-4941661-4,EU1426047,UK,Etihad,Business,2024-09-13,2024-10-13
TRVL-003335,Rubina Tahir,45012-2182277-2,HZ8440521,Saudi Arabia,Air Blue,Economy,2025-03-20,2025-04-15
TRVL-003336,Rubina Tahir,45012-2182277-2,HZ8440521,Qatar,Fly Jinnah,Business,2023-10-24,2023-10-30
TRVL-003337,Bano Sheikh,13559-9789349-8,JW6407352,UK,British Airways,Business,2023-12-10,2024-01-08
TRVL-003338,Bano Sheikh,13559-9789349-8,JW6407352,Saudi Arabia,Malaysia Airlines,Economy,2024-01-19,2024-02-17
TRVL-003339,Qasim Laghari,47925-8371332-5,VW4646386,Saudi Arabia,Etihad,Economy,2024-12-05,2024-12-10
TRVL-003340,Kassim Laghari,47925-8371332-5,VW4646386,UK,Oman Air,Business,2024-10-09,2024-10-24
TRVL-003341,Iram Bhatti,59135-9580854-4,XU7352102,UK,Etihad,First,2024-11-26,2024-12-13
TRVL-003342,Iram Bhatti,59135-9580854-4,XU7352102,Canada,Serene Air,First,2025-05-20,2025-06-10
TRVL-003343,Iram Bhatti,59135-9580854-4,XU7352102,UAE,Fly Jinnah,First,2024-04-29,2024-05-20
TRVL-003344,Iram Bhatti,59135-9580854-4,XU7352102,UAE,Emirates,First,2025-08-30,2025-09-11
TRVL-003345,Iram Bhatti,59135-9580854-4,XU7352102,Saudi Arabia,Emirates,Economy,2025-07-02,2025-07-13
TRVL-003346,,40816-5385705-1,JE1688142,Turkey,Malaysia Airlines,Business,2024-12-05,2024-12-14
TRVL-003347,Azhar Sethi,40816-5385705-1,JE1688142,Oman,Air Blue,Economy,2025-06-21,2025-07-19
TRVL-003348,Ali Khoso,39395-7859366-1,MT2267811,Saudi Arabia,British Airways,Economy,2023-11-11,2023-11-15
TRVL-003349,Allee Khoso,39395-7859366-1,MT2267811,Saudi Arabia,,Economy,2025-04-23,2025-05-23
TRVL-003350,Aisha Cheema,48212-9931385-2,PO5668591,Turkey,Saudi Airlines,Business,2026-05-30,2026-06-26
TRVL-003351,Hasan Minhas,30828-3548323-7,VJ9514451,UAE,Saudi Airlines,Business,2025-05-15,2025-06-02
TRVL-003352,Hasan Minhas,30828-3548323-7,VJ9514451,UK,Serene Air,First,2024-10-20,2024-10-30
TRVL-003353,Rasheid Jamali,31583-5977328-1,LV9615877,Saudi Arabia,Thai Airways,Economy,2023-09-25,2023-10-17
TRVL-003354,Khadeejah Jamali,35160-0447701-8,JR5271232,UK,Air Blue,First,2024-09-21,2024-09-25
TRVL-003355,Durr-e-Shahwar Warraich,34518-4061351-2,DA5833879,Turkey,Serene Air,Business,2023-08-21,2023-09-18
TRVL-003356,Khalid Aslam,18828-0474850-1,,Thailand,Fly Jinnah,Economy,2023-12-08,2023-12-27
TRVL-003357,Khalid Aslam,18828-0474850-1,TA7564254,Turkey,Turkish Airlines,Economy,2023-07-18,2023-08-10
TRVL-003358,Khaled Aslam,18828-0474850-1,TA7564254,Saudi Arabia,Qatar Airways,Economy,2024-11-26,
TRVL-003359,Shazia Jatoi,67722-5297095-6,LV4691343,Saudi Arabia,Air Blue,Business,2026-03-15,2026-03-22
TRVL-003360,Shazia Jatoi,67722-5297095-6,LV4691343,USA,Serene Air,Business,2023-11-29,
TRVL-003361,Shazia Jatoi,67722-5297095-6,LV4691343,Saudi Arabia,,Business,2026-04-29,2026-05-18
TRVL-003362,Shazia Jatoi,67722-5297095-6,LV4691343,UAE,Thai Airways,Economy,2024-02-23,2024-02-29
TRVL-003363,Kamran Minhas,33206-3240101-7,LL6453631,USA,Malaysia Airlines,Business,2024-06-25,2024-07-25
TRVL-003364,Kamran Minhas,,LL6453631,Saudi Arabia,Oman Air,Business,2025-08-22,2025-09-06
TRVL-003365,Kamran Minhas,33206-3240101-7,LL6453631,China,Saudi Airlines,First,2024-03-10,2024-03-17
TRVL-003366,Kamran Minhas,33206-3240101-7,LL6453631,Turkey,Malaysia Airlines,Business,2025-10-17,2025-10-26
TRVL-003367,Kamran Minhas,33206-3240101-7,LL6453631,USA,Malaysia Airlines,Business,2024-02-16,2024-02-19
TRVL-003368,Bano Durrani,40095-7350468-0,TX5775215,UAE,Qatar Airways,First,2024-11-08,2024-11-17
TRVL-003369,Bano Durrani,40095-7350468-0,TX5775215,Saudi Arabia,Saudi Airlines,First,2025-10-29,2025-11-02
TRVL-003370,Rafiq Butt,42769-8231992-7,RC3096720,Thailand,Fly Jinnah,Economy,2025-04-05,
TRVL-003371,Parveen Malik,30973-0593515-4,HC2921215,Malaysia,Saudi Airlines,Business,2025-05-30,2025-06-07
TRVL-003372,Parveen Malik,30973-0593515-4,HC2921215,UK,Gulf Air,Business,2024-06-07,2024-06-14
TRVL-003373,Riffat Awan,36490-9163124-4,HZ3060851,UAE,Serene Air,Business,2025-03-03,2025-03-19
TRVL-003374,Ghazala Gill,37433-6514870-8,CV7829923,China,Saudi Airlines,Economy,2026-02-15,2026-02-27
TRVL-003375,Ghazala Gill,37433-6514870-8,CV7829923,UAE,Gulf Air,Business,2024-03-25,
TRVL-003376,Lubna Yousafzai,,QU8130424,Saudi Arabia,Turkish Airlines,First,2024-03-28,2024-04-23
TRVL-003377,Lubna Yousafzai,42538-0945021-4,QU8130424,Canada,Fly Jinnah,Economy,2026-03-03,2026-03-13
TRVL-003378,Lubna Yousafzai,42538-0945021-4,QU8130424,China,Serene Air,Business,2026-03-30,2026-04-18
TRVL-003379,Wardah Baig,36710-5462096-4,OM5341628,UK,Air Blue,First,2025-04-14,2025-05-06
TRVL-003380,Wardah Baig,36710-5462096-4,OM5341628,Thailand,Gulf Air,Economy,2025-02-16,2025-02-23
TRVL-003381,Rubina Brohi,57552-0410121-2,TY9878458,Saudi Arabia,British Airways,Business,2023-07-28,2023-08-04
TRVL-003382,Rubina Brohi,57552-0410121-2,TY9878458,UAE,Gulf Air,Economy,2026-01-21,2026-02-17
TRVL-003383,,49427-9166516-8,QA2563267,UAE,PIA,Business,2024-04-14,2024-04-24
TRVL-003384,Uzma Sheikh,49427-9166516-8,QA2563267,UAE,Air Blue,Economy,2025-05-11,2025-05-17
TRVL-003385,Sajid Aslam,45816-4904692-3,RF9700519,UAE,PIA,Economy,2025-12-18,2025-12-25
TRVL-003386,Sajid Aslam,45816-4904692-3,RF9700519,UAE,Serene Air,Business,2025-04-10,2025-05-02
TRVL-003387,Zainab Baloch,37382-4223179-2,SJ3864660,UK,Gulf Air,Business,2025-02-06,2025-02-17
TRVL-003388,Zeynab Baloch,37382-4223179-2,SJ3864660,UAE,Gulf Air,Economy,2023-06-19,2023-07-04
TRVL-003389,Taariq Brohi,,PJ1161017,Malaysia,Turkish Airlines,Economy,2026-06-11,2026-06-14
TRVL-003390,Taariq Brohi,38610-9629169-3,PJ1161017,UAE,Serene Air,Economy,2024-05-11,2024-05-17
TRVL-003391,Tahira Gill,13507-7385660-0,TQ8558416,Saudi Arabia,Saudi Airlines,Economy,2024-04-27,2024-05-16
TRVL-003392,Tahira Gill,13507-7385660-0,TQ8558416,UAE,Malaysia Airlines,Economy,2024-08-18,2024-09-17
TRVL-003393,Tahira Gill,13507-7385660-0,TQ8558416,UK,Etihad,Business,2026-06-10,2026-07-08
TRVL-003394,Noman Khan,39675-0341178-1,UC5940387,Saudi Arabia,Air Blue,Economy,2023-09-18,2023-10-13
TRVL-003395,Noman Khan,39675-0341178-1,UC5940387,Saudi Arabia,Saudi Airlines,Economy,2025-11-25,2025-12-07
TRVL-003396,Azhar Shaikh,55931-6995164-3,LY6224330,UK,Air Blue,Economy,2023-11-18,2023-12-04
TRVL-003397,Azhar Shaikh,55931-6995164-3,,Turkey,Fly Jinnah,Business,2025-09-24,2025-10-17
TRVL-003398,Azhar Shaikh,,LY6224330,Qatar,Emirates,Business,2024-03-29,2024-04-28
TRVL-003399,Rasheid Khattak,11986-4534958-5,KR3761588,China,Etihad,Economy,2025-01-01,2025-01-09
TRVL-003400,Rashid Khattak,11986-4534958-5,KR3761588,Turkey,British Airways,Economy,2024-10-31,2024-11-30
TRVL-003401,Aisha Qureshi,32115-0657125-6,UH5695613,UAE,Etihad,Economy,2024-04-14,2024-04-25
TRVL-003402,Aisha Qureshi,32115-0657125-6,UH5695613,Saudi Arabia,Air Blue,Economy,2025-05-23,2025-06-02
TRVL-003403,Khadeejah Gill,43243-5182914-2,XX2000923,UAE,Gulf Air,First,2023-12-07,2023-12-13
TRVL-003404,Khadija Gill,43243-5182914-2,XX2000923,UK,PIA,Economy,2024-07-24,2024-08-08
TRVL-003405,Danish Hashmi,46838-2841041-1,CW8284460,Saudi Arabia,Malaysia Airlines,Economy,2026-04-19,2026-05-11
TRVL-003406,Komal Gondal,16270-3491182-8,KZ7918035,USA,Turkish Airlines,Business,2025-07-12,2025-07-26
TRVL-003407,Komal Gondal,16270-3491182-8,KZ7918035,UK,Serene Air,First,2025-09-09,2025-09-24
TRVL-003408,Humaira Randhawa,68430-1125547-8,RA4819193,UK,Turkish Airlines,Business,2026-03-01,2026-03-20
TRVL-003409,Humaira Randhawa,68430-1125547-8,RA4819193,UAE,Turkish Airlines,Economy,2024-10-11,2024-11-04
TRVL-003410,Komal Memon,,CD5281713,Saudi Arabia,Saudi Airlines,Economy,2025-12-26,2026-01-13
TRVL-003411,Umair Jamali,77430-8502115-9,DR8152450,Thailand,Gulf Air,Economy,2025-02-05,2025-03-04
TRVL-003412,Durr-e-Shahwar Iqbal,31090-1347802-0,CH5162288,Saudi Arabia,Turkish Airlines,Economy,2026-01-17,
