record_id,account_holder,cnic,utility_type,provider,monthly_amount,address,city
UTIL-008942,Zahid Malik,33238-1727189-3,electricity,GEPCO,11898.0,"350-Jhelum Area, Jhelum",Jhelum
UTIL-008943,Zahid Malik,33238-1727189-3,gas,SNGPL,5663.0,"350-Jhelum Area, Jhelum",Jhelum
UTIL-008944,Junaid Sheikh,16052-5727382-9,electricity,PESCO,6900.0,"50-Peshawar Area, Peshawar",Peshawar
UTIL-008945,Saeid Memon,39757-5681787-5,electricity,FESCO,3066.0,"317-Multan Area, Multan",Multan
UTIL-008946,Saeid Memon,39757-5681787-5,gas,SNGPL,2379.0,"317-Multan Area, Multan",Multan
UTIL-008947,Sajid Yousafzai,38076-2936108-7,electricity,FESCO,13272.0,"381-Model Town, Lahore",Lahore
UTIL-008948,Sajid Yousafzai,38076-2936108-7,gas,SNGPL,4993.0,"381-Model Town, Lahore",Lahore
UTIL-008949,Zafar Kayani,37646-1670029-7,electricity,GEPCO,3885.0,"27-Sialkot Area, Sialkot",Sialkot
UTIL-008950,Zafar Kayani,37646-1670029-7,gas,SNGPL,1882.0,"27-Sialkot Area, Sialkot",Sialkot
UTIL-008951,Noman Cheema,45785-2893339-5,electricity,HESCO,4571.0,"205-Nawabshah Area, Nawabshah",Nawabshah
UTIL-008952,Noman Cheema,45785-2893339-5,gas,SSGC,4362.0,"205-Nawabshah Area, Nawabshah",Nawabshah
UTIL-008953,Khadija Kayani,34177-8888916-4,electricity,LESCO,3503.0,"376-Township, Lahore",Lahore
UTIL-008954,Khadija Kayani,34177-8888916-4,gas,SNGPL,2449.0,"376-Township, Lahore",Lahore
UTIL-008955,Noman Junejo,40144-8518260-5,electricity,SEPCO,1979.0,"236-Sukkur Area, Sukkur",Sukkur
UTIL-008956,Shazia Baloch,33527-4787697-6,electricity,LESCO,26574.0,"490-Gujrat Area, Gujrat",Gujrat
UTIL-008957,Shazia Baloch,33527-4787697-6,gas,SNGPL,19590.0,"490-Gujrat Area, Gujrat",
UTIL-008958,Nadeem Randhawa,,electricity,FESCO,98317.0,"325-Garden Town, Lahore",Lahore
UTIL-008959,Nadeem Randhawa,,gas,SNGPL,20606.0,"325-Garden Town, Lahore",Lahore
UTIL-008960,Imran Yousafzai,49680-5941011-7,electricity,SEPCO,1735.0,"48-Gulshan-e-Iqbal, Karachi",Karachi
UTIL-008961,Zubair Tahir,15041-7297665-9,electricity,PESCO,14698.0,"287-Kohat Area, Kohat",Kohat
UTIL-008962,Rasheed Mughal,52143-6329036-9,electricity,QESCO,1676.0,"65-Quetta Area, Quetta",Quetta
UTIL-008963,Nadiya Jatoi,33191-3564577-0,electricity,LESCO,67902.0,"318-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-008964,Nadiya Jatoi,33191-3564577-0,gas,SNGPL,45215.0,"318-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-008965,Maheen Baig,34061-2160959-6,electricity,GEPCO,27043.0,"118-Madina Town, Faisalabad",Faisalabad
UTIL-008966,Maheen Baig,34061-2160959-6,gas,SNGPL,15084.0,"118-Madina Town, Faisalabad",Faisalabad
UTIL-008967,Munsoor Abbasi,39878-0319944-9,electricity,LESCO,3572.0,"84-Jhelum Area, Jhelum",Jhelum
UTIL-008968,Iram Jatoi,37709-1005003-4,electricity,MEPCO,7625.0,"34-Sargodha Area, Sargodha",Sargodha
UTIL-008969,Iram Jatoi,37709-1005003-4,gas,SNGPL,6785.0,"34-Sargodha Area, Sargodha",Sargodha
UTIL-008970,Kamran Laghari,36439-2207543-7,electricity,GEPCO,11732.0,"405-Gujranwala Area, Gujranwala",Gujranwala
UTIL-008971,Kamran Laghari,36439-2207543-7,gas,SNGPL,18095.0,"405-Gujranwala Area, Gujranwala",Gujranwala
UTIL-008972,Naveed Malik,38592-0312912-9,electricity,GEPCO,12882.0,"391-Jhelum Area, Jhelum",Jhelum
UTIL-008973,Naveed Malik,38592-0312912-9,gas,SNGPL,2946.0,"391-Jhelum Area, Jhelum",Jhelum
UTIL-008974,Parveen Bhatti,34764-1668923-4,electricity,FESCO,20919.0,"66-D Ground, Faisalabad",Faisalabad
UTIL-008975,,34764-1668923-4,gas,SNGPL,4093.0,"66-D Ground, Faisalabad",Faisalabad
UTIL-008976,,30587-7791313-7,electricity,GEPCO,7557.0,"428-Jhelum Area, Jhelum",Jhelum
UTIL-008977,Umair Raza,30587-7791313-7,gas,SNGPL,5644.0,"428-Jhelum Area, Jhelum",Jhelum
UTIL-008978,Mariam Butt,49542-7555950-0,electricity,SEPCO,8879.0,"322-Larkana Area, Larkana",Larkana
UTIL-008979,Mariam Butt,49542-7555950-0,gas,SSGC,5043.0,"322-Larkana Area, Larkana",Larkana
UTIL-008980,Rubina Durrani,,electricity,IESCO,,"462-Muzaffarabad Area, Muzaffarabad",
UTIL-008981,Rubina Durrani,74250-1130168-4,gas,SNGPL,7421.0,"462-Muzaffarabad Area, Muzaffarabad",Muzaffarabad
UTIL-008982,Wardah Khoso,46025-4349456-8,electricity,K-Electric,10560.0,"3-Malir Cantt, Karachi",Karachi
UTIL-008983,Wardah Khoso,46025-4349456-8,gas,SSGC,1686.0,"3-Malir Cantt, Karachi",Karachi
UTIL-008984,Manzoor Bugti,39124-2098114-5,electricity,GEPCO,6918.0,"496-Multan Area, Multan",Multan
UTIL-008985,Manzoor Bugti,39124-2098114-5,gas,SNGPL,7474.0,,Multan
UTIL-008986,Nasreen Chaudhry,43258-9434743-8,electricity,K-Electric,2984.0,"100-Malir Cantt, Karachi",Karachi
UTIL-008987,Nasreen Chaudhry,43258-9434743-8,gas,SSGC,1470.0,"100-Malir Cantt, Karachi",Karachi
UTIL-008988,Bano Kayani,55735-4608388-4,electricity,QESCO,82504.0,"281-Khuzdar Area, Khuzdar",Khuzdar
UTIL-008989,Ghulam Gill,37093-0340379-5,electricity,FESCO,11270.0,"187-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-008990,Ghulam Gill,37093-0340379-5,gas,SNGPL,2341.0,"187-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-008991,Durr-e-Shahwar Memon,38276-1677661-4,electricity,MEPCO,4538.0,"80-Gujranwala Area, Gujranwala",Gujranwala
UTIL-008992,Durr-e-Shahwar Memon,38276-1677661-4,gas,SNGPL,1141.0,"80-Gujranwala Area, Gujranwala",Gujranwala
UTIL-008993,,32097-8082880-6,electricity,MEPCO,10467.0,"289-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-008994,Sadia Butt,32097-8082880-6,gas,SNGPL,5991.0,"289-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-008995,Noor Afridi,12712-9893670-6,electricity,PESCO,26024.0,"102-Mingora Area, Mingora",Mingora
UTIL-008996,Kamran Cheema,44087-7375512-1,electricity,HESCO,4001.0,"234-Jacobabad Area, Jacobabad",Jacobabad
UTIL-008997,Aisha Iqbal,36362-6439933-4,electricity,MEPCO,3842.0,"444-Township, Lahore",Lahore
UTIL-008998,Aisha Iqbal,36362-6439933-4,gas,SNGPL,667.0,"444-Township, Lahore",Lahore
UTIL-008999,Zubaida Durrani,14371-7651070-8,electricity,PESCO,1693.0,"467-Peshawar Area, Peshawar",Peshawar
UTIL-009000,Zubaida Durrani,14371-7651070-8,gas,SNGPL,843.0,"467-Peshawar Area, Peshawar",Peshawar
UTIL-009001,Munsoor Hashmi,64742-5640103-7,electricity,IESCO,718.0,"397-E-11, Islamabad",Islamabad
UTIL-009002,Farzana Raza,34528-5840200-2,electricity,LESCO,13721.0,"98-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-009003,Farzana Raza,34528-5840200-2,gas,SNGPL,5996.0,"98-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-009004,Khadija Rajput,36093-4627222-6,electricity,LESCO,26506.0,,Jhelum
UTIL-009005,Khadija Rajput,36093-4627222-6,gas,SNGPL,8724.0,"334-Jhelum Area, Jhelum",Jhelum
UTIL-009006,Shazia Minhas,35895-6899959-4,electricity,LESCO,10965.0,"1-Multan Area, Multan",Multan
UTIL-009007,Shazia Minhas,35895-6899959-4,gas,SNGPL,2563.0,"1-Multan Area, Multan",Multan
UTIL-009008,Farhan Ahmed,41820-3500255-1,electricity,K-Electric,1318.0,"85-Hyderabad Area, Hyderabad",Hyderabad
UTIL-009009,Farhan Ahmed,41820-3500255-1,gas,SSGC,2217.0,"85-Hyderabad Area, Hyderabad",Hyderabad
UTIL-009010,Zubaida Aslam,31706-1208275-0,electricity,LESCO,10004.0,"444-Iqbal Town, Lahore",Lahore
UTIL-009011,Zubaida Aslam,31706-1208275-0,gas,SNGPL,17336.0,"444-Iqbal Town, Lahore",Lahore
UTIL-009012,Maheen Yousafzai,13395-8920975-2,electricity,PESCO,5308.0,,Swabi
UTIL-009013,Rubina Shaikh,48189-0484298-8,electricity,K-Electric,1508.0,"85-Sukkur Area, Sukkur",Sukkur
UTIL-009014,Rubina Shaikh,48189-0484298-8,gas,SSGC,731.0,"85-Sukkur Area, Sukkur",Sukkur
UTIL-009015,Yasir Chaudhry,14156-1454492-7,electricity,PESCO,11080.0,"296-Peshawar Area, Peshawar",Peshawar
UTIL-009016,Yasir Chaudhry,14156-1454492-7,gas,SNGPL,4841.0,"296-Peshawar Area, Peshawar",Peshawar
UTIL-009017,Aneela Memon,46880-7516855-6,electricity,K-Electric,8978.0,"484-Nawabshah Area, Nawabshah",Nawabshah
UTIL-009018,Aneela Memon,46880-7516855-6,gas,SSGC,4623.0,"484-Nawabshah Area, Nawabshah",Nawabshah
UTIL-009019,Nighat Gill,48304-8487896-8,electricity,HESCO,71877.0,"219-DHA Phase 6, Karachi",Karachi
UTIL-009020,Nighat Gill,48304-8487896-8,gas,SSGC,31011.0,"219-DHA Phase 6, Karachi",Karachi
UTIL-009021,Alee Tahir,38408-5403082-7,electricity,LESCO,55578.0,"307-Committee Chowk, Rawalpindi",Rawalpindi
UTIL-009022,Alee Tahir,38408-5403082-7,gas,SNGPL,49724.0,"307-Committee Chowk, Rawalpindi",Rawalpindi
UTIL-009023,Rizwan Mughal,50872-7374531-1,electricity,QESCO,3662.0,"130-Quetta Area, Quetta",Quetta
UTIL-009024,Rizwan Mughal,50872-7374531-1,gas,SSGC,908.0,"130-Quetta Area, Quetta",Quetta
UTIL-009025,Madiha Siddiqui,13347-0760024-2,electricity,PESCO,3716.0,"21-Peshawar Area, Peshawar",Peshawar
UTIL-009026,Madiha Siddiqui,13347-0760024-2,gas,SNGPL,1948.0,"21-Peshawar Area, Peshawar",Peshawar
UTIL-009027,Yasmin Hussain,54737-2791367-6,electricity,QESCO,45057.0,"339-Chaman Area, Chaman",Chaman
UTIL-009028,Yasmin Hussain,54737-2791367-6,gas,SSGC,32816.0,"339-Chaman Area, Chaman",Chaman
UTIL-009029,Madiha Qureshi,38219-4824750-0,electricity,FESCO,5457.0,,Faisalabad
UTIL-009030,Madiha Qureshi,38219-4824750-0,gas,SNGPL,,"108-Peoples Colony, Faisalabad",Faisalabad
UTIL-009031,Humaira Abbasi,16594-7144089-6,electricity,PESCO,2878.0,"66-Dera Ismail Khan Area, Dera Ismail Khan",Dera Ismail Khan
UTIL-009032,,16594-7144089-6,gas,SNGPL,2176.0,"66-Dera Ismail Khan Area, Dera Ismail Khan",
UTIL-009033,Ghazala Khoso,33895-3870916-8,electricity,FESCO,27032.0,"474-Wapda Town, Lahore",Lahore
UTIL-009034,Tanveer Shaikh,18467-3172802-3,electricity,PESCO,1492.0,"398-Mansehra Area, Mansehra",
UTIL-009035,Tanveer Shaikh,18467-3172802-3,gas,SNGPL,1112.0,"398-Mansehra Area, Mansehra",Mansehra
UTIL-009036,Habib Siddiqui,36342-5664870-3,electricity,FESCO,14342.0,"219-Peoples Colony, Faisalabad",Faisalabad
UTIL-009037,Habib Siddiqui,36342-5664870-3,gas,SNGPL,7066.0,"219-Peoples Colony, Faisalabad",Faisalabad
UTIL-009038,Mansur Gill,40160-8447489-1,electricity,HESCO,7435.0,"415-Jacobabad Area, Jacobabad",Jacobabad
UTIL-009039,Mansur Gill,40160-8447489-1,gas,SSGC,4491.0,"415-Jacobabad Area, Jacobabad",Jacobabad
UTIL-009040,Bilal Yousafzai,69976-0462626-7,electricity,IESCO,8243.0,"470-DHA Phase 2, Islamabad",Islamabad
UTIL-009041,Wardah Shaikh,46251-0212878-4,electricity,SEPCO,9513.0,,Nawabshah
UTIL-009042,Wardah Shaikh,46251-0212878-4,gas,SSGC,3636.0,"320-Nawabshah Area, Nawabshah",Nawabshah
UTIL-009043,Adnan Bhatti,72682-5202557-5,electricity,IESCO,28979.0,"17-Hunza Area, Hunza",Hunza
UTIL-009044,Naila Minhas,32192-4021251-4,electricity,GEPCO,6100.0,"221-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-009045,Naila Minhas,32192-4021251-4,gas,SNGPL,5927.0,,Bahawalpur
UTIL-009046,Liaquat Junejo,33347-6848930-1,electricity,MEPCO,534.0,"89-Sargodha Area, Sargodha",Sargodha
UTIL-009047,Liaquat Junejo,33347-6848930-1,gas,SNGPL,2272.0,,Sargodha
UTIL-009048,Komal Jatoi,34121-6759831-6,electricity,GEPCO,2289.0,"120-Sargodha Area, Sargodha",Sargodha
UTIL-009049,Pervaiz Chandio,33494-7807136-5,electricity,FESCO,8049.0,"348-Jhelum Area, Jhelum",Jhelum
UTIL-009050,Pervaiz Chandio,33494-7807136-5,gas,SNGPL,2441.0,"348-Jhelum Area, Jhelum",Jhelum
UTIL-009051,Alee Gondal,60105-5325135-5,electricity,IESCO,33910.0,"276-F-7, Islamabad",Islamabad
UTIL-009052,Saima Khoso,19698-9243531-8,electricity,PESCO,11283.0,"475-Nowshera Area, Nowshera",Nowshera
UTIL-009053,Saima Khoso,19698-9243531-8,gas,SNGPL,9657.0,"475-Nowshera Area, Nowshera",Nowshera
UTIL-009054,Khadeeja Laghari,45390-2337140-4,electricity,K-Electric,9043.0,"49-Sukkur Area, Sukkur",Sukkur
UTIL-009055,Khadeeja Laghari,45390-2337140-4,gas,SSGC,1726.0,"49-Sukkur Area, Sukkur",Sukkur
UTIL-009056,Maheen Bhatti,39976-2094104-0,electricity,MEPCO,48474.0,"435-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-009057,Maheen Bhatti,39976-2094104-0,gas,SNGPL,19824.0,"435-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-009058,Tanzeela Shaikh,42686-5825020-6,electricity,SEPCO,650.0,"231-Hyderabad Area, Hyderabad",Hyderabad
UTIL-009059,Tanzeela Shaikh,42686-5825020-6,gas,SSGC,1590.0,"231-Hyderabad Area, Hyderabad",Hyderabad
UTIL-009060,,31381-7551646-7,electricity,MEPCO,8226.0,"152-Gujranwala Area, Gujranwala",Gujranwala
UTIL-009061,Junaid Raza,31381-7551646-7,gas,SNGPL,7049.0,"152-Gujranwala Area, Gujranwala",Gujranwala
UTIL-009062,Sohail Hussain,45708-7234578-7,electricity,SEPCO,2371.0,"435-North Nazimabad, Karachi",Karachi
UTIL-009063,Sohail Hussain,45708-7234578-7,gas,SSGC,527.0,"435-North Nazimabad, Karachi",Karachi
UTIL-009064,Noor Afridi,64122-7570268-4,electricity,IESCO,,"167-Bahria Town Phase 7, Islamabad",Islamabad
UTIL-009065,Noor Afridi,64122-7570268-4,gas,SNGPL,15610.0,,Islamabad
UTIL-009066,Humaira Virk,10585-7233321-6,electricity,PESCO,2285.0,"58-Kohat Area, Kohat",Kohat
UTIL-009067,Bushra Hashmi,14028-8801467-0,electricity,PESCO,4945.0,"37-Dera Ismail Khan Area, Dera Ismail Khan",Dera Ismail Khan
UTIL-009068,Bushra Hashmi,14028-8801467-0,gas,SNGPL,909.0,"37-Dera Ismail Khan Area, Dera Ismail Khan",Dera Ismail Khan
UTIL-009069,Rasheed Ali,14810-1249392-9,electricity,PESCO,1054.0,"236-Abbottabad Area, Abbottabad",Abbottabad
UTIL-009070,Rasheed Ali,14810-1249392-9,gas,SNGPL,621.0,"236-Abbottabad Area, Abbottabad",Abbottabad
UTIL-009071,Aysha Tahir,15191-3054118-6,electricity,PESCO,5620.0,"412-Abbottabad Area, Abbottabad",Abbottabad
UTIL-009072,Aysha Tahir,15191-3054118-6,gas,SNGPL,6103.0,"412-Abbottabad Area, Abbottabad",Abbottabad
UTIL-009073,Aneela Chaudhry,33538-0495209-0,electricity,GEPCO,27506.0,"431-Sargodha Area, Sargodha",Sargodha
UTIL-009074,Yasmin Bhatti,41603-5465003-0,electricity,HESCO,13658.0,"398-Clifton, Karachi",Karachi
UTIL-009075,Yasmin Bhatti,41603-5465003-0,gas,SSGC,6320.0,"398-Clifton, Karachi",Karachi
UTIL-009076,Nadiya Brohi,32419-4055319-8,electricity,GEPCO,3811.0,"137-Model Town, Lahore",Lahore
UTIL-009077,Maheen Hashmi,31502-4457490-0,electricity,GEPCO,999.0,"322-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-009078,Maheen Hashmi,31502-4457490-0,gas,SNGPL,313.0,"322-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-009079,Yasmin Minhas,,electricity,LESCO,5426.0,"5-Johar Town, Lahore",Lahore
UTIL-009080,Yasmin Minhas,32230-3919965-4,gas,SNGPL,6295.0,"5-Johar Town, Lahore",Lahore
UTIL-009081,Nadia Bhatti,38860-5385381-4,electricity,GEPCO,4946.0,"286-Jhelum Area, Jhelum",Jhelum
UTIL-009082,Maryam Minhas,54789-6436955-8,electricity,QESCO,870.0,"181-Zhob Area, Zhob",Zhob
UTIL-009083,Maryam Minhas,54789-6436955-8,gas,SSGC,2044.0,"181-Zhob Area, Zhob",Zhob
UTIL-009084,Babar Brohi,39987-1747583-9,electricity,LESCO,7686.0,"312-Johar Town, Lahore",Lahore
UTIL-009085,Babar Brohi,39987-1747583-9,gas,SNGPL,,"312-Johar Town, Lahore",Lahore
UTIL-009086,Qudsia Afridi,37226-7249322-0,electricity,MEPCO,3985.0,"192-Sialkot Area, Sialkot",Sialkot
UTIL-009087,Qudsia Afridi,37226-7249322-0,gas,SNGPL,2338.0,"192-Sialkot Area, Sialkot",Sialkot
UTIL-009088,Riffat Virk,30978-9722210-6,electricity,MEPCO,1796.0,"454-Jhelum Area, Jhelum",Jhelum
UTIL-009089,Waheed Jatoi,41503-5422077-3,electricity,K-Electric,12378.0,"425-Khairpur Area, Khairpur",Khairpur
UTIL-009090,Tarik Laghari,44716-6286588-9,electricity,SEPCO,51309.0,"67-PECHS, Karachi",Karachi
UTIL-009091,Nighat Mughal,68599-0300426-6,electricity,IESCO,33716.0,"30-F-7, Islamabad",Islamabad
UTIL-009092,Nighat Mughal,68599-0300426-6,gas,SNGPL,6890.0,"30-F-7, Islamabad",Islamabad
UTIL-009093,Sadia Mirza,64807-1147577-6,electricity,IESCO,1594.0,"187-DHA Phase 2, Islamabad",Islamabad
UTIL-009094,Aneela Sheikh,,electricity,PESCO,51060.0,"4-Nowshera Area, Nowshera",Nowshera
UTIL-009095,Aneela Sheikh,18524-0185165-6,gas,SNGPL,24438.0,"4-Nowshera Area, Nowshera",Nowshera
UTIL-009096,Daniyal Baloch,19940-3882481-3,electricity,PESCO,38570.0,"160-Mingora Area, Mingora",Mingora
UTIL-009097,,54726-3741410-5,electricity,QESCO,24240.0,,Quetta
UTIL-009098,Zubayr Chandio,54726-3741410-5,gas,SSGC,12459.0,"2-Quetta Area, Quetta",Quetta
UTIL-009099,Adnan Rajput,32398-0043141-1,electricity,FESCO,16636.0,"279-Gujranwala Area, Gujranwala",Gujranwala
UTIL-009100,Adnan Rajput,,gas,SNGPL,9253.0,"279-Gujranwala Area, Gujranwala",Gujranwala
UTIL-009101,Noman Awan,53510-1600528-1,electricity,QESCO,13293.0,,Quetta
UTIL-009102,Ghazala Gill,39486-3842104-0,electricity,GEPCO,1503.0,"426-Sialkot Area, Sialkot",Sialkot
UTIL-009103,Ghazala Gill,39486-3842104-0,gas,SNGPL,2066.0,"426-Sialkot Area, Sialkot",Sialkot
UTIL-009104,,38040-1840443-0,electricity,LESCO,11731.0,"409-Township, Lahore",Lahore
UTIL-009105,Jaweria Afridi,38040-1840443-0,gas,SNGPL,2549.0,"409-Township, Lahore",Lahore
UTIL-009106,Noor Baig,40680-8931451-6,electricity,HESCO,14101.0,"482-Sukkur Area, Sukkur",Sukkur
UTIL-009107,Noor Baig,40680-8931451-6,gas,SSGC,2040.0,"482-Sukkur Area, Sukkur",Sukkur
UTIL-009108,Waqas Malik,31848-5238276-5,electricity,LESCO,13850.0,"202-Bahria Town, Lahore",Lahore
UTIL-009109,Humaira Hashmi,76559-9309635-6,electricity,IESCO,14416.0,"30-Gilgit Area, Gilgit",Gilgit
UTIL-009110,Humaira Hashmi,76559-9309635-6,gas,SNGPL,1645.0,"30-Gilgit Area, Gilgit",Gilgit
UTIL-009111,Naila Mughal,31377-9819904-0,electricity,GEPCO,4805.0,"278-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-009112,Naila Mughal,31377-9819904-0,gas,SNGPL,480.0,"278-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-009113,Zafar Chaudhry,38984-8488669-9,electricity,FESCO,20140.0,"152-Multan Area, Multan",Multan
UTIL-009114,Zafar Chaudhry,38984-8488669-9,gas,SNGPL,6793.0,"152-Multan Area, Multan",Multan
UTIL-009115,Qudsia Ali,47436-1895265-4,electricity,SEPCO,1578.0,"349-DHA Phase 6, Karachi",Karachi
UTIL-009116,Qudsia Ali,47436-1895265-4,gas,SSGC,269.0,"349-DHA Phase 6, Karachi",Karachi
UTIL-009117,Aneela Tahir,57962-3952302-2,electricity,QESCO,1222.0,"304-Khuzdar Area, Khuzdar",Khuzdar
UTIL-009118,Adnan Chaudhry,,electricity,SEPCO,12975.0,"160-Mirpur Khas Area, Mirpur Khas",Mirpur Khas
UTIL-009119,Komal Gill,68456-8569701-0,electricity,IESCO,13287.0,"93-G-11, Islamabad",Islamabad
UTIL-009120,Uzma Chandio,,electricity,LESCO,2266.0,"370-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-009121,Zainab Sheikh,40665-6389437-2,electricity,HESCO,3134.0,"398-Khairpur Area, Khairpur",Khairpur
UTIL-009122,Noman Bhatti,42706-1163011-5,electricity,HESCO,13349.0,"311-Mirpur Khas Area, Mirpur Khas",Mirpur Khas
UTIL-009123,Noman Bhatti,42706-1163011-5,gas,SSGC,4820.0,"311-Mirpur Khas Area, Mirpur Khas",Mirpur Khas
UTIL-009124,Owais Chandio,15783-8826862-5,electricity,PESCO,14358.0,"447-Mardan Area, Mardan",Mardan
UTIL-009125,,17716-8084781-4,electricity,PESCO,14584.0,"436-Dera Ismail Khan Area, Dera Ismail Khan",Dera Ismail Khan
UTIL-009126,Asma Gill,17716-8084781-4,gas,SNGPL,,"436-Dera Ismail Khan Area, Dera Ismail Khan",
UTIL-009127,Bilal Memon,44948-9439406-1,electricity,SEPCO,8045.0,"159-Sukkur Area, Sukkur",Sukkur
UTIL-009128,Muhammad Siddiqui,,electricity,GEPCO,22756.0,"465-Gujrat Area, Gujrat",Gujrat
UTIL-009129,Muhammad Siddiqui,35438-1389165-9,gas,SNGPL,4897.0,"465-Gujrat Area, Gujrat",Gujrat
UTIL-009130,Komal Soomro,65276-8909993-0,electricity,IESCO,50118.0,"327-F-7, Islamabad",Islamabad
UTIL-009131,Kamran Gill,34412-2611865-5,electricity,MEPCO,71591.0,"166-Sargodha Area, Sargodha",Sargodha
UTIL-009132,Kamran Gill,34412-2611865-5,gas,SNGPL,30081.0,"166-Sargodha Area, Sargodha",Sargodha
UTIL-009133,Shaheed Bhatti,47834-5910028-1,electricity,HESCO,11893.0,,Jacobabad
UTIL-009134,Shaheed Bhatti,47834-5910028-1,gas,SSGC,3320.0,"105-Jacobabad Area, Jacobabad",Jacobabad
UTIL-009135,Hamza Yousafzai,10352-4395543-7,electricity,PESCO,1039.0,"222-Mansehra Area, Mansehra",Mansehra
UTIL-009136,Hamza Yousafzai,10352-4395543-7,gas,SNGPL,1489.0,"222-Mansehra Area, Mansehra",Mansehra
UTIL-009137,Rabia Soomro,35102-0979573-6,electricity,FESCO,56418.0,"280-Jhelum Area, Jhelum",Jhelum
UTIL-009138,Rabia Soomro,35102-0979573-6,gas,SNGPL,42411.0,"280-Jhelum Area, Jhelum",Jhelum
UTIL-009139,Salman Ali,47200-8078557-3,electricity,HESCO,3359.0,"298-Jacobabad Area, Jacobabad",Jacobabad
UTIL-009140,Salman Iqbal,17684-8586593-5,electricity,PESCO,30793.0,"282-Swabi Area, Swabi",Swabi
UTIL-009141,Imran Gondal,42081-7665699-1,electricity,SEPCO,3534.0,"131-Sukkur Area, Sukkur",Sukkur
UTIL-009142,Imran Gondal,42081-7665699-1,gas,SSGC,2253.0,"131-Sukkur Area, Sukkur",Sukkur
UTIL-009143,Noman Khattak,34407-5031298-3,electricity,MEPCO,3117.0,"142-Multan Area, Multan",Multan
UTIL-009144,Noman Khattak,34407-5031298-3,gas,SNGPL,522.0,"142-Multan Area, Multan",Multan
UTIL-009145,Tahira Bhatti,43201-4706484-0,electricity,SEPCO,4467.0,"81-Bahria Town Karachi, Karachi",Karachi
UTIL-009146,Tahira Bhatti,43201-4706484-0,gas,SSGC,922.0,"81-Bahria Town Karachi, Karachi",Karachi
UTIL-009147,Babar Laghari,33180-1638328-3,electricity,FESCO,38768.0,"20-Multan Area, Multan",Multan
UTIL-009148,Babar Laghari,,gas,SNGPL,5294.0,"20-Multan Area, Multan",Multan
UTIL-009149,Pervaiz Randhawa,37149-1851365-1,electricity,MEPCO,,"114-Gujranwala Area, Gujranwala",Gujranwala
UTIL-009150,Pervaiz Randhawa,37149-1851365-1,gas,SNGPL,918.0,"114-Gujranwala Area, Gujranwala",Gujranwala
UTIL-009151,Lubna Soomro,61623-8379264-6,electricity,IESCO,7873.0,"11-F-11, Islamabad",Islamabad
UTIL-009152,Lubna Soomro,61623-8379264-6,gas,SNGPL,5782.0,"11-F-11, Islamabad",Islamabad
UTIL-009153,Sohail Aslam,33780-4999519-7,electricity,FESCO,12862.0,"57-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-009154,Sohail Aslam,33780-4999519-7,gas,SNGPL,5133.0,,Rahim Yar Khan
UTIL-009155,Farah Warraich,48842-6520584-4,electricity,K-Electric,11141.0,"310-Hyderabad Area, Hyderabad",Hyderabad
UTIL-009156,Bilal Mirza,31835-1248163-3,electricity,MEPCO,10446.0,"57-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-009157,Bilal Mirza,31835-1248163-3,gas,SNGPL,4566.0,"57-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-009158,Qasim Jamali,40224-2443248-5,electricity,SEPCO,21787.0,"292-Malir Cantt, Karachi",Karachi
UTIL-009159,Qasim Jamali,40224-2443248-5,gas,SSGC,10570.0,"292-Malir Cantt, Karachi",Karachi
UTIL-009160,Ehsan Awan,36252-6366769-7,electricity,LESCO,23803.0,"2-Model Town, Lahore",Lahore
UTIL-009161,Irfan Sheikh,37727-0331669-9,electricity,GEPCO,38168.0,"192-Sialkot Area, Sialkot",Sialkot
UTIL-009162,Irfan Sheikh,37727-0331669-9,gas,SNGPL,24194.0,"192-Sialkot Area, Sialkot",Sialkot
UTIL-009163,Junaid Chaudhry,32003-7567621-1,electricity,FESCO,17926.0,"455-Sahiwal Area, Sahiwal",Sahiwal
UTIL-009164,Junaid Chaudhry,32003-7567621-1,gas,SNGPL,37549.0,"455-Sahiwal Area, Sahiwal",Sahiwal
